ID,datetime,date,time,species,distance,angle,placeID,contact,Region.Label,Area,Sample.Label
25415,2019:06:29 17:39:11,29/06/2019,0.735543981,Black Backed Jackal,8,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25416,2019:06:29 17:39:12,29/06/2019,0.735555556,Black Backed Jackal,21,0.4-0.6,HAPP15,No,DSCT.S1,192000000,HAPP15
25417,2019:06:29 17:39:13,29/06/2019,0.73556713,Black Backed Jackal,25,0.6-0.8,HAPP15,No,DSCT.S1,192000000,HAPP15
25420,2019:06:29 18:59:20,29/06/2019,0.791203704,Black Backed Jackal,6,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
25421,2019:06:29 18:59:21,29/06/2019,0.791215278,Black Backed Jackal,7,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25422,2019:06:29 23:21:00,29/06/2019,0.972916667,Black Backed Jackal,9,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25423,2019:06:29 23:21:01,29/06/2019,0.972928241,Black Backed Jackal,7,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25424,2019:06:30 00:07:38,30/06/2019,0.005300926,Black Backed Jackal,8,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25425,2019:06:30 00:07:39,30/06/2019,0.0053125,Black Backed Jackal,5.5,0.4-0.6,HAPP15,No,DSCT.S1,192000000,HAPP15
25522,2019:07:01 08:08:57,01/07/2019,0.339548611,Black Backed Jackal,9.5,0-0.2,HAPP15,Yes,DSCT.S1,192000000,HAPP15
25523,2019:07:01 08:08:58,01/07/2019,0.339560185,Black Backed Jackal,6.5,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
25524,2019:07:01 08:08:59,01/07/2019,0.339571759,Black Backed Jackal,5,0.8-1,HAPP15,No,DSCT.S1,192000000,HAPP15
25525,2019:07:01 08:23:39,01/07/2019,0.349756944,Black Backed Jackal,6,0.4-0.6,HAPP15,No,DSCT.S1,192000000,HAPP15
25526,2019:07:01 08:23:40,01/07/2019,0.349768519,Black Backed Jackal,8.5,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25567,2019:07:02 07:43:17,02/07/2019,0.321724537,Black Backed Jackal,6,0.4-0.6,HAPP15,Yes,DSCT.S1,192000000,HAPP15
25568,2019:07:02 07:43:18,02/07/2019,0.321736111,Black Backed Jackal,8,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25569,2019:07:02 07:43:19,02/07/2019,0.321747685,Black Backed Jackal,20,0.8-1,HAPP15,Yes,DSCT.S1,192000000,HAPP15
25579,2019:07:02 17:51:26,02/07/2019,0.744050926,Black Backed Jackal,7,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25580,2019:07:02 17:51:27,02/07/2019,0.7440625,Black Backed Jackal,5,0.6-0.8,HAPP15,No,DSCT.S1,192000000,HAPP15
25581,2019:07:02 17:51:38,02/07/2019,0.744189815,Black Backed Jackal,7,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25582,2019:07:02 17:51:39,02/07/2019,0.744201389,Black Backed Jackal,5,0.8-1,HAPP15,No,DSCT.S1,192000000,HAPP15
25585,2019:07:03 04:20:42,03/07/2019,0.181041667,Black Backed Jackal,6.5,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
25586,2019:07:03 04:20:43,03/07/2019,0.181053241,Black Backed Jackal,9,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25587,2019:07:03 04:20:51,03/07/2019,0.181145833,Black Backed Jackal,5.5,0.8-1,HAPP15,No,DSCT.S1,192000000,HAPP15
25588,2019:07:03 05:19:21,03/07/2019,0.221770833,Black Backed Jackal,10,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
25589,2019:07:03 05:19:22,03/07/2019,0.221782407,Black Backed Jackal,6.5,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
25590,2019:07:03 05:19:31,03/07/2019,0.221886574,Black Backed Jackal,4.5,0.8-1,HAPP15,No,DSCT.S1,192000000,HAPP15
25615,2019:07:03 10:58:40,03/07/2019,0.457407407,Black Backed Jackal,13,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
25616,2019:07:03 10:58:41,03/07/2019,0.457418981,Black Backed Jackal,21,0.6-0.8,HAPP15,No,DSCT.S1,192000000,HAPP15
25617,2019:07:03 10:58:42,03/07/2019,0.457430556,Black Backed Jackal,26+,0.6-0.8,HAPP15,No,DSCT.S1,192000000,HAPP15
25620,2019:07:03 17:12:30,03/07/2019,0.717013889,Black Backed Jackal,9.5,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25621,2019:07:03 17:12:31,03/07/2019,0.717025463,Black Backed Jackal,6.5,0.4-0.6,HAPP15,No,DSCT.S1,192000000,HAPP15
25625,2019:07:03 23:39:43,03/07/2019,0.985914352,Black Backed Jackal,6,0.4-0.6,HAPP15,No,DSCT.S1,192000000,HAPP15
25626,2019:07:03 23:39:44,03/07/2019,0.985925926,Black Backed Jackal,9,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25627,2019:07:03 23:39:57,03/07/2019,0.986076389,Black Backed Jackal,6,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
25628,2019:07:03 23:39:58,03/07/2019,0.986087963,Black Backed Jackal,8,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25629,2019:07:04 01:31:37,04/07/2019,0.063622685,Black Backed Jackal,9,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25630,2019:07:04 01:31:38,04/07/2019,0.063634259,Black Backed Jackal,6.5,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25631,2019:07:04 03:33:27,04/07/2019,0.148229167,Black Backed Jackal,9,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25632,2019:07:04 03:33:28,04/07/2019,0.148240741,Black Backed Jackal,5.5,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
25635,2019:07:04 06:49:56,04/07/2019,0.284675926,Black Backed Jackal,6,0.2-0.4,HAPP15,Yes,DSCT.S1,192000000,HAPP15
25636,2019:07:04 06:49:57,04/07/2019,0.2846875,Black Backed Jackal,11,0.4-0.6,HAPP15,No,DSCT.S1,192000000,HAPP15
25637,2019:07:04 06:49:58,04/07/2019,0.284699074,Black Backed Jackal,24,0.8-1,HAPP15,No,DSCT.S1,192000000,HAPP15
25691,2019:07:05 03:31:35,05/07/2019,0.14693287,Black Backed Jackal,6,0.2-0.4,HAPP15,Yes,DSCT.S1,192000000,HAPP15
25692,2019:07:05 03:31:36,05/07/2019,0.146944444,Black Backed Jackal,8,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25693,2019:07:05 03:31:37,05/07/2019,0.146956019,Black Backed Jackal,15,0.6-0.8,HAPP15,No,DSCT.S1,192000000,HAPP15
25758,2019:07:05 18:32:59,05/07/2019,0.772905093,Black Backed Jackal,9.5,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25759,2019:07:05 18:33:00,05/07/2019,0.772916667,Black Backed Jackal,7.5,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
25760,2019:07:05 18:33:01,05/07/2019,0.772928241,Black Backed Jackal,6.5,0.4-0.6,HAPP15,No,DSCT.S1,192000000,HAPP15
25761,2019:07:05 18:33:16,05/07/2019,0.773101852,Black Backed Jackal,4.5,0.8-1,HAPP15,No,DSCT.S1,192000000,HAPP15
25767,2019:07:06 04:42:58,06/07/2019,0.19650463,Brown Hyena,11,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
25768,2019:07:06 04:42:59,06/07/2019,0.196516204,Brown Hyena,8.5,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
25769,2019:07:06 06:25:55,06/07/2019,0.267997685,Black Backed Jackal,8.5,0.4-0.6,HAPP15,No,DSCT.S1,192000000,HAPP15
25770,2019:07:06 06:25:56,06/07/2019,0.268009259,Black Backed Jackal,17,0.8-1,HAPP15,No,DSCT.S1,192000000,HAPP15
25807,2019:07:07 01:48:24,07/07/2019,0.075277778,Black Backed Jackal,2,0.8-1,HAPP15,No,DSCT.S1,192000000,HAPP15
25808,2019:07:07 01:48:25,07/07/2019,0.075289352,Black Backed Jackal,3,0.4-0.6,HAPP15,No,DSCT.S1,192000000,HAPP15
26211,2019:06:25 06:05:45,25/06/2019,0.253993056,Black Backed Jackal,9.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26212,2019:06:25 06:05:46,25/06/2019,0.25400463,Black Backed Jackal,8.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26213,2019:06:25 10:19:40,25/06/2019,0.430324074,Black Backed Jackal,8.5,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26214,2019:06:25 10:19:41,25/06/2019,0.430335648,Black Backed Jackal,8.5,0.8-1,HAPP17,No,DSCT.S1,192000000,HAPP17
26229,2019:06:25 23:16:30,25/06/2019,0.969791667,Black Backed Jackal,9,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26230,2019:06:25 23:16:31,25/06/2019,0.969803241,Black Backed Jackal,8.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26233,2019:06:27 00:02:29,27/06/2019,0.001724537,Black Backed Jackal,10,0.6-0.8,HAPP17,Yes,DSCT.S1,192000000,HAPP17
26234,2019:06:27 00:02:30,27/06/2019,0.001736111,Black Backed Jackal,9,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26235,2019:06:27 00:02:31,27/06/2019,0.001747685,Black Backed Jackal,8,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26332,2019:06:27 18:09:50,27/06/2019,0.756828704,Black Backed Jackal,9,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26333,2019:06:27 18:09:51,27/06/2019,0.756840278,Black Backed Jackal,8,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26336,2019:06:27 21:57:49,27/06/2019,0.915150463,Black Backed Jackal,10,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26337,2019:06:27 21:57:50,27/06/2019,0.915162037,Black Backed Jackal,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26347,2019:06:28 23:31:39,28/06/2019,0.9803125,Black Backed Jackal,8,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26348,2019:06:28 23:31:40,28/06/2019,0.980324074,Black Backed Jackal,9,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26349,2019:06:29 02:52:57,29/06/2019,0.120104167,Black Backed Jackal,10,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26350,2019:06:29 02:52:58,29/06/2019,0.120115741,Black Backed Jackal,9.5,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26359,2019:06:29 22:07:46,29/06/2019,0.922060185,Brown Hyena,10,0.4-0.6,HAPP17,Yes,DSCT.S1,192000000,HAPP17
26360,2019:06:29 22:07:47,29/06/2019,0.922071759,Brown Hyena,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26361,2019:06:29 22:07:48,29/06/2019,0.922083333,Brown Hyena,8.5,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26362,2019:06:29 22:26:52,29/06/2019,0.935324074,Black Backed Jackal,8.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26363,2019:06:29 22:26:53,29/06/2019,0.935335648,Black Backed Jackal,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26364,2019:06:29 22:27:54,29/06/2019,0.936041667,Black Backed Jackal,9.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26365,2019:06:29 22:27:55,29/06/2019,0.936053241,Black Backed Jackal,8.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26366,2019:06:30 06:29:32,30/06/2019,0.270509259,Black Backed Jackal,8.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26367,2019:06:30 06:29:33,30/06/2019,0.270520833,Black Backed Jackal,9.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26368,2019:06:30 06:29:34,30/06/2019,0.270532407,Black Backed Jackal,11,0.6-0.8,HAPP17,No,DSCT.S1,192000000,HAPP17
26369,2019:06:30 06:30:04,30/06/2019,0.27087963,Black Backed Jackal,12,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26370,2019:06:30 06:30:05,30/06/2019,0.270891204,Black Backed Jackal,11,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26371,2019:06:30 06:30:06,30/06/2019,0.270902778,Black Backed Jackal,9,0.6-0.8,HAPP17,No,DSCT.S1,192000000,HAPP17
26372,2019:06:30 06:30:12,30/06/2019,0.270972222,Black Backed Jackal,12,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26373,2019:06:30 06:30:13,30/06/2019,0.270983796,Black Backed Jackal,13,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26385,2019:07:01 00:30:11,01/07/2019,0.020960648,Black Backed Jackal,10,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26386,2019:07:01 00:30:12,01/07/2019,0.020972222,Black Backed Jackal,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26393,2019:07:01 02:25:39,01/07/2019,0.101145833,Black Backed Jackal,10,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26394,2019:07:01 02:25:40,01/07/2019,0.101157407,Black Backed Jackal,9.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26395,2019:07:01 02:25:57,01/07/2019,0.101354167,Black Backed Jackal,9,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26396,2019:07:01 02:25:58,01/07/2019,0.101365741,Black Backed Jackal,8.5,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26397,2019:07:01 02:47:43,01/07/2019,0.116469907,Black Backed Jackal,8.5,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26398,2019:07:01 02:47:44,01/07/2019,0.116481481,Black Backed Jackal,8.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26399,2019:07:01 02:48:01,01/07/2019,0.116678241,Black Backed Jackal,8.5,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26400,2019:07:01 02:48:02,01/07/2019,0.116689815,Black Backed Jackal,8.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26401,2019:07:01 02:48:03,01/07/2019,0.116701389,Black Backed Jackal,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26402,2019:07:01 03:57:43,01/07/2019,0.165081019,Black Backed Jackal,10,0.6-0.8,HAPP17,No,DSCT.S1,192000000,HAPP17
26403,2019:07:01 03:57:44,01/07/2019,0.165092593,Black Backed Jackal,11,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26404,2019:07:01 03:58:02,01/07/2019,0.165300926,Black Backed Jackal,11,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26405,2019:07:01 03:58:03,01/07/2019,0.1653125,Black Backed Jackal,12,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26406,2019:07:01 03:58:56,01/07/2019,0.165925926,Black Backed Jackal,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26407,2019:07:01 03:58:57,01/07/2019,0.1659375,Black Backed Jackal,10,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26415,2019:07:01 18:26:35,01/07/2019,0.768460648,Black Backed Jackal,9,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26416,2019:07:01 18:26:36,01/07/2019,0.768472222,Black Backed Jackal,9,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26417,2019:07:01 18:27:57,01/07/2019,0.769409722,Black Backed Jackal,9,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26418,2019:07:01 18:27:58,01/07/2019,0.769421296,Black Backed Jackal,7.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26419,2019:07:01 18:28:55,01/07/2019,0.770081019,Black Backed Jackal,8.5,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26420,2019:07:01 18:28:56,01/07/2019,0.770092593,Black Backed Jackal,11,0.6-0.8,HAPP17,No,DSCT.S1,192000000,HAPP17
26421,2019:07:01 18:30:02,01/07/2019,0.770856481,Black Backed Jackal,9.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26422,2019:07:01 18:30:03,01/07/2019,0.770868056,Black Backed Jackal,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26423,2019:07:01 18:30:04,01/07/2019,0.77087963,Black Backed Jackal,8,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26442,2019:07:02 01:37:49,02/07/2019,0.067928241,Black Backed Jackal,7.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26443,2019:07:02 01:37:50,02/07/2019,0.067939815,Black Backed Jackal,8,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26452,2019:07:03 06:33:57,03/07/2019,0.273576389,Black Backed Jackal,8.5,0.4-0.6,HAPP17,Yes,DSCT.S1,192000000,HAPP17
26453,2019:07:03 06:33:58,03/07/2019,0.273587963,Black Backed Jackal,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26454,2019:07:03 06:33:59,03/07/2019,0.273599537,Black Backed Jackal,10,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26455,2019:07:03 20:58:41,03/07/2019,0.874085648,Black Backed Jackal,8.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26456,2019:07:03 20:58:42,03/07/2019,0.874097222,Black Backed Jackal,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26457,2019:07:03 20:58:49,03/07/2019,0.874178241,Black Backed Jackal,11,0.8-1,HAPP17,No,DSCT.S1,192000000,HAPP17
26458,2019:07:03 20:58:50,03/07/2019,0.874189815,Black Backed Jackal,12,0.8-1,HAPP17,No,DSCT.S1,192000000,HAPP17
26461,2019:07:04 06:35:11,04/07/2019,0.27443287,Black Backed Jackal,11,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26462,2019:07:04 06:35:12,04/07/2019,0.274444444,Black Backed Jackal,12,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26463,2019:07:04 06:35:26,04/07/2019,0.274606481,Black Backed Jackal,10,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26464,2019:07:04 06:35:27,04/07/2019,0.274618056,Black Backed Jackal,12,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26465,2019:07:04 06:36:40,04/07/2019,0.275462963,Black Backed Jackal,10,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26466,2019:07:04 06:36:41,04/07/2019,0.275474537,Black Backed Jackal,9.5,0.8-1,HAPP17,No,DSCT.S1,192000000,HAPP17
26467,2019:07:04 20:00:04,04/07/2019,0.83337963,Black Backed Jackal,9,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26468,2019:07:04 20:00:05,04/07/2019,0.833391204,Black Backed Jackal,8,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26477,2019:07:05 08:47:32,05/07/2019,0.366342593,Black Backed Jackal,8,0.4-0.6,HAPP17,Yes,DSCT.S1,192000000,HAPP17
26478,2019:07:05 08:47:33,05/07/2019,0.366354167,Black Backed Jackal,8,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26479,2019:07:05 08:47:34,05/07/2019,0.366365741,Black Backed Jackal,9,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26483,2019:07:05 17:49:53,05/07/2019,0.742974537,Black Backed Jackal,11,0.4-0.6,HAPP17,Yes,DSCT.S1,192000000,HAPP17
26484,2019:07:05 17:49:54,05/07/2019,0.742986111,Black Backed Jackal,12,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26485,2019:07:05 17:49:55,05/07/2019,0.742997685,Black Backed Jackal,13,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26486,2019:07:05 17:50:03,05/07/2019,0.743090278,Black Backed Jackal,11,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26487,2019:07:05 17:50:04,05/07/2019,0.743101852,Black Backed Jackal,12,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26488,2019:07:05 17:50:43,05/07/2019,0.743553241,Black Backed Jackal,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26489,2019:07:05 17:50:44,05/07/2019,0.743564815,Black Backed Jackal,11,0.6-0.8,HAPP17,No,DSCT.S1,192000000,HAPP17
26490,2019:07:05 17:51:39,05/07/2019,0.744201389,Black Backed Jackal,9,0.6-0.8,HAPP17,No,DSCT.S1,192000000,HAPP17
26491,2019:07:05 17:51:40,05/07/2019,0.744212963,Black Backed Jackal,9,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26492,2019:07:05 17:51:41,05/07/2019,0.744224537,Black Backed Jackal,8,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26493,2019:07:05 17:52:02,05/07/2019,0.744467593,Black Backed Jackal,7.5,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26494,2019:07:05 17:52:03,05/07/2019,0.744479167,Black Backed Jackal,7,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26495,2019:07:05 17:52:24,05/07/2019,0.744722222,Black Backed Jackal,9,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
26496,2019:07:05 17:52:25,05/07/2019,0.744733796,Black Backed Jackal,8,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26497,2019:07:05 17:52:26,05/07/2019,0.74474537,Black Backed Jackal,7.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26518,2019:07:06 18:41:54,06/07/2019,0.779097222,Black Backed Jackal,8.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26519,2019:07:06 18:41:55,06/07/2019,0.779108796,Black Backed Jackal,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26520,2019:07:06 18:42:02,06/07/2019,0.779189815,Black Backed Jackal,8,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26521,2019:07:06 18:42:03,06/07/2019,0.779201389,Black Backed Jackal,8.5,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26527,2019:07:07 20:11:34,07/07/2019,0.841365741,Black Backed Jackal,8.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26528,2019:07:07 20:11:35,07/07/2019,0.841377315,Black Backed Jackal,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
26529,2019:07:07 21:48:59,07/07/2019,0.909016204,Black Backed Jackal,8,0.6-0.8,HAPP17,No,DSCT.S1,192000000,HAPP17
26530,2019:07:07 21:49:00,07/07/2019,0.909027778,Black Backed Jackal,7.5,0.6-0.8,HAPP17,No,DSCT.S1,192000000,HAPP17
26531,2019:07:07 21:49:21,07/07/2019,0.909270833,Black Backed Jackal,8.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
26532,2019:07:07 21:49:22,07/07/2019,0.909282407,Black Backed Jackal,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
27069,2019:06:28 04:23:41,28/06/2019,0.183113426,Brown Hyena,0.5,0.8-1,HAPP18,No,DSCT.S1,192000000,HAPP18
27070,2019:06:28 04:23:42,28/06/2019,0.183125,Brown Hyena,1,0.6-0.8,HAPP18,No,DSCT.S1,192000000,HAPP18
27394,2019:07:03 17:07:42,03/07/2019,0.713680556,Black Backed Jackal,5,0.4-0.6,HAPP18,No,DSCT.S1,192000000,HAPP18
27395,2019:07:03 17:07:43,03/07/2019,0.71369213,Black Backed Jackal,4,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
27472,2019:07:06 05:26:59,06/07/2019,0.227071759,Brown Hyena,5,0.4-0.6,HAPP18,No,DSCT.S1,192000000,HAPP18
27473,2019:07:06 05:27:00,06/07/2019,0.227083333,Brown Hyena,6.5,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
28543,2019:06:24 17:20:53,24/06/2019,0.722835648,Black Backed Jackal,7,0-0.2,HAPP20,Yes,DSCT.S1,192000000,HAPP20
28544,2019:06:24 17:20:54,24/06/2019,0.722847222,Black Backed Jackal,6.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28545,2019:06:24 17:20:55,24/06/2019,0.722858796,Black Backed Jackal,6.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28565,2019:06:25 00:31:12,25/06/2019,0.021666667,African Civet,9.5,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
28566,2019:06:25 00:31:13,25/06/2019,0.021678241,African Civet,9,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
28567,2019:06:25 00:31:14,25/06/2019,0.021689815,African Civet,9,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
28568,2019:06:25 00:31:21,25/06/2019,0.021770833,African Civet,8,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
28569,2019:06:25 00:31:22,25/06/2019,0.021782407,African Civet,8,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
28570,2019:06:25 00:34:51,25/06/2019,0.024201389,African Civet,7.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28571,2019:06:25 00:34:52,25/06/2019,0.024212963,African Civet,7.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28595,2019:06:25 04:59:27,25/06/2019,0.207951389,Black Backed Jackal,9,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
28596,2019:06:25 04:59:28,25/06/2019,0.207962963,Black Backed Jackal,9.5,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
28597,2019:06:25 05:29:21,25/06/2019,0.228715278,Black Backed Jackal,10,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28598,2019:06:25 05:29:22,25/06/2019,0.228726852,Black Backed Jackal,11,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28599,2019:06:25 05:29:43,25/06/2019,0.228969907,Black Backed Jackal,14,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
28600,2019:06:25 05:29:44,25/06/2019,0.228981481,Black Backed Jackal,10,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
28601,2019:06:25 05:34:17,25/06/2019,0.232141204,Black Backed Jackal,7.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28602,2019:06:25 05:34:18,25/06/2019,0.232152778,Black Backed Jackal,7,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28603,2019:06:25 05:34:19,25/06/2019,0.232164352,Black Backed Jackal,7,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28604,2019:06:25 05:38:40,25/06/2019,0.235185185,Black Backed Jackal,7.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28605,2019:06:25 05:38:41,25/06/2019,0.235196759,Black Backed Jackal,6.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
