date,UTC_time_day_location,satcount_day_location,hdop_day_location,speed_km_h,id_factor,UTC_time_night_location,lat_night_location,lon_night_location,used,lon_day_location,lat_day_location,species,crop_original_text,crop_category
21/07/2018,04:07:13,7,1,0,id_K03,00:07:13,59.17694,15.39147,0,15.31321391,59.18619888,greylag,Korn (var),barley
12/05/2019,19:00:45,5,2,0,id_K03,00:00:40,59.16398,15.39047,1,15.3821,59.15706,greylag,Korn (var),barley
07/07/2019,17:01:42,6,1,0,id_K03,00:01:39,59.17333,15.39132,0,15.3839457,59.15383686,greylag,Korn (var),barley
05/08/2018,06:07:36,5,1,0,id_K03,00:07:35,59.17685,15.39147,0,15.35665931,59.22324094,greylag,Korn (var),barley
28/07/2020,16:27:11,4,2,0,id_K03,00:27:21,59.17102,15.39333,0,15.31343874,59.18353169,greylag,Korn (var),barley
31/07/2020,15:57:08,7,1,0,id_K03,00:27:39,59.17294,15.38739,0,15.29814897,59.1812706,greylag,Korn (var),barley
13/05/2019,06:01:14,7,1,0,id_K03,00:00:41,59.16373,15.38784,1,15.38324,59.1558,greylag,Korn (var),barley
09/08/2019,18:02:30,4,1,0,id_K03,00:02:30,59.17242,15.38538,0,15.34358692,59.16551097,greylag,Korn (var),barley
07/05/2020,05:00:33,15,1,0,id_K03,00:00:33,59.17201,15.39387,1,15.38433,59.15022,greylag,Korn (var),barley
16/08/2018,16:07:51,5,2,1,id_K03,00:07:48,59.17176,15.385,1,15.34283,59.17336,greylag,Korn (var),barley
14/08/2018,15:07:46,7,2,0,id_K03,00:07:46,59.17749,15.39337,0,15.24553061,59.18542233,greylag,Korn (var),barley
05/05/2019,18:00:49,5,1,1,id_K03,00:00:33,59.16359,15.38729,0,15.33379427,59.18122658,greylag,Korn (var),barley
15/08/2018,06:08:10,7,1,0,id_K03,00:07:46,59.17195,15.38476,1,15.34178,59.16941,greylag,Korn (var),barley
16/08/2018,18:07:46,8,1,0,id_K03,00:07:48,59.17176,15.385,1,15.34222,59.17333,greylag,Korn (var),barley
12/05/2019,13:01:10,6,1,0,id_K03,00:00:40,59.16398,15.39047,1,15.38393,59.15617,greylag,Korn (var),barley
12/05/2019,16:00:42,7,1,0,id_K03,00:00:40,59.16398,15.39047,1,15.3867,59.15619,greylag,Korn (var),barley
13/05/2019,04:01:10,8,1,0,id_K03,00:00:41,59.16373,15.38784,1,15.35881,59.15074,greylag,Korn (var),barley
13/05/2019,03:00:41,6,1,1,id_K03,00:00:41,59.16373,15.38784,1,15.36488,59.15056,greylag,Korn (var),barley
15/05/2019,07:01:10,7,1,0,id_K03,00:00:43,59.18368,15.36301,1,15.32627,59.18002,greylag,Korn (var),barley
07/05/2020,07:00:33,10,1,0,id_K03,00:00:33,59.17201,15.39387,1,15.38385,59.15036,greylag,Korn (var),barley
23/07/2019,06:01:58,5,2,0,id_K03,00:01:57,59.17325,15.38978,1,15.38102,59.15584,greylag,Korn (var),barley
13/08/2018,05:08:10,14,1,0,id_K03,00:07:43,59.17186,15.38475,1,15.33754,59.17039,greylag,Korn (var),barley
15/08/2018,08:07:47,6,1,0,id_K03,00:07:46,59.17195,15.38476,1,15.33915,59.17075,greylag,Korn (var),barley
03/05/2020,17:23:29,8,1,0,id_K03,00:23:03,59.17101,15.39268,1,15.37654,59.14998,greylag,Korn (var),barley
14/08/2018,17:07:45,11,1,0,id_K03,00:07:46,59.17749,15.39337,1,15.35243,59.17422,greylag,Korn (var),barley
15/08/2018,04:07:51,4,1,0,id_K03,00:07:46,59.17195,15.38476,1,15.34922,59.17481,greylag,Korn (var),barley
15/08/2018,07:07:47,7,1,0,id_K03,00:07:46,59.17195,15.38476,1,15.34763,59.17375,greylag,Korn (var),barley
16/08/2018,05:07:47,8,1,0,id_K03,00:07:48,59.17176,15.385,1,15.34769,59.17194,greylag,Korn (var),barley
08/07/2019,15:01:41,7,1,0,id_K03,00:02:10,59.17326,15.38973,0,15.27294187,59.17783306,greylag,Korn (var),barley
09/07/2019,19:02:11,17,1,0,id_K03,00:01:43,59.17337,15.39092,0,15.34260306,59.1676844,greylag,Korn (var),barley
17/07/2019,17:02:10,10,1,0,id_K03,00:01:50,59.17327,15.39031,0,15.25772223,59.20273224,greylag,Korn (var),barley
31/07/2019,03:02:07,7,1,0,id_K03,00:02:06,59.17761,15.35445,0,15.32123734,59.14048256,greylag,Korn (var),barley
02/08/2019,03:07:08,5,1,0,id_K03,00:02:08,59.17201,15.38579,0,15.26946463,59.17807602,greylag,Korn (var),barley
11/08/2019,05:02:12,5,2,0,id_K03,00:02:22,59.17308,15.3875,0,15.34304172,59.19125867,greylag,Korn (var),barley
11/05/2020,05:10:43,7,1,0,id_K03,00:10:35,59.17197,15.39368,0,15.31524049,59.13922553,greylag,Korn (var),barley
02/05/2019,17:00:31,6,1,0,id_K03,00:00:30,59.17111,15.39337,1,15.37089,59.15466,greylag,Korn (var),barley
16/08/2018,06:07:47,6,2,0,id_K03,00:07:48,59.17176,15.385,1,15.34684,59.1713,greylag,Korn (var),barley
05/05/2019,04:00:34,4,1,0,id_K03,00:00:33,59.16359,15.38729,1,15.35874,59.15125,greylag,Korn (var),barley
06/05/2019,06:01:11,8,1,0,id_K03,00:00:35,59.17265,15.39263,1,15.36406,59.15158,greylag,Korn (var),barley
25/07/2018,03:07:17,9,1,0,id_K03,00:07:40,59.1769,15.39124,0,15.31368285,59.13923334,greylag,Korn (var),barley
12/05/2019,17:00:42,5,2,0,id_K03,00:00:40,59.16398,15.39047,1,15.38232,59.15657,greylag,Korn (var),barley
12/05/2019,14:00:42,4,2,0,id_K03,00:00:40,59.16398,15.39047,1,15.38288,59.15718,greylag,Korn (var),barley
10/05/2020,11:10:35,7,1,0,id_K03,00:10:35,59.17173,15.39327,1,15.37946,59.1496,greylag,Korn (var),barley
13/05/2020,17:10:44,7,1,0,id_K03,00:11:10,59.16305,15.38842,1,15.37835,59.1514,greylag,Korn (var),barley
10/08/2018,18:07:40,8,1,0,id_K03,00:08:10,59.18493,15.36583,1,15.34925,59.17374,greylag,Korn (var),barley
12/08/2018,16:07:44,12,1,0,id_K03,00:08:10,59.17186,15.38473,1,15.35057,59.17351,greylag,Korn (var),barley
13/08/2018,06:07:45,6,2,0,id_K03,00:07:43,59.17186,15.38475,1,15.33727,59.17025,greylag,Korn (var),barley
14/08/2018,08:07:45,6,1,0,id_K03,00:07:46,59.17749,15.39337,1,15.34023,59.16922,greylag,Korn (var),barley
14/08/2018,06:07:45,5,2,0,id_K03,00:07:46,59.17749,15.39337,1,15.33994,59.16956,greylag,Korn (var),barley
04/05/2019,05:00:50,6,1,0,id_K03,00:00:35,59.17162,15.38912,1,15.35939,59.15198,greylag,Korn (var),barley
02/05/2019,04:00:32,4,1,0,id_K03,00:00:30,59.17111,15.39337,0,15.29463242,59.15443258,greylag,Korn (var),barley
12/07/2019,16:01:47,8,1,0,id_K03,00:01:45,59.16214,15.39474,0,15.24244785,59.18671221,greylag,Korn (var),barley
02/05/2020,15:24:49,6,2,0,id_K03,00:24:36,59.17135,15.39091,0,15.26602652,59.18685206,greylag,Korn (var),barley
20/07/2019,19:02:19,17,1,0,id_K03,00:02:19,59.17322,15.39023,0,15.33933335,59.18924266,greylag,Korn (var),barley
12/08/2019,06:02:07,6,1,0,id_K03,00:02:42,59.173,15.38737,0,15.31226854,59.18903435,greylag,Korn (var),barley
22/07/2018,05:07:13,6,1,1,id_K03,00:07:14,59.1769,15.39118,0,15.32679946,59.21267262,greylag,Korn (var),barley
23/07/2018,04:07:16,5,2,0,id_K03,00:07:15,59.17698,15.39117,0,15.24378425,59.18707151,greylag,Korn (var),barley
12/07/2020,13:11:50,5,2,0,id_K03,00:11:44,59.17319,15.38973,0,15.38174407,59.19540713,greylag,Korn (var),barley
12/05/2019,10:00:44,9,1,0,id_K03,00:00:40,59.16398,15.39047,1,15.38446,59.15646,greylag,Korn (var),barley
15/05/2019,03:00:45,5,1,0,id_K03,00:00:43,59.18368,15.36301,1,15.32662,59.18053,greylag,Korn (var),barley
23/07/2020,15:26:58,12,1,0,id_K03,00:26:57,59.17104,15.39332,0,15.34309788,59.16294801,greylag,Korn (var),barley
25/07/2020,14:26:58,7,1,0,id_K03,00:27:20,59.17725,15.39325,0,15.35590893,59.22336296,greylag,Korn (var),barley
02/05/2020,18:24:35,4,2,0,id_K03,00:24:36,59.17135,15.39091,1,15.37982,59.15251,greylag,Korn (var),barley
04/05/2020,12:25:32,10,1,0,id_K03,00:23:40,59.17096,15.39283,1,15.37872,59.1514,greylag,Korn (var),barley
15/08/2020,06:12:22,7,1,0,id_K03,00:12:20,59.17116,15.3928,0,15.35933482,59.16950859,greylag,Korn (var),barley
18/07/2018,19:07:13,6,2,0,id_K03,00:07:25,59.17523,15.37976,1,15.37023,59.15079,greylag,Korn (var),barley
23/07/2019,04:02:20,15,1,0,id_K03,00:01:57,59.17325,15.38978,1,15.38081,59.15512,greylag,Korn (var),barley
14/05/2020,06:10:46,8,1,0,id_K03,00:10:39,59.17092,15.3928,1,15.37666,59.14903,greylag,Korn (var),barley
10/08/2018,06:07:44,6,1,0,id_K03,00:08:10,59.18493,15.36583,1,15.34659,59.17393,greylag,Korn (var),barley
11/08/2018,05:07:41,6,1,0,id_K03,00:07:41,59.17583,15.39275,1,15.34056,59.17506,greylag,Korn (var),barley
12/08/2018,11:07:42,12,1,0,id_K03,00:08:10,59.17186,15.38473,1,15.34965,59.17434,greylag,Korn (var),barley
14/08/2018,16:07:45,9,1,0,id_K03,00:07:46,59.17749,15.39337,1,15.35253,59.17414,greylag,Korn (var),barley
15/08/2018,05:07:47,5,1,0,id_K03,00:07:46,59.17195,15.38476,1,15.34189,59.16967,greylag,Korn (var),barley
18/07/2019,16:01:55,5,2,0,id_K03,00:01:51,59.17329,15.39032,0,15.36860027,59.17625154,greylag,Korn (var),barley
14/05/2020,06:10:46,8,1,0,id_K03,00:10:39,59.17092,15.3928,0,15.33597174,59.21192264,greylag,Korn (var),barley
05/05/2019,17:00:49,6,1,0,id_K03,00:00:33,59.16359,15.38729,1,15.38162,59.15651,greylag,Korn (var),barley
19/05/2020,08:10:48,5,2,0,id_K03,00:11:03,59.17199,15.39367,0,15.31432484,59.1408599,greylag,Korn (var),barley
20/05/2020,16:10:47,6,1,0,id_K03,00:10:47,59.17203,15.39366,0,15.38853343,59.19672435,greylag,Korn (var),barley
28/07/2018,16:07:23,7,1,0,id_K03,00:07:21,59.17296,15.38589,0,15.34069319,59.16977193,greylag,Korn (var),barley
11/07/2020,13:11:45,8,1,0,id_K03,00:11:49,59.16927,15.39643,0,15.29966387,59.18075979,greylag,Korn (var),barley
27/07/2020,18:27:03,9,1,0,id_K03,00:27:01,59.17108,15.39339,0,15.29672554,59.14218249,greylag,Korn (var),barley
03/05/2020,18:23:14,7,1,0,id_K03,00:23:03,59.17101,15.39268,1,15.37561,59.15134,greylag,Korn (var),barley
09/05/2020,18:10:34,7,1,0,id_K03,00:10:34,59.17204,15.39359,1,15.38379,59.15031,greylag,Korn (var),barley
14/05/2020,05:10:50,5,1,0,id_K03,00:10:39,59.17092,15.3928,1,15.3768,59.14892,greylag,Korn (var),barley
12/08/2018,12:07:44,6,1,0,id_K03,00:08:10,59.17186,15.38473,1,15.34986,59.17415,greylag,Korn (var),barley
15/08/2018,09:07:53,4,2,0,id_K03,00:07:46,59.17195,15.38476,1,15.3383,59.17014,greylag,Korn (var),barley
09/07/2019,16:02:10,6,1,0,id_K03,00:01:43,59.17337,15.39092,0,15.33100154,59.18123718,greylag,Korn (var),barley
11/08/2020,05:02:17,8,1,0,id_K03,00:02:23,59.17192,15.38678,1,15.29593,59.14111,greylag,Korn (var),barley
10/05/2019,09:01:10,9,1,0,id_K03,00:00:40,59.1645,15.39077,0,15.24311215,59.18752959,greylag,Korn (var),barley
05/07/2019,17:02:10,13,1,0,id_K03,00:01:38,59.17328,15.3915,0,15.31679649,59.14358561,greylag,Korn (var),barley
09/07/2019,04:01:42,6,1,0,id_K03,00:01:43,59.17337,15.39092,0,15.26486178,59.19631731,greylag,Korn (var),barley
08/08/2019,07:02:18,6,1,0,id_K03,00:02:20,59.17305,15.38611,0,15.35351926,59.17184197,greylag,Korn (var),barley
03/05/2020,09:23:18,6,1,1,id_K03,00:23:03,59.17101,15.39268,1,15.37506,59.15058,greylag,Korn (var),barley
04/05/2020,09:25:35,7,1,0,id_K03,00:23:40,59.17096,15.39283,1,15.37564,59.15025,greylag,Korn (var),barley
12/05/2020,07:10:49,10,1,0,id_K03,00:10:38,59.16302,15.38818,1,15.37676,59.15346,greylag,Korn (var),barley
08/08/2018,05:07:39,6,2,0,id_K03,00:07:37,59.17928,15.34916,1,15.33975,59.17292,greylag,Korn (var),barley
09/08/2018,04:07:40,6,1,0,id_K03,00:07:40,59.17789,15.35529,1,15.34488,59.17477,greylag,Korn (var),barley
22/07/2019,05:01:57,4,1,0,id_K03,00:01:56,59.17325,15.3898,0,15.30651537,59.15718796,greylag,Korn (var),barley
15/05/2020,10:10:48,5,1,0,id_K03,00:11:10,59.172,15.39372,0,15.37528753,59.14983736,greylag,Korn (var),barley
16/07/2018,03:07:07,5,2,0,id_K03,00:07:07,59.16172,15.38122,0,15.36647547,59.16928871,greylag,Korn (var),barley
18/05/2020,10:11:28,6,2,0,id_K03,00:11:03,59.17201,15.3937,0,15.37536505,59.14784247,greylag,Korn (var),barley
19/05/2020,13:10:53,5,1,0,id_K03,00:11:03,59.17199,15.39367,0,15.26630487,59.18660252,greylag,Korn (var),barley
19/05/2020,11:10:49,4,2,0,id_K03,00:11:03,59.17199,15.39367,0,15.26677595,59.18854839,greylag,Korn (var),barley
03/05/2020,15:23:40,6,1,1,id_K03,00:23:03,59.17101,15.39268,1,15.37791,59.15383,greylag,Korn (var),barley
04/05/2020,11:25:31,7,1,1,id_K03,00:23:40,59.17096,15.39283,1,15.37987,59.15051,greylag,Korn (var),barley
10/08/2020,06:27:16,4,2,0,id_K03,00:27:17,59.17204,15.38632,0,15.25978828,59.18831374,greylag,Korn (var),barley
07/05/2020,13:10:35,8,1,0,id_K03,00:00:33,59.17201,15.39387,1,15.37557,59.15354,greylag,Korn (var),barley
11/08/2020,04:02:17,11,1,0,id_K03,00:02:23,59.17192,15.38678,0,15.3591871,59.16725073,greylag,Korn (var),barley
21/07/2018,03:07:40,11,1,0,id_K03,00:07:13,59.17694,15.39147,1,15.36988,59.15013,greylag,Korn (var),barley
10/08/2018,05:07:44,4,1,0,id_K03,00:08:10,59.18493,15.36583,1,15.34656,59.17395,greylag,Korn (var),barley
12/08/2018,09:08:04,8,1,0,id_K03,00:08:10,59.17186,15.38473,1,15.349,59.17362,greylag,Korn (var),barley
14/08/2018,14:07:46,8,1,0,id_K03,00:07:46,59.17749,15.39337,1,15.35095,59.17439,greylag,Korn (var),barley
15/08/2018,18:07:47,8,1,0,id_K03,00:07:46,59.17195,15.38476,1,15.34603,59.17166,greylag,Korn (var),barley
02/05/2019,16:01:04,5,1,0,id_K03,00:00:30,59.17111,15.39337,0,15.33255001,59.18161446,greylag,Korn (var),barley
05/05/2020,18:25:33,8,1,1,id_K03,00:26:04,59.17125,15.39344,1,15.37758,59.1539,greylag,Korn (var),barley
12/05/2020,14:11:15,4,2,0,id_K03,00:10:38,59.16302,15.38818,1,15.37498,59.15348,greylag,Korn (var),barley
14/05/2020,05:10:50,5,1,0,id_K03,00:10:39,59.17092,15.3928,0,15.39861154,59.20222234,greylag,Korn (var),barley
02/05/2019,16:01:04,5,1,0,id_K03,00:00:30,59.17111,15.39337,1,15.36575,59.15406,greylag,Korn (var),barley
05/05/2019,05:00:34,6,1,0,id_K03,00:00:33,59.16359,15.38729,1,15.36056,59.1505,greylag,Korn (var),barley
05/05/2019,18:00:49,5,1,1,id_K03,00:00:33,59.16359,15.38729,1,15.38526,59.15441,greylag,Korn (var),barley
06/05/2019,18:00:50,4,2,1,id_K03,00:00:35,59.17265,15.39263,1,15.38398,59.15468,greylag,Korn (var),barley
06/05/2019,03:01:04,7,1,0,id_K03,00:00:35,59.17265,15.39263,1,15.36366,59.15052,greylag,Korn (var),barley
07/05/2019,12:00:39,5,2,0,id_K03,00:00:36,59.17263,15.39259,1,15.38133,59.15774,greylag,Korn (var),barley
03/05/2020,05:23:19,7,1,0,id_K03,00:23:03,59.17101,15.39268,1,15.37475,59.14946,greylag,Korn (var),barley
04/05/2020,14:25:32,8,1,0,id_K03,00:23:40,59.17096,15.39283,1,15.37868,59.15101,greylag,Korn (var),barley
04/05/2020,15:25:32,8,1,0,id_K03,00:23:40,59.17096,15.39283,1,15.37834,59.15173,greylag,Korn (var),barley
06/05/2020,17:00:35,11,1,0,id_K03,00:26:04,59.1715,15.39357,1,15.37836,59.15382,greylag,Korn (var),barley
06/05/2020,15:00:39,10,1,0,id_K03,00:26:04,59.1715,15.39357,1,15.37828,59.15396,greylag,Korn (var),barley
07/05/2020,14:10:52,9,1,0,id_K03,00:00:33,59.17201,15.39387,1,15.3773,59.15181,greylag,Korn (var),barley
07/05/2020,04:00:41,10,1,0,id_K03,00:00:33,59.17201,15.39387,1,15.38425,59.15029,greylag,Korn (var),barley
08/05/2020,15:11:04,10,1,0,id_K03,00:10:34,59.17196,15.39367,1,15.38098,59.15257,greylag,Korn (var),barley
09/05/2020,04:10:35,8,1,0,id_K03,00:10:34,59.17204,15.39359,1,15.38469,59.15046,greylag,Korn (var),barley
10/05/2020,17:10:49,6,1,1,id_K03,00:10:35,59.17173,15.39327,1,15.3857,59.15088,greylag,Korn (var),barley
10/05/2020,04:10:35,5,1,0,id_K03,00:10:35,59.17173,15.39327,1,15.38116,59.14997,greylag,Korn (var),barley
10/05/2020,05:10:35,8,1,0,id_K03,00:10:35,59.17173,15.39327,1,15.38136,59.14985,greylag,Korn (var),barley
10/05/2020,06:10:35,6,1,0,id_K03,00:10:35,59.17173,15.39327,1,15.37798,59.14883,greylag,Korn (var),barley
11/05/2020,16:10:36,7,1,0,id_K03,00:10:35,59.17197,15.39368,1,15.37707,59.15396,greylag,Korn (var),barley
12/05/2020,12:10:39,4,1,0,id_K03,00:10:38,59.16302,15.38818,1,15.37548,59.15377,greylag,Korn (var),barley
13/05/2020,18:10:39,8,1,0,id_K03,00:11:10,59.16305,15.38842,1,15.37564,59.15023,greylag,Korn (var),barley
15/05/2020,17:11:10,7,1,0,id_K03,00:11:10,59.172,15.39372,1,15.37616,59.14856,greylag,Korn (var),barley
10/08/2018,07:07:41,7,1,0,id_K03,00:08:10,59.18493,15.36583,1,15.3465,59.17387,greylag,Korn (var),barley
11/08/2018,17:07:44,16,1,0,id_K03,00:07:41,59.17583,15.39275,1,15.3413,59.1729,greylag,Korn (var),barley
12/08/2018,08:07:42,6,1,0,id_K03,00:08:10,59.17186,15.38473,1,15.34868,59.17367,greylag,Korn (var),barley
14/08/2018,13:07:46,5,2,0,id_K03,00:07:46,59.17749,15.39337,1,15.35226,59.17411,greylag,Korn (var),barley
24/07/2019,05:17:00,13,1,0,id_K03,00:16:58,59.1733,15.38823,1,15.38086,59.15461,greylag,Korn (var),barley
19/07/2020,07:27:19,11,1,0,id_K03,00:27:20,59.17109,15.39328,0,15.25851539,59.19529007,greylag,Korn (var),barley
19/07/2019,16:01:54,17,1,1,id_K03,00:01:52,59.17326,15.38992,0,15.2680035,59.17779656,greylag,Korn (var),barley
03/08/2019,04:02:10,8,1,0,id_K03,00:02:10,59.1719,15.38536,0,15.36699436,59.17299727,greylag,Korn (var),barley
21/07/2018,18:07:13,6,2,0,id_K03,00:07:13,59.17694,15.39147,0,15.25754192,59.2080372,greylag,Korn (var),barley
07/05/2019,09:00:36,6,1,0,id_K03,00:00:36,59.17263,15.39259,1,15.38135,59.15651,greylag,Korn (var),barley
03/05/2020,07:23:18,6,1,0,id_K03,00:23:03,59.17101,15.39268,1,15.37501,59.1508,greylag,Korn (var),barley
13/05/2020,19:10:42,6,1,0,id_K03,00:11:10,59.16305,15.38842,1,15.37673,59.15018,greylag,Korn (var),barley
11/08/2018,16:08:10,9,1,0,id_K03,00:07:41,59.17583,15.39275,1,15.34122,59.17317,greylag,Korn (var),barley
11/08/2020,04:02:17,11,1,0,id_K03,00:02:23,59.17192,15.38678,1,15.29581,59.1409,greylag,Korn (var),barley
09/05/2019,15:00:49,5,1,0,id_K03,00:01:21,59.17321,15.39327,0,15.36242121,59.17280463,greylag,Korn (var),barley
03/05/2019,04:00:30,5,1,0,id_K03,00:00:50,59.1713,15.39325,1,15.36623,59.15389,greylag,Korn (var),barley
10/08/2020,06:27:16,4,2,0,id_K03,00:27:17,59.17204,15.38632,1,15.30689,59.13919,greylag,Korn (var),barley
05/05/2020,17:26:04,12,1,0,id_K03,00:26:04,59.17125,15.39344,1,15.37872,59.1535,greylag,Korn (var),barley
08/05/2020,08:10:37,11,1,0,id_K03,00:10:34,59.17196,15.39367,1,15.38081,59.15274,greylag,Korn (var),barley
16/05/2020,03:11:21,8,1,0,id_K03,00:10:42,59.172,15.39371,0,15.31442974,59.18141415,greylag,Korn (var),barley
19/07/2018,19:22:24,5,1,0,id_K03,00:07:11,59.16211,15.38945,0,15.34757922,59.17476508,greylag,Korn (var),barley
06/05/2019,04:01:00,6,1,0,id_K03,00:00:35,59.17265,15.39263,1,15.36226,59.15099,greylag,Korn (var),barley
19/05/2020,04:11:10,7,1,0,id_K03,00:11:03,59.17199,15.39367,0,15.35535424,59.17185686,greylag,Korn (var),barley
07/05/2019,18:00:36,6,1,0,id_K03,00:00:36,59.17263,15.39259,1,15.38599,59.15658,greylag,Korn (var),barley
07/05/2019,10:00:45,6,2,0,id_K03,00:00:36,59.17263,15.39259,1,15.38133,59.15736,greylag,Korn (var),barley
11/08/2018,05:07:41,6,1,0,id_K03,00:07:41,59.17583,15.39275,0,15.24533233,59.18556308,greylag,Korn (var),barley
26/07/2020,06:27:00,6,1,0,id_K03,00:27:06,59.17131,15.39259,0,15.30866145,59.19278759,greylag,Korn (var),barley
03/05/2020,10:23:31,6,2,0,id_K03,00:23:03,59.17101,15.39268,1,15.38314,59.15139,greylag,Korn (var),barley
05/05/2020,04:25:30,11,1,0,id_K03,00:26:04,59.17125,15.39344,1,15.37439,59.15105,greylag,Korn (var),barley
06/05/2020,06:25:33,13,1,0,id_K03,00:26:04,59.1715,15.39357,1,15.37713,59.15316,greylag,Korn (var),barley
06/05/2020,12:25:34,11,1,0,id_K03,00:26:04,59.1715,15.39357,1,15.3792,59.1538,greylag,Korn (var),barley
06/05/2020,03:25:31,9,1,0,id_K03,00:26:04,59.1715,15.39357,1,15.37729,59.15261,greylag,Korn (var),barley
08/05/2020,14:10:41,8,1,0,id_K03,00:10:34,59.17196,15.39367,1,15.37669,59.1536,greylag,Korn (var),barley
09/05/2020,17:11:33,7,1,0,id_K03,00:10:34,59.17204,15.39359,1,15.38416,59.1505,greylag,Korn (var),barley
21/07/2018,04:07:13,7,1,0,id_K03,00:07:13,59.17694,15.39147,1,15.36997,59.15007,greylag,Korn (var),barley
14/05/2020,03:10:39,14,1,0,id_K03,00:10:39,59.17092,15.3928,1,15.37729,59.14907,greylag,Korn (var),barley
12/08/2018,04:07:44,5,2,0,id_K03,00:08:10,59.17186,15.38473,1,15.34795,59.17332,greylag,Korn (var),barley
12/08/2018,10:07:45,5,1,0,id_K03,00:08:10,59.17186,15.38473,1,15.34924,59.17471,greylag,Korn (var),barley
10/07/2020,03:11:55,4,1,0,id_K03,00:11:43,59.16896,15.39628,1,15.38284,59.15015,greylag,Korn (var),barley
13/08/2018,04:07:46,6,1,1,id_K03,00:07:43,59.17186,15.38475,1,15.33767,59.17032,greylag,Korn (var),barley
14/08/2018,15:07:46,7,2,0,id_K03,00:07:46,59.17749,15.39337,1,15.35216,59.17365,greylag,Korn (var),barley
14/08/2018,11:07:45,11,1,0,id_K03,00:07:46,59.17749,15.39337,1,15.35152,59.17322,greylag,Korn (var),barley
14/08/2018,04:07:49,5,2,0,id_K03,00:07:46,59.17749,15.39337,1,15.33975,59.16977,greylag,Korn (var),barley
09/05/2019,16:00:38,6,1,0,id_K03,00:01:21,59.17321,15.39327,0,15.27172598,59.1753556,greylag,Korn (var),barley
03/08/2018,04:08:00,5,1,0,id_K03,00:07:28,59.17695,15.39125,0,15.31615047,59.18300271,greylag,Korn (var),barley
10/08/2020,03:57:20,6,2,0,id_K03,00:27:17,59.17204,15.38632,1,15.30801,59.13942,greylag,Korn (var),barley
10/08/2020,04:27:40,7,1,1,id_K03,00:27:17,59.17204,15.38632,1,15.30759,59.13927,greylag,Korn (var),barley
10/08/2020,05:27:17,6,1,0,id_K03,00:27:17,59.17204,15.38632,1,15.30753,59.13933,greylag,Korn (var),barley
18/07/2019,15:01:52,8,1,0,id_K03,00:01:51,59.17329,15.39032,0,15.34526384,59.1909822,greylag,Korn (var),barley
03/05/2019,18:00:30,5,2,1,id_K03,00:00:50,59.1713,15.39325,1,15.37,59.15201,greylag,Korn (var),barley
06/05/2020,08:25:31,11,1,0,id_K03,00:26:04,59.1715,15.39357,1,15.37857,59.15324,greylag,Korn (var),barley
07/05/2020,15:10:33,13,1,2,id_K03,00:00:33,59.17201,15.39387,1,15.37606,59.15408,greylag,Korn (var),barley
02/05/2020,16:24:34,4,1,0,id_K03,00:24:36,59.17135,15.39091,0,15.3472518,59.15822077,greylag,Korn (var),barley
20/07/2019,17:01:54,9,1,0,id_K03,00:02:19,59.17322,15.39023,0,15.32493257,59.18219423,greylag,Korn (var),barley
09/05/2020,05:10:35,10,1,0,id_K03,00:10:34,59.17204,15.39359,1,15.38488,59.15067,greylag,Korn (var),barley
04/05/2020,18:25:31,6,1,1,id_K03,00:23:40,59.17096,15.39283,0,15.27312929,59.17777692,greylag,Korn (var),barley
10/05/2020,07:10:35,13,1,0,id_K03,00:10:35,59.17173,15.39327,1,15.37946,59.14841,greylag,Korn (var),barley
09/05/2020,03:10:35,10,1,0,id_K03,00:10:34,59.17204,15.39359,0,15.35751768,59.22178032,greylag,Korn (var),barley
02/05/2019,05:00:29,7,1,1,id_K03,00:00:30,59.17111,15.39337,1,15.36979,59.15161,greylag,Korn (var),barley
06/05/2019,05:01:14,5,1,1,id_K03,00:00:35,59.17265,15.39263,1,15.35979,59.1514,greylag,Korn (var),barley
12/05/2019,15:00:42,6,1,0,id_K03,00:00:40,59.16398,15.39047,1,15.38641,59.15642,greylag,Korn (var),barley
13/08/2018,04:07:46,6,1,1,id_K03,00:07:43,59.17186,15.38475,0,15.35412305,59.19573159,greylag,Korn (var),barley
06/05/2020,10:25:32,11,1,0,id_K03,00:26:04,59.1715,15.39357,1,15.37828,59.1536,greylag,Korn (var),barley
08/05/2020,07:10:40,9,1,0,id_K03,00:10:34,59.17196,15.39367,1,15.37842,59.15084,greylag,Korn (var),barley
09/05/2020,06:10:35,8,1,1,id_K03,00:10:34,59.17204,15.39359,1,15.38478,59.15062,greylag,Korn (var),barley
10/05/2020,09:10:37,5,2,0,id_K03,00:10:35,59.17173,15.39327,1,15.37921,59.1497,greylag,Korn (var),barley
23/07/2019,17:01:58,9,1,0,id_K03,00:01:57,59.17325,15.38978,1,15.38147,59.15646,greylag,Korn (var),barley
14/05/2020,04:10:40,9,1,0,id_K03,00:10:39,59.17092,15.3928,1,15.37683,59.14914,greylag,Korn (var),barley
01/08/2019,19:02:08,10,1,0,id_K03,00:02:07,59.1797,15.34731,1,15.38196,59.15549,greylag,Korn (var),barley
09/08/2018,07:07:40,6,2,1,id_K03,00:07:40,59.17789,15.35529,1,15.34553,59.17392,greylag,Korn (var),barley
11/05/2019,06:01:10,9,1,0,id_K03,00:00:40,59.17531,15.39058,0,15.30559805,59.14554691,greylag,Korn (var),barley
05/05/2020,16:25:35,9,1,1,id_K03,00:26:04,59.17125,15.39344,1,15.37922,59.15377,greylag,Korn (var),barley
