Mpala structural data,,,,,,,,,,,,,Ilmotiok structural data,,,,,,,,
S/Transect,ALL,SpCode,DKH,Basal area (sq cm),Hmin,Hmax,CanDepth,CrwnDiam,CanArea     = ?D1D2/4 ,CanVol ,,,SpCode,DKH,Basal area (sq cm),Hmin,Hmax,CanDepth,CrwnDiam,CanArea     = ?D1D2/4 ,CanVol 
M2,M209,ACACME,3.8,11.34,0.7,1.7,1,1.15,0.94,0.63,,,,,,,,,,,
M2,M209,ACACET,10.4,84.91,0.7,1.7,1,1.15,0.94,0.63,,,,,,,,,,,
M2,M209,ACACET,2.5,4.91,0.7,1.7,1,1.15,0.94,0.63,,,,,,,,,,,
M2,M209,ACACET,10,78.50,1.1,3.43,2.33,3.95,12.15,18.87,,,,,,,,,,,
M2,M209,ACACET,7.4,42.99,1.1,3.43,2.33,3.95,12.15,18.87,,,,,,,,,,,
M2,M209,ACACET,5.5,23.75,1.1,3.43,2.33,3.95,12.15,18.87,,,,,,,,,,,
M2,M209,ACACBR,2.6,5.31,0.8,1.85,1.05,3.48,9.51,6.65,,,,,,,,,,,
M2,M209,ACACBR,1.6,2.01,0.8,1.85,1.05,3.48,9.51,6.65,,,,,,,,,,,
M2,M209,ACACBR,1.8,2.54,0.8,1.85,1.05,3.48,9.51,6.65,,,,,,,,,,,
M2,M209,ACACBR,1.6,2.01,0.8,1.85,1.05,3.48,9.51,6.65,,,,,,,,,,,
M2,M209,ACACBR,2.3,4.15,0.8,1.85,1.05,3.48,9.51,6.65,,,,,,,,,,,
M2,M209,ACACBR,1.3,1.33,0.8,1.85,1.05,3.48,9.51,6.65,,,,,,,,,,,
M2,M209,ACACBR,1.3,1.33,0.8,1.85,1.05,3.48,9.51,6.65,,,,,,,,,,,
M2,M209,ACACBR,2.2,3.80,0.8,1.85,1.05,3.48,9.51,6.65,,,,,,,,,,,
M2,M209,ACACBR,1.1,0.95,0.8,1.85,1.05,3.48,9.51,6.65,,,,,,,,,,,
M2,M209,ACACET,9.5,70.85,0.8,1.85,1.05,3.48,9.51,6.65,,,,,,,,,,,
M2,M209,ACACBR,2.2,3.80,0.9,2.3,1.4,0.65,0.33,0.31,,,,,,,,,,,
M2,M209,ACACET,6.5,33.17,1,2.25,1.25,1.51,1.71,1.43,,,,,,,,,,,
M2,M209,ACACBR,5.3,22.05,1.1,3.17,2.07,3.76,11.1,15.31,,,,,,,,,,,
M2,M209,ACACBR,4.3,14.51,0.7,1.79,1.09,2.84,6.14,4.46,,,,,,,,,,,
M2,M209,ACACBR,2.8,6.15,0.8,2.4,1.6,1.73,2.33,2.49,,,,,,,,,,,
M2,M209,ACACET,11.3,100.24,0.6,3.3,2.7,3.12,7.25,13.04,,,,,,,,,,,
M2,M209,ACACBR,1.4,1.54,0.6,1.99,1.39,2.21,3.63,3.37,,,,,,,,,,,
M2,M209,ACACBR,2.5,4.91,0.6,1.99,1.39,2.21,3.63,3.37,,,,,,,,,,,
M2,M209,ACACBR,1.4,1.54,0.6,1.99,1.39,2.21,3.63,3.37,,,,,,,,,,,
M2,M209,ACACBR,2.1,3.46,0.8,1.94,1.14,0.8,0.49,0.38,,,,,,,,,,,
M2,M210,ACACBR,1.3,1.33,0.8,1.7,0.9,1.05,0.77,0.46,,,,,,,,,,,
M2,M210,ACACBR,1.6,2.01,0.8,1.7,0.9,1.05,0.77,0.46,,,,,,,,,,,
M2,M210,ACACET,15.9,198.46,1.4,4.4,3,4.36,14.82,29.64,,,,,,,,,,,
M2,M210,ACACBR,2.5,4.91,0.75,1.62,0.87,0.65,0.33,0.19,,,,,,,,,,,
M2,M210,ACACBR,2.7,5.72,0.8,2.13,1.33,0.9,0.63,0.56,,,,,,,,,,,
M2,M210,ACACBR,1.3,1.33,0.8,1.4,0.6,0.6,0.25,0.1,,,,,,,,,,,
M2,M210,ACACBR,2.4,4.52,0.95,3.41,2.46,2.22,3.85,6.32,,,,,,,,,,,
M2,M210,ACACBR,2.6,5.31,0.8,2.5,1.7,1.85,2.68,3.04,,,,,,,,,,,
M2,M210,ACACBR,2.9,6.60,0.75,2.57,1.82,1.98,3.04,3.69,,,,,,,,,,,
M2,M210,ACACBR,5.3,22.05,1,2.6,1.6,3.19,7.99,8.52,,,,,,,,,,,
M2,M210,ACACBR,4,12.56,0.7,3.23,2.53,3.05,7.25,12.24,,,,,,,,,,,
M2,M210,ACACBR,2.4,4.52,0.75,1.5,0.75,1.15,1.02,0.51,,,,,,,,,,,
M2,M210,ACACBR,2.3,4.15,0.95,1.7,0.75,0.78,0.47,0.24,,,,,,,,,,,
M2,M210,ACACBR,3.2,8.04,1,2.7,1.7,2.31,4.12,4.66,,,,,,,,,,,
M2,M210,ACACBR,1.4,1.54,0.7,1.6,0.9,1.15,1.02,0.61,,,,,,,,,,,
M2,M210,ACACBR,2.7,5.72,0.55,2.02,1.47,1.84,2.64,2.59,,,,,,,,,,,
M2,M210,ACACBR,1.6,2.01,0.95,1.9,0.95,1.1,0.82,0.52,,,,,,,,,,,
M2,M210,ACACBR,1.7,2.27,1.2,2.64,1.44,2.29,4.08,3.92,,,,,,,,,,,
M2,M210,ACACBR,1.4,1.54,1.2,2.64,1.44,2.29,4.08,3.92,,,,,,,,,,,
M2,M210,ACACBR,1.2,1.13,1.2,2.64,1.44,2.29,4.08,3.92,,,,,,,,,,,
M2,M210,ACACBR,3,7.07,0.45,1.4,0.95,1.03,0.82,0.52,,,,,,,,,,,
M2,M210,ACACBR,1.7,2.27,0.45,2.81,2.36,1.51,1.49,2.35,,,,,,,,,,,
M2,M210,ACACBR,1.7,2.27,0.4,2,1.6,0.55,0.24,0.25,,,,,,,,,,,
M2,M210,ACACBR,2.4,4.52,0.9,2.73,1.83,1.3,1.32,1.61,,,,,,,,,,,
M2,M210,ACACET,18,254.34,1.5,4.27,2.77,6.22,30.31,55.97,,,,,,,,,,,
M2,M210,ACACET,10.9,93.27,1.5,4.27,2.77,6.22,30.31,55.97,,,,,,,,,,,
M2,M210,ACACBR,2.7,5.72,0.55,1.77,1.22,1.87,2.74,2.23,,,,,,,,,,,
M2,M210,ACACBR,1.9,2.83,0.7,1.85,1.15,0.85,0.57,0.43,,,,,,,,,,,
M2,M210,ACACBR,3.9,11.94,0.7,0.95,0.25,1.35,1.43,0.24,,,,,,,,,,,
M2,M210,ACACBR,1.8,2.54,1.15,1.55,0.4,0.58,0.25,0.07,,,,,,,,,,,
M2,M210,ACACBR,2.1,3.46,1.1,1.4,0.3,0.25,0.05,0.01,,,,,,,,,,,
M2,M210,ACACBR,2.4,4.52,0.8,1.3,0.5,1.33,1.32,0.44,,,,,,,,,,,
M2,M210,ACACBR,1.5,1.77,0.8,1.3,0.5,1.33,1.32,0.44,,,,,,,,,,,
M2,M210,ACACBR,1.6,2.01,0.8,1.3,0.5,1.33,1.32,0.44,,,,,,,,,,,
M2,M210,ACACBR,2.2,3.80,1,2.25,1.25,1.45,1.65,1.37,,,,,,,,,,,
M2,M210,ACACBR,1.6,2.01,0.8,1.96,1.16,1.15,0.94,0.73,,,,,,,,,,,
M2,M210,ACACBR,1.7,2.27,0.8,1.96,1.16,1.15,0.94,0.73,,,,,,,,,,,
M2,M210,ACACET,8.1,51.50,1.25,3.05,1.8,2.08,3.3,3.96,,,,,,,,,,,
M2,M210,ACACBR,1.5,1.77,0.5,1.4,0.9,0.55,0.24,0.14,,,,,,,,,,,
M2,M210,ACACBR,1.3,1.33,0.6,1.5,0.9,0.7,0.31,0.19,,,,,,,,,,,
M2,M210,ACACBR,2.2,3.80,0.8,2.87,2.07,2.45,4.71,6.5,,,,,,,,,,,
M2,M211,ACACBR,1.3,1.33,0.4,0.9,0.5,0.95,0.71,0.24,,,,,,,,,,,
M2,M211,ACACBR,1.4,1.54,0.75,2.16,1.41,1.1,0.92,0.86,,,,,,,,,,,
M2,M211,ACACBR,2.7,5.72,1.1,2.46,1.36,1.1,0.92,0.83,,,,,,,,,,,
M2,M211,ACACBR,2.2,3.80,1.1,2.46,1.36,1.1,0.92,0.83,,,,,,,,,,,
M2,M211,ACACBR,2,3.14,0.8,1.2,0.4,0.55,0.24,0.06,,,,,,,,,,,
M2,M211,ACACBR,2.1,3.46,0.7,1.4,0.7,0.8,0.49,0.23,,,,,,,,,,,
M2,M211,ACACBR,2.6,5.31,1,1.8,0.8,0.9,0.63,0.33,,,,,,,,,,,
M2,M211,ACACBR,2,3.14,0.9,3.41,2.51,1.82,2.45,4.1,,,,,,,,,,,
M2,M211,ACACBR,2.6,5.31,0.9,3.41,2.51,1.82,2.45,4.1,,,,,,,,,,,
M2,M211,ACACBR,3.3,8.55,0.9,3.41,2.51,1.82,2.45,4.1,,,,,,,,,,,
M2,M211,ACACBR,1.7,2.27,0.9,3.41,2.51,1.82,2.45,4.1,,,,,,,,,,,
M2,M211,ACACBR,2,3.14,0.9,3.41,2.51,1.82,2.45,4.1,,,,,,,,,,,
M2,M211,ACACBR,1.6,2.01,0.7,1.23,0.53,0.7,0.31,0.11,,,,,,,,,,,
M2,M211,ACACBR,1.4,1.54,1,1.4,0.4,0.45,0.14,0.04,,,,,,,,,,,
M2,M211,ACACBR,1.5,1.77,0.6,0.8,0.2,0.7,0.35,0.05,,,,,,,,,,,
M2,M211,ACACBR,2.1,3.46,0.6,0.8,0.2,0.7,0.35,0.05,,,,,,,,,,,
M2,M211,ACACBR,1.7,2.27,0.9,2.32,1.42,0.5,0.19,0.18,,,,,,,,,,,
M2,M211,ACACBR,1.4,1.54,0.6,1.4,0.8,0.35,0.09,0.05,,,,,,,,,,,
M2,M211,ACACBR,1.1,0.95,0.6,1.4,0.8,0.35,0.09,0.05,,,,,,,,,,,
M2,M211,ACACBR,1.8,2.54,1,2.23,1.23,1.76,1.85,1.52,,,,,,,,,,,
M2,M212,ACACME,15.7,193.49,1.3,3.72,2.42,5.09,18.62,30.04,,,,,,,,,,,
M2,M212,ACACBR,1.1,0.95,0.6,1,0.4,0.55,0.24,0.06,,,,,,,,,,,
M2,M212,ACACBR,1.4,1.54,0.8,1.1,0.3,0.55,0.22,0.04,,,,,,,,,,,
M2,M212,ACACBR,2.8,6.15,1,2.12,1.12,0.6,0.27,0.21,,,,,,,,,,,
M2,M212,ACACME,11.1,96.72,1.14,3.32,2.18,4.01,12.59,18.3,,,,,,,,,,,
M2,M212,ACACBR,2.1,3.46,0.7,1.92,1.22,1.05,0.82,0.66,,,,,,,,,,,
M2,M212,ACACBR,2.7,5.72,0.7,1.92,1.22,1.05,0.82,0.66,,,,,,,,,,,
M2,M212,ACACBR,1.8,2.54,0.5,0.8,0.3,0.45,0.16,0.03,,,,,,,,,,,
M2,M212,ACACBR,3.8,11.34,1.3,1.82,0.52,0.95,0.66,0.23,,,,,,,,,,,
M2,M212,ACACBR,3.3,8.55,1,2.32,1.32,1.2,1.12,0.99,,,,,,,,,,,
M2,M212,ACACBR,2,3.14,1,1.4,0.4,0.8,0.49,0.13,,,,,,,,,,,
M2,M212,ACACBR,2.6,5.31,1.1,1.72,0.62,0.45,0.06,0.03,,,,,,,,,,,
M2,M212,ACACBR,1.8,2.54,1.1,2.2,1.1,1.3,1.32,0.97,,,,,,,,,,,
M2,M212,ACACBR,1.2,1.13,0.3,1.4,1.1,0.7,0.38,0.28,,,,,,,,,,,
M2,M212,ACACBR,2.2,3.80,0.8,2.6,1.8,1.2,1.12,1.35,,,,,,,,,,,
M2,M212,ACACBR,1.9,2.83,0.9,2.26,1.36,0.8,0.47,0.43,,,,,,,,,,,
M2,M212,ACACBR,2.2,3.80,0.9,1.82,0.92,0.75,0.42,0.26,,,,,,,,,,,
M2,M212,ACACBR,2,3.14,1,2.23,1.23,0.75,0.44,0.36,,,,,,,,,,,
M2,M212,ACACBR,2.2,3.80,0.7,1.13,0.43,1,0.78,0.22,,,,,,,,,,,
M2,M212,ACACBR,2.1,3.46,0.95,2.45,1.5,0.7,0.38,0.38,,,,,,,,,,,
M2,M212,ACACBR,1.2,1.13,0.4,1.15,0.75,0.6,0.25,0.13,,,,,,,,,,,
M2,M212,ACACBR,1.5,1.77,0.65,1.4,0.75,1.2,1.06,0.53,,,,,,,,,,,
M2,M212,ACACBR,2.7,5.72,0.65,1.4,0.75,1.2,1.06,0.53,,,,,,,,,,,
M2,M213,ACACBR,2.1,3.46,0.6,1.15,0.55,1.3,1.3,0.47,,,,,,,,,,,
M2,M213,ACACBR,3.3,8.55,0.85,1.85,1,2.01,3.12,2.08,,,,,,,,,,,
M2,M213,ACACBR,2.2,3.80,0.4,1.35,0.95,1.23,1.04,0.66,,,,,,,,,,,
M2,M213,ACACME,9.2,66.44,1,3.91,2.91,3.23,8.12,15.75,,,,,,,,,,,
M2,M213,ACACBR,1.9,2.83,0.5,1.1,0.6,0.65,0.31,0.13,,,,,,,,,,,
M2,M213,ACACBR,3.6,10.17,0.95,1.7,0.75,2.09,3.38,1.69,,,,,,,,,,,
M2,M213,ACACBR,2.3,4.15,0.7,1.62,0.92,0.9,0.6,0.37,,,,,,,,,,,
M2,M213,ACACBR,4.2,13.85,0.5,2.13,1.63,2.31,4.17,4.53,,,,,,,,,,,
M2,M213,ACACBR,3.6,10.17,0.6,1.97,1.37,1.18,1.08,0.99,,,,,,,,,,,
M2,M213,ACACBR,2.5,4.91,0.5,1.7,1.2,1.08,0.89,0.72,,,,,,,,,,,
M2,M213,ACACBR,1.6,2.01,0.6,1.62,1.02,1.46,1.62,1.1,,,,,,,,,,,
M2,M213,ACACBR,1.5,1.77,0.6,1.62,1.02,1.46,1.62,1.1,,,,,,,,,,,
M2,M213,ACACBR,2,3.14,0.6,1.62,1.02,1.46,1.62,1.1,,,,,,,,,,,
M2,M213,ACACBR,1.7,2.27,0.6,1.72,1.12,1.53,1.53,1.14,,,,,,,,,,,
M2,M213,ACACBR,3.5,9.62,0.6,1.72,1.12,1.53,1.53,1.14,,,,,,,,,,,
M2,M213,ACACBR,2.6,5.31,0.5,1.46,0.96,0.7,0.38,0.24,,,,,,,,,,,
M2,M213,ACACBR,3.2,8.04,0.6,2.15,1.55,1.27,1.15,1.19,,,,,,,,,,,
M2,M213,ACACBR,3.2,8.04,0.65,2.34,1.69,1.4,1.53,1.72,,,,,,,,,,,
M2,M213,ACACBR,1.6,2.01,1.1,2,0.9,0.65,0.33,0.2,,,,,,,,,,,
M2,M213,ACACME,12.3,118.76,0.55,4.27,3.72,8.05,50.63,125.57,,,,,,,,,,,
M2,M213,ACACME,10.7,89.87,0.55,4.27,3.72,8.05,50.63,,,,,,,,,,,,
M2,M213,ACACME,16.3,208.57,0.9,2.86,1.96,5.34,22.3,29.14,,,,,,,,,,,
M2,M213,ACACME,6.3,31.16,0.9,2.86,1.96,5.34,22.3,29.14,,,,,,,,,,,
M2,M213,ACACBR,3.7,10.75,0.6,2.23,1.63,1.47,1.58,1.72,,,,,,,,,,,
M2,M213,ACACBR,1.8,2.54,0.6,2.23,1.63,1.47,1.58,1.72,,,,,,,,,,,
M2,M213,ACACBR,2.3,4.15,0.2,1.3,1.1,1.39,1.33,0.97,,,,,,,,,,,
M2,M213,ACACBR,1.5,1.77,0.5,2.57,2.07,1.03,0.79,1.08,,,,,,,,,,,
M2,M213,ACACBR,3.7,10.75,2.48,3.59,1.11,1.8,2.16,1.6,,,,,,,,,,,
M2,M213,ACACBR,1.9,2.83,0.6,1.2,0.6,0.55,0.22,0.09,,,,,,,,,,,
M2,M213,ACACME,6.4,32.15,1.2,3.65,2.45,4.09,13.07,21.34,,,,,,,,,,,
M2,M213,ACACBR,2.1,3.46,0.6,1.4,0.8,0.6,0.27,0.15,,,,,,,,,,,
M2,M214,ACACBR,4.4,15.20,0.9,3.08,2.18,2.78,6.03,8.76,,,,,,,,,,,
M2,M214,ACACBR,4,12.56,0.9,2.8,1.9,1.05,0.86,1.09,,,,,,,,,,,
M2,M214,ACACBR,3.1,7.54,1,1.35,0.35,2.22,3.84,0.9,,,,,,,,,,,
M2,M214,ACACBR,4.1,13.20,1.1,2.46,1.36,3.6,10.17,9.22,,,,,,,,,,,
M2,M214,ACACBR,4,12.56,1.1,2.46,1.36,3.6,10.17,9.22,,,,,,,,,,,
M2,M214,ACACBR,2.2,3.80,0.2,1.94,1.74,0.8,0.49,0.57,,,,,,,,,,,
M2,M214,ACACBR,2.7,5.72,0.5,1.82,1.32,1.1,0.95,0.84,,,,,,,,,,,
M2,M214,ACACBR,1,0.79,0.5,0.9,0.4,0.28,0.06,0.02,,,,,,,,,,,
M2,M214,ACACBR,3.2,8.04,0.6,1.35,0.75,1.85,2.63,1.31,,,,,,,,,,,
M2,M214,ACACME,11.3,100.24,0.9,1.49,0.59,2.59,5.2,2.04,,,,,,,,,,,
M2,M214,ACACBR,3.6,10.17,0.7,2.2,1.5,2.38,3.83,3.83,,,,,,,,,,,
M2,M214,ACACBR,2.9,6.60,0.7,2.74,2.04,2.64,5.36,7.29,,,,,,,,,,,
M2,M214,ACACBR,3.5,9.62,0.7,1.89,1.19,1.1,0.88,0.7,,,,,,,,,,,
M2,M214,ACACBR,3.2,8.04,0.5,1.5,1,1.15,0.94,0.63,,,,,,,,,,,
M2,M214,ACACBR,2.6,5.31,0.5,1.4,0.9,0.75,0.44,0.26,,,,,,,,,,,
M2,M214,ACACBR,2.6,5.31,0.4,1.17,0.77,1.87,2.64,1.35,,,,,,,,,,,
M2,M214,ACACBR,2.6,5.31,0.4,1.17,0.77,1.87,2.64,1.35,,,,,,,,,,,
M2,M214,ACACBR,2.8,6.15,0.6,2.04,1.44,1.67,2.19,2.1,,,,,,,,,,,
M2,M214,ACACBR,1.9,2.83,0.6,2.04,1.44,1.67,2.19,2.1,,,,,,,,,,,
M2,M214,ACACBR,1.9,2.83,0.6,2.04,1.44,1.67,2.19,2.1,,,,,,,,,,,
M2,M214,ACACBR,2.1,3.46,0.5,1.17,0.67,1.53,1.8,0.8,,,,,,,,,,,
M2,M214,ACACBR,2.4,4.52,0.4,2.2,1.8,0.8,0.5,0.6,,,,,,,,,,,
M2,M214,ACACBR,2,3.14,0.3,1.15,0.85,1.5,1.67,0.95,,,,,,,,,,,
M2,M214,ACACBR,1.5,1.77,0.45,1.87,1.42,1.93,2.92,2.76,,,,,,,,,,,
M2,M214,ACACBR,2.5,4.91,0.45,1.87,1.42,1.93,2.92,2.76,,,,,,,,,,,
M2,M214,ACACBR,2,3.14,0.45,1.87,1.42,1.93,2.92,2.76,,,,,,,,,,,
M2,M214,ACACBR,2.1,3.46,0.3,1.15,0.85,0.55,0.24,0.13,,,,,,,,,,,
M2,M214,ACACBR,1.8,2.54,0.3,1.1,0.8,0.43,0.13,0.07,,,,,,,,,,,
M2,M214,ACACBR,2.2,3.80,1,1.5,0.5,0.7,0.34,0.11,,,,,,,,,,,
M2,M214,ACACBR,4.2,13.85,0.5,2.11,1.61,1.99,3.03,3.25,,,,,,,,,,,
M2,M214,ACACBR,1.7,2.27,0.5,2.11,1.61,1.99,3.03,3.25,,,,,,,,,,,
M2,M214,ACACBR,2.9,6.60,0.8,1.76,0.96,1.43,1.29,0.82,,,,,,,,,,,
M2,M214,ACACBR,1.2,1.13,0.8,1.76,0.96,1.43,1.29,0.82,,,,,,,,,,,
M2,M214,ACACBR,2.3,4.15,0.8,2.58,1.78,1.16,1.03,1.22,,,,,,,,,,,
M2,M215,ACACME,19,283.39,0.8,3.81,3.01,4.36,14.45,29,,,,,,,,,,,
M2,M215,ACACME,7.9,48.99,1,3.26,2.26,2.13,3.54,5.33,,,,,,,,,,,
M2,M215,ACACME,14.4,162.78,0.7,3.05,2.35,3.8,11.26,17.65,,,,,,,,,,,
M2,M215,ACACBR,4.5,15.90,1.5,2.44,0.94,1.05,0.77,0.48,,,,,,,,,,,
M2,M215,ACACBR,1.9,2.83,0.9,1.82,0.92,0.75,0.44,0.27,,,,,,,,,,,
M2,M215,ACACBR,2.2,3.80,0.9,1.82,0.92,0.75,0.44,0.27,,,,,,,,,,,
M2,M215,ACACBR,3.4,9.07,0.6,1.5,0.9,0.85,0.57,0.34,,,,,,,,,,,
M2,M215,ACACBR,4,12.56,0.6,1.86,1.26,1.3,1.3,1.09,,,,,,,,,,,
M2,M215,ACACBR,3.2,8.04,0.6,1.78,1.18,1.9,2.5,1.97,,,,,,,,,,,
M2,M215,ACACBR,2.6,5.31,0.95,1.79,0.84,2.56,5.14,2.88,,,,,,,,,,,
M2,M216,ACACBR,3.2,8.04,0.4,1.5,1.1,2,3.04,2.23,,,,,,,,,,,
M2,M216,ACACBR,2.3,4.15,0.4,1.5,1.1,2,3.04,2.23,,,,,,,,,,,
M2,M216,ACACBR,1.4,1.54,0.4,1.5,1.1,2,3.04,2.23,,,,,,,,,,,
M2,M216,ACACET,9.8,75.39,1.82,6.33,4.51,1.93,2.86,8.61,,,,,,,,,,,
M2,M216,ACACME,8,50.24,1.1,2.16,1.06,2.73,5.82,4.11,,,,,,,,,,,
M2,M216,ACACBR,1.6,2.01,1.3,2.11,0.81,1.2,1.06,0.57,,,,,,,,,,,
M2,M216,ACACBR,1.3,1.33,1.3,2.11,0.81,1.2,1.06,0.57,,,,,,,,,,,
M2,M216,ACACBR,2.5,4.91,0.7,2.87,2.17,1.75,2.25,3.25,,,,,,,,,,,
M2,M216,ACACBR,3.3,8.55,1.24,2.44,1.2,2.38,4.14,3.32,,,,,,,,,,,
M2,M216,ACACBR,2.4,4.52,1.3,1.64,0.34,1.88,2.51,0.57,,,,,,,,,,,
M2,M216,ACACBR,1.4,1.54,1.3,1.64,0.34,1.88,2.51,0.57,,,,,,,,,,,
M2,M216,ACACBR,1.4,1.54,0.7,1.6,0.9,1.39,1.32,0.79,,,,,,,,,,,
M2,M216,ACACBR,1.6,2.01,0.7,1.47,0.77,0.75,0.44,0.23,,,,,,,,,,,
M2,M216,ACACBR,2.4,4.52,0.7,1.47,0.77,0.75,0.44,0.23,,,,,,,,,,,
M2,M216,ACACBR,1.8,2.54,0.48,1,0.52,1.08,0.69,0.24,,,,,,,,,,,
M2,M216,ACACBR,1.2,1.13,0.9,2.55,1.65,0.8,0.49,0.54,,,,,,,,,,,
M2,M216,ACACBR,1.6,2.01,0.48,1.3,0.82,1.66,2.13,1.17,,,,,,,,,,,
M2,M216,ACACBR,2.5,4.91,0.48,1.3,0.82,1.66,2.13,1.17,,,,,,,,,,,
M2,M216,ACACBR,2,3.14,0.48,1.3,0.82,1.66,2.13,1.17,,,,,,,,,,,
M2,M216,ACACBR,1.2,1.13,0.7,1,0.3,0.27,0.05,0.01,,,,,,,,,,,
M2,M216,ACACBR,1.5,1.77,0.9,2.1,1.2,0.53,0.22,0.17,,,,,,,,,,,
M2,M216,ACACBR,2.1,3.46,1.1,2.21,1.11,0.8,0.49,0.37,,,,,,,,,,,
M2,M216,ACACBR,2,3.14,0.9,3.32,2.42,1.25,1.1,1.78,,,,,,,,,,,
M2,M216,ACACBR,1.2,1.13,0.7,2.59,1.89,1,0.78,0.98,,,,,,,,,,,
M2,M216,ACACME,12.5,122.66,0.9,4.66,3.76,5,19.59,49.09,,,,,,,,,,,
M2,M216,ACACBR,1.8,2.54,0.5,1.4,0.9,0.85,0.57,0.34,,,,,,,,,,,
M2,M216,ACACBR,1.6,2.01,0.9,2.55,1.65,4.59,16.46,18.1,,,,,,,,,,,
M2,M216,ACACBR,1.8,2.54,0.9,2.55,1.65,4.59,16.46,18.1,,,,,,,,,,,
M2,M216,ACACBR,1.8,2.54,0.9,2.55,1.65,4.59,16.46,18.1,,,,,,,,,,,
M2,M216,ACACBR,2,3.14,0.9,2.55,1.65,4.59,16.46,18.1,,,,,,,,,,,
M2,M216,ACACBR,1.7,2.27,0.9,2.55,1.65,4.59,16.46,18.1,,,,,,,,,,,
M2,M216,ACACBR,1.4,1.54,0.9,2.55,1.65,4.59,16.46,18.1,,,,,,,,,,,
M2,M216,ACACBR,1.7,2.27,0.9,2.55,1.65,4.59,16.46,18.1,,,,,,,,,,,
M2,M216,ACACBR,1.6,2.01,0.9,2.55,1.65,4.59,16.46,18.1,,,,,,,,,,,
M2,M216,ACACBR,1.4,1.54,0.9,1.85,0.95,0.75,0.44,0.28,,,,,,,,,,,
M2,M216,ACACBR,2,3.14,0.8,1.7,0.9,0.83,0.53,0.32,,,,,,,,,,,
M2,M216,ACACBR,2.4,4.52,0.5,1.6,1.1,1.2,1.1,0.81,,,,,,,,,,,
M2,M216,ACACBR,2.2,3.80,0.9,2.13,1.23,2.38,4.41,3.62,,,,,,,,,,,
M2,M216,ACACBR,1.6,2.01,1.22,1.74,0.52,0.55,0.22,0.08,,,,,,,,,,,
M2,M216,ACACBR,1.9,2.83,1.1,2.26,1.16,1.35,1.43,1.1,,,,,,,,,,,
M2,M216,ACACBR,2,3.14,0.9,2.2,1.3,1.05,0.86,0.75,,,,,,,,,,,
M2,M216,ACACBR,1.6,2.01,1.3,2.86,1.56,1.82,2.53,2.63,,,,,,,,,,,
M2,M216,ACACBR,2.7,5.72,1.1,7.3,6.2,2.08,3.36,13.87,,,,,,,,,,,
M2,M216,ACACBR,1.4,1.54,0.6,1.25,0.65,0.95,0.71,0.31,,,,,,,,,,,
M2,M216,ACACBR,1.4,1.54,1,1.3,0.3,1.35,1.43,0.29,,,,,,,,,,,
M2,M216,ACACBR,2.2,3.80,0.9,1.83,0.93,1.4,1.53,0.95,,,,,,,,,,,
M2,M216,ACACBR,2.7,5.72,0.8,3.82,3.02,3.01,7.04,14.17,,,,,,,,,,,
M2,M216,ACACBR,2.6,5.31,0.8,3.82,3.02,3.01,7.04,14.17,,,,,,,,,,,
M2,M216,ACACME,7.2,40.69,0.8,3.82,3.02,3.01,7.04,14.17,,,,,,,,,,,
M2,M216,ACACBR,3.3,8.55,0.8,3.82,3.02,3.01,7.04,14.17,,,,,,,,,,,
M2,M216,ACACBR,3.2,8.04,0.5,0.9,0.4,0.85,0.52,0.14,,,,,,,,,,,
M2,M216,ACACBR,1.3,1.33,0.5,0.9,0.4,0.85,0.52,,,,,,,,,,,,
M2,M217,ACACBR,1.5,1.77,0.7,1.1,0.4,1.2,1.1,0.29,,,,,,,,,,,
M2,M217,ACACBR,1.8,2.54,0.6,1.3,0.7,0.55,0.24,0.11,,,,,,,,,,,
M2,M217,ACACBR,2.4,4.52,1,1.4,0.4,0.95,0.69,0.18,,,,,,,,,,,
M2,M217,ACACBR,1.8,2.54,0.9,1.6,0.7,1.35,1.43,0.67,,,,,,,,,,,
M2,M217,ACACBR,1.3,1.33,0.9,1.9,1,0.9,0.63,0.42,,,,,,,,,,,
M2,M217,ACACBR,1.5,1.77,0.9,1.9,1,0.9,0.63,0.42,,,,,,,,,,,
M2,M217,ACACBR,2.1,3.46,0.9,2.4,1.5,2.56,5.12,5.12,,,,,,,,,,,
M2,M217,ACACBR,2.6,5.31,0.8,2.4,1.6,2.3,4.14,4.42,,,,,,,,,,,
M2,M217,ACACET,4.6,16.61,0.3,1.7,1.4,2.23,3.89,3.63,,,,,,,,,,,
M2,M217,ACACET,8.5,56.72,1.1,2.5,1.4,2.35,4.33,4.04,,,,,,,,,,,
M2,M217,ACACET,2.4,4.52,1.1,2.52,1.42,2,2.86,2.71,,,,,,,,,,,
M2,M217,ACACBR,1,0.79,1.1,2.1,1,0.9,0.6,0.4,,,,,,,,,,,
M2,M217,ACACBR,1.3,1.33,1.1,2.1,1,0.9,0.6,0.4,,,,,,,,,,,
M2,M217,ACACBR,1.4,1.54,0.7,2.2,1.5,1.35,1.43,1.43,,,,,,,,,,,
M2,M217,ACACBR,1.3,1.33,0.7,2.2,1.5,1.35,1.43,1.43,,,,,,,,,,,
M2,M217,ACACBR,1.4,1.54,0.7,2.2,1.5,1.35,1.43,1.43,,,,,,,,,,,
M2,M217,ACACBR,1.1,0.95,0.9,1.3,0.4,1.35,1.38,0.37,,,,,,,,,,,
