Year,Season,Active_Holes,Total_Holes,Sett Type,Trial_Code,Sett_ID_Code
3,Autumn,0,3,Outlier,Area3,Area3 Sett162
4,Spring,0,2,Outlier,Area3,Area3 Sett162
4,Spring,0,2,Outlier,Area3,Area3 Sett162
5,Autumn,0,2,Outlier,Area3,Area3 Sett162
1,Summer,0,3,Outlier,Area3,Area3 Sett163
2,Spring,0,1,Outlier,Area3,Area3 Sett163
3,Autumn,0,3,Outlier,Area3,Area3 Sett163
1,Summer,0,6,Outlier,Area3,Area3 Sett164
3,Spring,0,2,Outlier,Area3,Area3 Sett164
3,Autumn,0,4,Outlier,Area3,Area3 Sett164
4,Spring,0,4,Outlier,Area3,Area3 Sett164
5,Autumn,0,4,Outlier,Area3,Area3 Sett164
1,Summer,1,5,Outlier,Area3,Area3 Sett165
3,Spring,1,5,Outlier,Area3,Area3 Sett165
3,Autumn,2,7,Outlier,Area3,Area3 Sett165
1,Summer,1,6,Outlier,Area3,Area3 Sett166
3,Spring,0,5,Outlier,Area3,Area3 Sett166
3,Autumn,0,7,Main,Area3,Area3 Sett166
4,Spring,1,9,Outlier,Area3,Area3 Sett166
5,Autumn,0,20,Outlier,Area3,Area3 Sett166
1,Summer,0,1,Outlier,Area3,Area3 Sett167
3,Spring,0,1,Outlier,Area3,Area3 Sett167
3,Autumn,0,1,Outlier,Area3,Area3 Sett167
4,Spring,3,10,Main,Area3,Area3 Sett168
5,Autumn,0,20,Outlier,Area3,Area3 Sett168
5,Autumn,0,1,Outlier,Area3,Area3 Sett169
3,Autumn,0,7,Outlier,Area3,Area3 Sett170
4,Winter,0,1,Outlier,Area3,Area3 Sett170
4,Spring,0,1,Outlier,Area3,Area3 Sett170
3,Autumn,0,1,Outlier,Area3,Area3 Sett171
4,Spring,0,1,Outlier,Area3,Area3 Sett171
3,Autumn,0,1,Outlier,Area3,Area3 Sett172
4,Spring,0,1,Outlier,Area3,Area3 Sett172
3,Autumn,0,1,Outlier,Area3,Area3 Sett173
4,Spring,0,1,Outlier,Area3,Area3 Sett173
3,Autumn,0,1,Outlier,Area3,Area3 Sett174
4,Spring,0,6,Outlier,Area3,Area3 Sett174
1,Summer,0,1,Outlier,Area3,Area3 Sett175
2,Spring,0,1,Outlier,Area3,Area3 Sett175
3,Spring,0,1,Outlier,Area3,Area3 Sett175
3,Autumn,0,1,Outlier,Area3,Area3 Sett175
1,Summer,0,2,Outlier,Area3,Area3 Sett176
2,Spring,0,2,Outlier,Area3,Area3 Sett176
4,Spring,0,1,Outlier,Area3,Area3 Sett176
5,Autumn,0,1,Outlier,Area3,Area3 Sett176
1,Summer,0,7,Outlier,Area3,Area3 Sett177
2,Spring,0,3,Outlier,Area3,Area3 Sett177
3,Spring,3,8,Outlier,Area3,Area3 Sett177
3,Autumn,0,5,Outlier,Area3,Area3 Sett177
4,Spring,0,2,Outlier,Area3,Area3 Sett177
5,Autumn,0,3,Outlier,Area3,Area3 Sett177
1,Summer,0,2,Outlier,Area3,Area3 Sett178
1,Summer,0,1,Outlier,Area3,Area3 Sett179
4,Spring,0,3,Outlier,Area3,Area3 Sett179
1,Summer,0,1,Outlier,Area3,Area3 Sett180
2,Spring,1,1,Outlier,Area3,Area3 Sett180
3,Spring,0,1,Outlier,Area3,Area3 Sett180
4,Spring,1,1,Outlier,Area3,Area3 Sett180
5,Autumn,1,1,Outlier,Area3,Area3 Sett180
1,Summer,0,1,Outlier,Area3,Area3 Sett181
5,Autumn,0,2,Outlier,Area3,Area3 Sett181
5,Autumn,0,1,Outlier,Area3,Area3 Sett182
1,Summer,0,2,Outlier,Area3,Area3 Sett183
3,Spring,0,2,Outlier,Area3,Area3 Sett183
5,Autumn,0,2,Outlier,Area3,Area3 Sett183
4,Spring,0,1,Outlier,Area3,Area3 Sett184
2,Spring,1,1,Outlier,Area3,Area3 Sett185
4,Winter,1,1,Outlier,Area3,Area3 Sett186
1,Summer,3,5,Outlier,Area3,Area3 Sett187
2,Spring,2,5,Main,Area3,Area3 Sett187
3,Spring,3,6,Outlier,Area3,Area3 Sett187
4,Spring,0,8,Outlier,Area3,Area3 Sett187
5,Autumn,3,11,Main,Area3,Area3 Sett187
1,Summer,0,2,Outlier,Area3,Area3 Sett188
2,Spring,1,3,Outlier,Area3,Area3 Sett188
3,Spring,1,1,Outlier,Area3,Area3 Sett188
4,Spring,3,5,Outlier,Area3,Area3 Sett188
5,Autumn,0,5,Outlier,Area3,Area3 Sett188
1,Summer,0,5,Outlier,Area3,Area3 Sett189
5,Autumn,0,1,Outlier,Area3,Area3 Sett189
5,Autumn,1,2,Outlier,Area3,Area3 Sett190
2,Spring,0,6,Outlier,Area3,Area3 Sett191
3,Winter,1,8,Outlier,Area3,Area3 Sett191
3,Autumn,1,8,Outlier,Area3,Area3 Sett191
4,Spring,1,8,Outlier,Area3,Area3 Sett191
4,Spring,4,8,Outlier,Area3,Area3 Sett191
5,Autumn,2,7,Outlier,Area3,Area3 Sett191
2,Spring,0,1,Outlier,Area3,Area3 Sett192
3,Winter,0,2,Outlier,Area3,Area3 Sett192
3,Autumn,0,2,Outlier,Area3,Area3 Sett192
4,Spring,0,1,Outlier,Area3,Area3 Sett192
4,Spring,0,1,Outlier,Area3,Area3 Sett192
5,Autumn,0,1,Outlier,Area3,Area3 Sett192
2,Spring,0,7,Outlier,Area3,Area3 Sett193
3,Winter,1,7,Outlier,Area3,Area3 Sett193
3,Autumn,1,7,Outlier,Area3,Area3 Sett193
4,Spring,0,6,Outlier,Area3,Area3 Sett193
4,Spring,0,6,Outlier,Area3,Area3 Sett193
5,Autumn,0,4,Outlier,Area3,Area3 Sett193
2,Spring,1,1,Outlier,Area3,Area3 Sett194
5,Autumn,0,1,Outlier,Area3,Area3 Sett194
5,Autumn,1,2,Outlier,Area3,Area3 Sett195
1,Summer,5,19,Main,Area3,Area3 Sett196
3,Winter,1,7,Outlier,Area3,Area3 Sett196
4,Summer,1,4,Main,Area3,Area3 Sett196
5,Autumn,1,3,Outlier,Area3,Area3 Sett196
2,Spring,0,2,Outlier,Area3,Area3 Sett197
3,Spring,0,6,Outlier,Area3,Area3 Sett197
3,Autumn,0,3,Outlier,Area3,Area3 Sett197
5,Autumn,0,3,Outlier,Area3,Area3 Sett197
1,Summer,0,1,Outlier,Area3,Area3 Sett198
2,Spring,4,12,Outlier,Area3,Area3 Sett198
3,Spring,0,2,Outlier,Area3,Area3 Sett198
3,Autumn,0,4,Outlier,Area3,Area3 Sett198
4,Spring,0,2,Outlier,Area3,Area3 Sett198
4,Spring,0,2,Outlier,Area3,Area3 Sett198
1,Summer,1,6,Outlier,Area3,Area3 Sett199
3,Spring,1,16,Outlier,Area3,Area3 Sett199
3,Autumn,2,16,Main,Area3,Area3 Sett199
4,Spring,2,16,Main,Area3,Area3 Sett199
4,Spring,3,17,Main,Area3,Area3 Sett199
5,Autumn,4,10,Main,Area3,Area3 Sett199
2,Spring,0,2,Outlier,Area3,Area3 Sett200
3,Spring,0,3,Outlier,Area3,Area3 Sett200
1,Summer,1,3,Outlier,Area3,Area3 Sett201
2,Spring,0,4,Outlier,Area3,Area3 Sett201
3,Spring,0,4,Outlier,Area3,Area3 Sett201
3,Autumn,0,4,Outlier,Area3,Area3 Sett201
4,Spring,0,4,Outlier,Area3,Area3 Sett201
5,Autumn,0,4,Outlier,Area3,Area3 Sett201
2,Spring,0,1,Outlier,Area3,Area3 Sett202
3,Spring,0,1,Outlier,Area3,Area3 Sett202
3,Autumn,0,1,Outlier,Area3,Area3 Sett202
4,Spring,0,1,Outlier,Area3,Area3 Sett202
5,Autumn,0,1,Outlier,Area3,Area3 Sett202
1,Summer,1,2,Outlier,Area3,Area3 Sett203
3,Spring,0,4,Outlier,Area3,Area3 Sett203
3,Autumn,0,4,Outlier,Area3,Area3 Sett203
4,Spring,0,4,Outlier,Area3,Area3 Sett203
5,Autumn,0,4,Outlier,Area3,Area3 Sett203
1,Summer,1,10,Outlier,Area3,Area3 Sett204
2,Spring,2,6,Outlier,Area3,Area3 Sett204
3,Spring,2,4,Main,Area3,Area3 Sett204
4,Spring,4,4,Main,Area3,Area3 Sett204
5,Autumn,2,11,Outlier,Area3,Area3 Sett204
2,Spring,2,3,Outlier,Area3,Area3 Sett205
3,Spring,2,9,Main,Area3,Area3 Sett205
4,Spring,1,3,Main,Area3,Area3 Sett205
5,Autumn,0,3,Outlier,Area3,Area3 Sett205
2,Spring,1,2,Outlier,Area3,Area3 Sett206
3,Spring,2,6,Outlier,Area3,Area3 Sett206
5,Autumn,0,1,Outlier,Area3,Area3 Sett207
1,Summer,0,2,Outlier,Area3,Area3 Sett208
3,Spring,0,1,Outlier,Area3,Area3 Sett208
1,Summer,0,4,Outlier,Area3,Area3 Sett209
2,Spring,1,4,Outlier,Area3,Area3 Sett209
3,Spring,0,5,Outlier,Area3,Area3 Sett209
4,Spring,1,3,Outlier,Area3,Area3 Sett209
5,Autumn,0,3,Outlier,Area3,Area3 Sett209
1,Summer,1,10,Outlier,Area3,Area3 Sett210
2,Spring,4,8,Outlier,Area3,Area3 Sett210
3,Spring,0,7,Outlier,Area3,Area3 Sett210
3,Autumn,0,7,Outlier,Area3,Area3 Sett210
4,Spring,0,7,Outlier,Area3,Area3 Sett210
4,Spring,0,7,Outlier,Area3,Area3 Sett210
1,Summer,0,7,Outlier,Area3,Area3 Sett211
2,Spring,0,8,Outlier,Area3,Area3 Sett211
3,Spring,0,7,Outlier,Area3,Area3 Sett211
3,Autumn,0,7,Outlier,Area3,Area3 Sett211
4,Spring,0,7,Outlier,Area3,Area3 Sett211
4,Spring,0,7,Outlier,Area3,Area3 Sett211
1,Summer,1,1,Outlier,Area3,Area3 Sett212
1,Summer,1,3,Outlier,Area3,Area3 Sett213
3,Spring,0,3,Outlier,Area3,Area3 Sett213
3,Autumn,0,3,Outlier,Area3,Area3 Sett213
4,Spring,0,3,Outlier,Area3,Area3 Sett213
5,Autumn,0,3,Outlier,Area3,Area3 Sett213
2,Spring,1,2,Outlier,Area3,Area3 Sett214
3,Spring,0,2,Outlier,Area3,Area3 Sett214
3,Autumn,0,2,Outlier,Area3,Area3 Sett214
4,Spring,0,2,Outlier,Area3,Area3 Sett214
5,Autumn,0,2,Outlier,Area3,Area3 Sett214
2,Spring,0,2,Outlier,Area3,Area3 Sett215
1,Summer,5,13,Main,Area3,Area3 Sett216
3,Spring,11,15,Main,Area3,Area3 Sett216
3,Autumn,1,7,Main,Area3,Area3 Sett216
4,Spring,4,13,Main,Area3,Area3 Sett216
5,Autumn,3,13,Main,Area3,Area3 Sett216
3,Spring,0,1,Outlier,Area3,Area3 Sett217
3,Spring,0,1,Outlier,Area3,Area3 Sett218
3,Autumn,0,1,Outlier,Area3,Area3 Sett218
4,Spring,2,4,Outlier,Area3,Area3 Sett218
5,Autumn,0,4,Outlier,Area3,Area3 Sett218
4,Spring,0,1,Outlier,Area3,Area3 Sett219
4,Spring,0,1,Outlier,Area3,Area3 Sett219
5,Autumn,0,1,Outlier,Area3,Area3 Sett219
4,Winter,0,1,Outlier,Area3,Area3 Sett220
4,Spring,1,2,Outlier,Area3,Area3 Sett221
4,Spring,1,1,Outlier,Area3,Area3 Sett222
4,Spring,1,1,Outlier,Area3,Area3 Sett223
4,Spring,0,1,Outlier,Area3,Area3 Sett224
4,Spring,0,4,Outlier,Area3,Area3 Sett225
4,Spring,0,1,Outlier,Area3,Area3 Sett226
4,Spring,0,5,Outlier,Area3,Area3 Sett227
1,Summer,0,2,Outlier,Area3,Area3 Sett228
3,Spring,0,2,Outlier,Area3,Area3 Sett228
4,Spring,0,2,Outlier,Area3,Area3 Sett228
5,Autumn,0,2,Outlier,Area3,Area3 Sett228
1,Summer,1,2,Outlier,Area3,Area3 Sett229
3,Spring,0,2,Outlier,Area3,Area3 Sett229
4,Spring,0,2,Outlier,Area3,Area3 Sett229
5,Autumn,0,2,Outlier,Area3,Area3 Sett229
1,Summer,1,1,Outlier,Area3,Area3 Sett230
3,Spring,0,1,Outlier,Area3,Area3 Sett230
4,Spring,0,1,Outlier,Area3,Area3 Sett230
5,Autumn,0,1,Outlier,Area3,Area3 Sett230
1,Summer,0,3,Outlier,Area3,Area3 Sett231
3,Spring,0,2,Outlier,Area3,Area3 Sett231
4,Spring,2,3,Outlier,Area3,Area3 Sett231
5,Autumn,0,2,Outlier,Area3,Area3 Sett231
1,Summer,3,4,Outlier,Area3,Area3 Sett232
3,Spring,4,11,Main,Area3,Area3 Sett232
4,Spring,0,6,Outlier,Area3,Area3 Sett232
5,Autumn,1,6,Outlier,Area3,Area3 Sett232
1,Summer,0,1,Outlier,Area3,Area3 Sett233
3,Spring,0,3,Outlier,Area3,Area3 Sett233
4,Spring,4,7,Outlier,Area3,Area3 Sett233
5,Autumn,0,2,Outlier,Area3,Area3 Sett233
1,Summer,2,7,Outlier,Area3,Area3 Sett234
3,Spring,1,9,Outlier,Area3,Area3 Sett234
4,Spring,4,11,Outlier,Area3,Area3 Sett234
5,Autumn,1,7,Outlier,Area3,Area3 Sett234
1,Summer,3,5,Outlier,Area3,Area3 Sett235
3,Spring,2,6,Outlier,Area3,Area3 Sett235
4,Spring,5,10,Main,Area3,Area3 Sett235
5,Autumn,1,4,Outlier,Area3,Area3 Sett235
1,Summer,0,1,Outlier,Area3,Area3 Sett236
5,Autumn,0,1,Outlier,Area3,Area3 Sett236
3,Spring,3,5,Main,Area3,Area3 Sett237
3,Spring,0,1,Outlier,Area3,Area3 Sett238
3,Spring,0,1,Outlier,Area3,Area3 Sett239
3,Spring,0,2,Outlier,Area3,Area3 Sett240
3,Spring,0,1,Outlier,Area3,Area3 Sett241
3,Spring,3,12,Outlier,Area3,Area3 Sett242
3,Spring,0,2,Outlier,Area3,Area3 Sett243
2,Spring,0,1,Outlier,Area3,Area3 Sett244
2,Spring,1,1,Outlier,Area3,Area3 Sett245
2,Spring,0,1,Outlier,Area3,Area3 Sett246
2,Spring,2,2,Outlier,Area3,Area3 Sett247
2,Spring,1,1,Outlier,Area3,Area3 Sett248
2,Spring,1,1,Outlier,Area3,Area3 Sett249
1,Summer,0,2,Outlier,Area3,Area3 Sett250
2,Spring,0,2,Outlier,Area3,Area3 Sett250
3,Spring,1,3,Outlier,Area3,Area3 Sett250
3,Winter,0,2,Outlier,Area3,Area3 Sett250
1,Summer,3,4,Outlier,Area3,Area3 Sett251
2,Spring,5,8,Main,Area3,Area3 Sett251
3,Spring,3,8,Main,Area3,Area3 Sett251
3,Winter,1,4,Outlier,Area3,Area3 Sett251
4,Spring,2,6,Main,Area3,Area3 Sett251
1,Summer,0,2,Outlier,Area3,Area3 Sett252
2,Spring,0,2,Outlier,Area3,Area3 Sett252
3,Spring,0,7,Outlier,Area3,Area3 Sett252
3,Winter,0,2,Outlier,Area3,Area3 Sett252
5,Autumn,0,2,Outlier,Area3,Area3 Sett252
2,Spring,1,2,Outlier,Area3,Area3 Sett253
3,Spring,1,2,Outlier,Area3,Area3 Sett253
4,Spring,0,2,Outlier,Area3,Area3 Sett253
5,Autumn,0,2,Outlier,Area3,Area3 Sett253
4,Winter,0,2,Main,Area3,Area3 Sett254
5,Autumn,1,5,Outlier,Area3,Area3 Sett254
4,Winter,0,1,Outlier,Area3,Area3 Sett255
5,Autumn,0,1,Outlier,Area3,Area3 Sett255
4,Winter,0,2,Outlier,Area3,Area3 Sett256
4,Winter,0,1,Outlier,Area3,Area3 Sett257
5,Autumn,0,1,Outlier,Area3,Area3 Sett257
1,Summer,0,9,Outlier,Area3,Area3 Sett258
2,Spring,2,9,Outlier,Area3,Area3 Sett258
3,Spring,0,7,Outlier,Area3,Area3 Sett258
3,Autumn,0,9,Outlier,Area3,Area3 Sett258
4,Spring,4,8,Main,Area3,Area3 Sett258
5,Autumn,0,6,Outlier,Area3,Area3 Sett258
2,Spring,0,4,Outlier,Area3,Area3 Sett259
3,Spring,0,4,Outlier,Area3,Area3 Sett259
3,Autumn,0,3,Outlier,Area3,Area3 Sett259
5,Autumn,0,1,Outlier,Area3,Area3 Sett259
2,Spring,1,1,Outlier,Area3,Area3 Sett260
5,Autumn,0,1,Outlier,Area3,Area3 Sett260
3,Spring,0,2,Outlier,Area3,Area3 Sett261
4,Spring,0,4,Outlier,Area3,Area3 Sett261
3,Spring,0,3,Outlier,Area3,Area3 Sett262
5,Autumn,0,4,Outlier,Area3,Area3 Sett262
3,Spring,0,1,Outlier,Area3,Area3 Sett263
5,Autumn,0,1,Outlier,Area3,Area3 Sett263
3,Spring,0,4,Outlier,Area3,Area3 Sett264
4,Spring,0,4,Outlier,Area3,Area3 Sett264
5,Autumn,0,2,Outlier,Area3,Area3 Sett264
4,Winter,0,2,Outlier,Area3,Area3 Sett265
5,Autumn,0,2,Outlier,Area3,Area3 Sett265
4,Spring,1,1,Outlier,Area3,Area3 Sett266
4,Spring,2,2,Outlier,Area3,Area3 Sett267
5,Autumn,1,3,Outlier,Area3,Area3 Sett267
1,Summer,0,9,Outlier,Area3,Area3 Sett268
2,Spring,0,1,Outlier,Area3,Area3 Sett268
3,Winter,2,10,Outlier,Area3,Area3 Sett268
4,Spring,4,9,Main,Area3,Area3 Sett268
5,Autumn,0,8,Outlier,Area3,Area3 Sett268
4,Spring,1,1,Outlier,Area3,Area3 Sett269
5,Autumn,0,1,Outlier,Area3,Area3 Sett269
1,Summer,0,7,Outlier,Area3,Area3 Sett270
2,Spring,6,17,Main,Area3,Area3 Sett270
3,Winter,2,16,Main,Area3,Area3 Sett270
3,Autumn,0,7,Outlier,Area3,Area3 Sett270
4,Spring,2,6,Outlier,Area3,Area3 Sett270
5,Autumn,0,3,Outlier,Area3,Area3 Sett270
1,Summer,0,3,Outlier,Area3,Area3 Sett271
2,Spring,0,2,Outlier,Area3,Area3 Sett271
3,Winter,0,3,Outlier,Area3,Area3 Sett271
3,Autumn,0,3,Outlier,Area3,Area3 Sett271
4,Spring,0,3,Outlier,Area3,Area3 Sett271
5,Autumn,0,2,Outlier,Area3,Area3 Sett271
1,Summer,0,2,Outlier,Area3,Area3 Sett272
2,Spring,0,2,Outlier,Area3,Area3 Sett272
3,Winter,0,3,Outlier,Area3,Area3 Sett272
3,Autumn,0,2,Outlier,Area3,Area3 Sett272
4,Spring,0,2,Outlier,Area3,Area3 Sett272
1,Summer,0,2,Outlier,Area3,Area3 Sett273
3,Autumn,0,2,Outlier,Area3,Area3 Sett273
4,Spring,0,3,Outlier,Area3,Area3 Sett274
4,Spring,1,2,Outlier,Area3,Area3 Sett275
1,Summer,3,9,Outlier,Area3,Area3 Sett276
4,Winter,0,1,Outlier,Area3,Area3 Sett277
1,Summer,0,1,Outlier,Area3,Area3 Sett278
2,Spring,0,1,Outlier,Area3,Area3 Sett278
3,Winter,0,1,Outlier,Area3,Area3 Sett278
1,Summer,0,3,Outlier,Area3,Area3 Sett279
2,Spring,2,3,Outlier,Area3,Area3 Sett279
3,Spring,0,2,Outlier,Area3,Area3 Sett279
3,Autumn,0,4,Outlier,Area3,Area3 Sett279
4,Spring,2,11,Main,Area3,Area3 Sett279
5,Autumn,0,6,Outlier,Area3,Area3 Sett279
1,Summer,1,2,Outlier,Area3,Area3 Sett280
2,Spring,2,2,Outlier,Area3,Area3 Sett280
3,Spring,0,1,Outlier,Area3,Area3 Sett280
3,Autumn,0,1,Outlier,Area3,Area3 Sett280
4,Spring,0,2,Outlier,Area3,Area3 Sett280
2,Spring,1,1,Outlier,Area3,Area3 Sett281
4,Spring,1,1,Outlier,Area3,Area3 Sett281
5,Autumn,0,1,Outlier,Area3,Area3 Sett281
1,Summer,0,1,Outlier,Area3,Area3 Sett282
4,Spring,0,1,Outlier,Area3,Area3 Sett282
5,Autumn,0,1,Outlier,Area3,Area3 Sett282
1,Summer,0,4,Outlier,Area3,Area3 Sett283
4,Spring,0,4,Outlier,Area3,Area3 Sett283
5,Autumn,0,2,Outlier,Area3,Area3 Sett283
1,Summer,0,1,Outlier,Area3,Area3 Sett284
3,Spring,0,1,Outlier,Area3,Area3 Sett284
1,Summer,1,3,Outlier,Area3,Area3 Sett285
1,Summer,0,3,Outlier,Area3,Area3 Sett286
3,Spring,3,3,Main,Area3,Area3 Sett286
4,Spring,3,7,Outlier,Area3,Area3 Sett286
5,Autumn,3,8,Main,Area3,Area3 Sett286
1,Summer,4,6,Outlier,Area3,Area3 Sett287
3,Spring,0,6,Outlier,Area3,Area3 Sett287
4,Spring,3,9,Outlier,Area3,Area3 Sett287
1,Winter,4,4,Main,Area3,Area3 Sett288
1,Summer,6,6,Main,Area3,Area3 Sett288
3,Spring,1,3,Outlier,Area3,Area3 Sett288
4,Spring,0,3,Outlier,Area3,Area3 Sett288
5,Autumn,0,2,Outlier,Area3,Area3 Sett288
2,Spring,2,2,Outlier,Area3,Area3 Sett289
3,Spring,0,3,Outlier,Area3,Area3 Sett289
4,Spring,3,3,Outlier,Area3,Area3 Sett289
5,Autumn,0,3,Outlier,Area3,Area3 Sett289
2,Spring,2,3,Outlier,Area3,Area3 Sett290
3,Spring,1,2,Outlier,Area3,Area3 Sett290
5,Autumn,0,2,Outlier,Area3,Area3 Sett290
2,Spring,2,2,Outlier,Area3,Area3 Sett291
2,Spring,3,3,Outlier,Area3,Area3 Sett292
1,Summer,1,5,Main,Area3,Area3 Sett293
3,Spring,1,10,Main,Area3,Area3 Sett293
4,Spring,0,2,Outlier,Area3,Area3 Sett293
5,Autumn,0,1,Outlier,Area3,Area3 Sett293
2,Spring,1,2,Outlier,Area3,Area3 Sett294
2,Spring,5,7,Outlier,Area3,Area3 Sett295
5,Autumn,3,5,Outlier,Area3,Area3 Sett295
5,Autumn,1,9,Main,Area3,Area3 Sett296
1,Summer,0,5,Outlier,Area3,Area3 Sett297
4,Spring,2,12,Main,Area3,Area3 Sett297
1,Summer,0,2,Outlier,Area3,Area3 Sett298
2,Spring,0,2,Outlier,Area3,Area3 Sett298
5,Autumn,0,2,Outlier,Area3,Area3 Sett298
1,Summer,0,3,Outlier,Area3,Area3 Sett299
3,Spring,0,1,Outlier,Area3,Area3 Sett299
1,Summer,0,3,Outlier,Area3,Area3 Sett300
2,Spring,0,1,Outlier,Area3,Area3 Sett300
3,Spring,0,1,Outlier,Area3,Area3 Sett300
1,Summer,0,5,Outlier,Area3,Area3 Sett301
2,Spring,0,2,Outlier,Area3,Area3 Sett301
3,Spring,0,1,Outlier,Area3,Area3 Sett301
5,Autumn,0,3,Outlier,Area3,Area3 Sett301
1,Summer,0,3,Outlier,Area3,Area3 Sett302
3,Spring,0,3,Outlier,Area3,Area3 Sett302
4,Spring,0,3,Outlier,Area3,Area3 Sett302
5,Autumn,0,3,Outlier,Area3,Area3 Sett302
1,Summer,0,1,Outlier,Area3,Area3 Sett303
3,Spring,0,1,Outlier,Area3,Area3 Sett303
4,Spring,0,1,Outlier,Area3,Area3 Sett303
5,Autumn,0,1,Outlier,Area3,Area3 Sett303
1,Summer,2,4,Outlier,Area3,Area3 Sett304
2,Spring,0,4,Outlier,Area3,Area3 Sett304
3,Spring,2,4,Outlier,Area3,Area3 Sett304
1,Summer,0,1,Outlier,Area3,Area3 Sett305
2,Spring,0,1,Outlier,Area3,Area3 Sett305
3,Spring,0,1,Outlier,Area3,Area3 Sett305
1,Summer,3,10,Outlier,Area3,Area3 Sett306
2,Spring,1,9,Outlier,Area3,Area3 Sett306
3,Spring,3,6,Main,Area3,Area3 Sett306
4,Spring,3,12,Outlier,Area3,Area3 Sett306
5,Autumn,0,8,Main,Area3,Area3 Sett306
1,Summer,0,1,Outlier,Area3,Area3 Sett307
2,Spring,0,1,Outlier,Area3,Area3 Sett307
3,Spring,0,1,Outlier,Area3,Area3 Sett307
1,Summer,0,2,Outlier,Area3,Area3 Sett308
3,Spring,1,2,Outlier,Area3,Area3 Sett308
5,Autumn,0,2,Outlier,Area3,Area3 Sett308
1,Summer,0,1,Outlier,Area3,Area3 Sett309
2,Spring,1,1,Outlier,Area3,Area3 Sett309
3,Spring,0,1,Outlier,Area3,Area3 Sett309
1,Summer,0,4,Outlier,Area3,Area3 Sett310
5,Autumn,0,4,Outlier,Area3,Area3 Sett310
1,Summer,0,11,Outlier,Area3,Area3 Sett311
2,Spring,0,2,Outlier,Area3,Area3 Sett311
3,Spring,1,4,Outlier,Area3,Area3 Sett311
4,Spring,1,4,Outlier,Area3,Area3 Sett311
5,Autumn,0,11,Outlier,Area3,Area3 Sett311
1,Summer,6,13,Main,Area3,Area3 Sett312
2,Spring,4,8,Main,Area3,Area3 Sett312
3,Spring,0,1,Outlier,Area3,Area3 Sett312
4,Spring,6,9,Outlier,Area3,Area3 Sett312
5,Autumn,7,17,Main,Area3,Area3 Sett312
1,Summer,2,3,Outlier,Area3,Area3 Sett313
2,Spring,0,5,Outlier,Area3,Area3 Sett313
4,Spring,0,2,Outlier,Area3,Area3 Sett313
1,Summer,7,10,Outlier,Area3,Area3 Sett314
2,Spring,2,8,Main,Area3,Area3 Sett314
3,Spring,1,6,Outlier,Area3,Area3 Sett314
4,Spring,0,7,Outlier,Area3,Area3 Sett314
1,Summer,0,4,Outlier,Area3,Area3 Sett315
3,Spring,0,2,Outlier,Area3,Area3 Sett315
4,Spring,0,3,Outlier,Area3,Area3 Sett315
5,Autumn,0,2,Outlier,Area3,Area3 Sett315
1,Summer,3,3,Outlier,Area3,Area3 Sett316
2,Spring,0,1,Outlier,Area3,Area3 Sett316
3,Spring,0,3,Outlier,Area3,Area3 Sett316
4,Spring,2,3,Outlier,Area3,Area3 Sett316
5,Autumn,1,3,Outlier,Area3,Area3 Sett316
1,Summer,2,2,Outlier,Area3,Area3 Sett317
2,Spring,0,3,Outlier,Area3,Area3 Sett317
4,Spring,0,1,Outlier,Area3,Area3 Sett317
5,Autumn,0,3,Outlier,Area3,Area3 Sett317
1,Summer,0,1,Outlier,Area3,Area3 Sett318
4,Spring,0,2,Outlier,Area3,Area3 Sett318
5,Autumn,2,5,Outlier,Area3,Area3 Sett318
1,Summer,0,4,Outlier,Area3,Area3 Sett319
1,Summer,0,5,Outlier,Area3,Area3 Sett320
5,Autumn,0,5,Outlier,Area3,Area3 Sett320
1,Summer,0,3,Outlier,Area3,Area3 Sett321
1,Summer,0,2,Outlier,Area3,Area3 Sett322
1,Summer,1,12,Main,Area3,Area3 Sett323
2,Spring,1,5,Main,Area3,Area3 Sett323
3,Spring,3,8,Main,Area3,Area3 Sett323
4,Spring,2,11,Outlier,Area3,Area3 Sett323
5,Autumn,1,11,Main,Area3,Area3 Sett323
1,Summer,1,4,Outlier,Area3,Area3 Sett324
4,Spring,0,1,Outlier,Area3,Area3 Sett324
1,Summer,0,2,Outlier,Area3,Area3 Sett325
2,Spring,0,4,Outlier,Area3,Area3 Sett325
3,Spring,1,7,Outlier,Area3,Area3 Sett325
4,Spring,2,7,Main,Area3,Area3 Sett325
5,Autumn,0,5,Outlier,Area3,Area3 Sett325
1,Summer,3,13,Outlier,Area3,Area3 Sett326
4,Spring,0,1,Outlier,Area3,Area3 Sett326
1,Summer,0,5,Outlier,Area3,Area3 Sett327
2,Spring,0,3,Outlier,Area3,Area3 Sett327
3,Spring,0,3,Outlier,Area3,Area3 Sett327
4,Spring,1,4,Outlier,Area3,Area3 Sett327
5,Autumn,0,3,Outlier,Area3,Area3 Sett327
1,Summer,1,4,Outlier,Area3,Area3 Sett328
1,Winter,1,3,Outlier,Area3,Area3 Sett329
2,Spring,0,2,Outlier,Area3,Area3 Sett329
3,Spring,0,2,Outlier,Area3,Area3 Sett329
5,Autumn,0,3,Outlier,Area3,Area3 Sett329
3,Spring,0,3,Outlier,Area3,Area3 Sett330
4,Spring,0,3,Outlier,Area3,Area3 Sett330
5,Autumn,0,3,Outlier,Area3,Area3 Sett330
3,Spring,0,1,Outlier,Area3,Area3 Sett331
