"user_code","obs_date","transport_mode","distance_km"
2219,2019-06-14,NA,3.915
2219,2019-06-01,"Foot",1.542
2219,2019-04-28,NA,3.915
2220,2019-06-16,"Car (conventional)",51.77
2220,2019-05-06,"Car (conventional)",51.77
2221,2019-05-01,"Car (conventional)",18.179
2221,2019-05-31,"Car (conventional)",18.179
2222,2019-06-15,"Car (conventional)",55.586
2222,2019-05-06,"Car (conventional)",55.586
2223,2019-04-22,NA,69.582
2223,2019-06-23,NA,69.582
2224,2019-04-28,NA,11.763
2224,2019-06-13,NA,11.763
2225,2019-04-29,"Car (conventional)",24.566
2225,2019-06-21,"Car (conventional)",24.566
2226,2019-05-17,"Car (conventional)",11.472
2226,2019-04-03,"Car (conventional)",11.472
2227,2019-04-25,NA,7.841
2227,2019-06-28,NA,7.841
2228,2019-05-12,NA,37.274
2228,2019-06-30,NA,37.274
2229,2019-05-26,NA,16.685
2229,2019-04-07,NA,16.685
2230,2019-06-01,NA,30.498
2230,2019-04-28,NA,30.498
2231,2019-06-05,"Foot",4.662
2231,2019-05-02,"Foot",4.662
2232,2019-05-24,"Car (conventional)",4.715
2232,2019-04-19,"Car (conventional)",4.715
2233,2019-04-14,"Car (conventional)",51.482
2233,2019-06-15,"Car (conventional)",34.362
2233,2019-06-16,"Car (conventional)",51.482
2233,2019-04-13,"Car (conventional)",34.362
2234,2019-05-12,NA,563.038
2234,2019-06-16,NA,563.038
2235,2019-06-09,"Car (conventional)",32.381
2235,2019-05-05,"Car (conventional)",32.381
2236,2019-04-19,NA,265.323
2236,2019-05-14,NA,265.323
2237,2019-05-24,"Car (conventional)",13.214
2237,2019-04-21,"Car (conventional)",13.214
2238,2019-04-13,NA,12.519
2239,2019-05-30,NA,26.938
2239,2019-05-01,NA,26.938
2240,2019-05-25,NA,12.67
2240,2019-05-04,NA,12.67
2241,2019-05-06,"Car (conventional)",24.992
2242,2019-05-01,NA,25.273
2242,2019-06-21,NA,25.273
2243,2019-06-15,NA,30.758
2243,2019-04-21,NA,30.758
2244,2019-05-06,"Foot",2.466
2244,2019-06-16,"Car (conventional)",11.776
2244,2019-06-15,"Foot",2.466
2244,2019-05-08,"Car (conventional)",11.776
2245,2019-05-19,"Car (conventional)",17.22
2245,2019-04-19,"Car (conventional)",17.22
2246,2019-04-18,"Car (conventional)",5.562
2246,2019-05-12,"Car (conventional)",5.562
2246,2019-04-25,"Foot",1.559
2246,2019-05-12,"Foot",1.559
2247,2019-04-05,NA,12.327
2247,2019-05-14,NA,12.327
2247,2019-05-23,NA,1557.762
2248,2019-06-25,"Car (conventional)",20.793
2248,2019-04-26,"Car (conventional)",20.793
2249,2019-06-22,"Foot",2.456
2249,2019-05-02,"Foot",2.456
2250,2019-04-28,"Car (conventional)",6.8
2250,2019-06-02,"Car (conventional)",6.8
2251,2019-05-29,"Car (conventional)",27.942
2251,2019-05-01,"Car (conventional)",27.942
2252,2019-06-02,NA,3.581
2252,2019-04-21,NA,3.581
2253,2019-05-27,NA,14.301
2253,2019-04-10,NA,14.301
2254,2019-04-30,"Car (conventional)",45.092
2254,2019-05-27,"Car (conventional)",45.092
2255,2019-06-17,"Car (conventional)",14.503
2255,2019-04-29,"Car (conventional)",14.503
2256,2019-05-13,"Car (conventional)",5.506
2256,2019-06-17,"Car (conventional)",8.316
2256,2019-04-22,"Car (conventional)",8.316
2256,2019-06-23,"Car (conventional)",5.506
2257,2019-05-21,NA,56.584
2257,2019-04-22,NA,56.584
2258,2019-04-15,"Foot",7.162
2258,2019-05-20,"Foot",7.162
2259,2019-05-01,"Car (conventional)",7.68
2259,2019-06-04,"Car (conventional)",7.68
2260,2019-06-06,NA,11.382
2260,2019-05-09,NA,11.382
2261,2019-04-23,NA,3.118
2261,2019-06-28,NA,3.118
2262,2019-06-06,NA,1.13
2262,2019-05-11,NA,1.13
2263,2019-06-24,"Public transport (Bus)",3.551
2263,2019-05-18,"Foot",1.056
2263,2019-04-25,"Public transport (Bus)",3.551
2263,2019-06-30,"Foot",1.056
2264,2019-05-31,NA,23.09
2264,2019-04-18,NA,23.09
2265,2019-06-01,NA,33.447
2265,2019-04-26,NA,33.447
2266,2019-06-01,"Car (hybrid)",28.407
2266,2019-04-19,"Car (hybrid)",28.407
2267,2019-05-06,NA,13.811
2267,2019-06-16,NA,13.811
2268,2019-06-29,NA,24.385
2268,2019-04-23,NA,24.385
2269,2019-05-11,NA,1207.442
2269,2019-06-01,NA,1207.442
2269,2019-05-13,NA,1246.62
2270,2019-05-26,NA,63.618
2271,2019-06-26,NA,3.796
2271,2019-05-13,NA,3.796
2272,2019-04-19,"Bicycle",2.656
2272,2019-05-25,"Bicycle",2.656
2273,2019-06-03,"Car (conventional)",21.48
2273,2019-04-22,"Car (conventional)",21.48
2274,2019-06-09,"Car (conventional)",29.256
2274,2019-05-04,"Car (conventional)",29.256
2275,2019-05-07,"Car (conventional)",57.049
2275,2019-06-18,"Car (conventional)",57.049
2276,2019-06-16,"Car (conventional)",29.618
2276,2019-05-29,"Car (conventional)",29.618
2277,2019-05-12,"Car (conventional)",52.036
2277,2019-06-16,"Car (conventional)",52.036
2278,2019-05-20,"Car (hybrid)",15.955
2278,2019-06-19,"Car (hybrid)",15.955
2278,2019-06-20,"Car (hybrid)",18.447
2278,2019-05-19,"Car (hybrid)",18.447
2279,2019-04-22,"Car (conventional)",25.781
2280,2019-04-18,"Car (conventional)",40.377
2280,2019-04-22,"Car (conventional)",31.168
2280,2019-05-30,"Car (conventional)",31.168
2280,2019-05-29,"Car (conventional)",40.377
2281,2019-04-29,"Foot",1.46
2281,2019-06-09,"Foot",1.46
2282,2019-05-18,"Car (conventional)",38.081
2283,2019-06-02,"Car (conventional)",21.747
2283,2019-05-04,"Car (conventional)",21.747
2284,2019-04-21,"Car (conventional)",18.563
2284,2019-06-16,"Car (conventional)",18.563
2285,2019-05-27,NA,4.734
2285,2019-04-22,NA,21.884
2285,2019-06-16,NA,21.884
2285,2019-06-22,NA,5.891
2285,2019-04-27,NA,5.891
2285,2019-04-19,NA,4.734
2286,2019-06-30,"Car (conventional)",9.499
2286,2019-04-21,"Car (conventional)",9.499
2287,2019-04-18,"Car (conventional)",27.476
2287,2019-05-20,"Car (conventional)",27.476
2288,2019-05-26,"Car (conventional)",7.038
2288,2019-04-21,"Car (conventional)",7.038
2289,2019-04-21,"Car (conventional)",13.57
2289,2019-06-09,"Car (conventional)",13.57
2289,2019-04-19,"Car (conventional)",17.596
2289,2019-06-06,"Car (conventional)",17.596
2290,2019-04-16,NA,4.606
2290,2019-05-26,NA,4.606
2291,2019-04-21,"Car (conventional)",15.564
2291,2019-04-11,"Car (conventional)",24.112
2291,2019-06-02,"Car (conventional)",15.564
2291,2019-05-20,"Car (conventional)",24.112
2292,2019-04-14,NA,6.237
2292,2019-05-15,NA,6.237
2293,2019-06-16,"Car (conventional)",7.251
2293,2019-05-05,"Car (conventional)",7.251
2294,2019-06-26,"Car (conventional)",6.012
2294,2019-04-30,NA,15.888
2294,2019-05-02,"Car (conventional)",6.012
2294,2019-06-19,NA,15.888
2295,2019-05-25,NA,25.127
2295,2019-04-19,NA,25.127
2296,2019-04-14,"Car (conventional)",16.905
2296,2019-05-19,"Car (conventional)",16.905
2297,2019-06-22,NA,14.94
2297,2019-04-20,NA,14.94
2298,2019-04-20,"Car (conventional)",7.54
2298,2019-04-22,"Car (conventional)",6.659
2298,2019-06-09,"Car (conventional)",7.54
2298,2019-06-16,"Car (conventional)",6.659
2299,2019-05-19,"Bicycle",6.188
2299,2019-04-21,"Bicycle",6.188
2300,2019-06-29,"Car (conventional)",61.334
2300,2019-04-16,"Car (conventional)",53.21
2300,2019-04-15,"Car (conventional)",50.938
2301,2019-04-19,"Car (conventional)",17.092
2301,2019-05-27,"Car (conventional)",17.092
2302,2019-06-22,NA,26.955
2302,2019-05-19,NA,26.955
2303,2019-04-28,NA,14.702
2303,2019-06-10,NA,14.702
2304,2019-05-05,NA,30.8
2304,2019-06-29,NA,30.8
2305,2019-05-05,"Foot",1.955
2306,2019-04-23,NA,67.65
2306,2019-05-21,NA,67.65
2307,2019-06-21,NA,7.788
2307,2019-04-06,NA,26.068
2307,2019-04-11,NA,7.788
2307,2019-06-23,NA,26.068
2308,2019-04-12,"Car (conventional)",13.682
2308,2019-05-24,"Car (conventional)",13.682
2309,2019-06-29,NA,28.002
2309,2019-05-12,NA,28.002
2310,2019-06-03,"Car (conventional)",18.613
2310,2019-04-22,"Car (conventional)",39.686
2310,2019-06-02,"Car (conventional)",39.686
2310,2019-04-23,"Car (conventional)",18.613
2311,2019-05-26,"Foot",3.422
2311,2019-04-07,"Foot",3.422
2312,2019-05-06,"Car (conventional)",33.747
2312,2019-06-01,"Car (conventional)",33.747
2313,2019-05-14,NA,6.213
2313,2019-04-18,"Car (conventional)",17.191
2313,2019-04-17,NA,6.213
2313,2019-05-16,"Car (conventional)",17.191
2314,2019-06-18,NA,14.772
2314,2019-04-22,NA,14.772
2315,2019-04-17,NA,35.987
2315,2019-05-29,NA,35.987
2316,2019-06-27,"Car (conventional)",15.154
2316,2019-04-23,"Car (conventional)",15.154
2317,2019-05-06,"Car (conventional)",15.898
2318,2019-06-27,NA,46.627
2319,2019-05-15,NA,38.34
2319,2019-05-16,NA,14.062
2319,2019-06-27,NA,14.062
2319,2019-06-28,NA,38.34
2320,2019-04-18,NA,21.281
2320,2019-06-18,NA,21.281
2321,2019-06-11,"Car (conventional)",7.587
2321,2019-04-16,"Car (conventional)",7.587
2321,2019-06-20,"Car (conventional)",1.82
2321,2019-04-18,"Car (conventional)",1.82
2322,2019-06-15,"Car (electric)",3.942
2322,2019-04-24,"Car (electric)",3.942
2323,2019-05-06,"Car (conventional)",7.286
2323,2019-06-30,"Car (conventional)",7.286
2324,2019-06-30,NA,11.806
2324,2019-04-29,NA,11.806
2325,2019-06-28,NA,28.637
2325,2019-04-20,NA,29.991
2325,2019-05-03,NA,28.637
2325,2019-06-27,NA,14.662
2325,2019-04-29,NA,14.662
2325,2019-06-24,NA,29.991
2326,2019-06-03,NA,32.74
2326,2019-06-04,NA,23.883
2326,2019-04-13,NA,32.74
2326,2019-04-07,NA,23.883
2327,2019-04-14,"Car (electric)",36.941
2327,2019-05-19,"Car (electric)",36.941
2328,2019-05-17,"Car (conventional)",56.344
2328,2019-06-01,"Car (conventional)",46.984
2328,2019-06-09,"Car (conventional)",52.943
2329,2019-04-23,NA,71.474
2329,2019-05-20,NA,71.474
2330,2019-06-10,NA,11.502
2331,2019-05-31,"Car (conventional)",7.104
2331,2019-04-30,"Car (conventional)",7.104
2332,2019-04-29,"Car (conventional)",8.999
2332,2019-05-25,"Car (conventional)",8.999
2333,2019-04-28,"Car (conventional)",23.146
2333,2019-06-02,"Car (conventional)",23.146
2333,2019-06-27,"Car (conventional)",52.328
2333,2019-05-06,"Car (conventional)",52.328
2334,2019-04-23,"Car (conventional)",79.432
2334,2019-04-25,"Car (conventional)",45.668
2334,2019-04-24,"Car (conventional)",72.47
2334,2019-06-17,"Car (conventional)",33.869
2334,2019-04-26,"Car (conventional)",33.869
2334,2019-05-01,"Car (conventional)",67.4
2334,2019-06-15,"Car (conventional)",67.4
2334,2019-06-16,"Car (conventional)",45.668
2334,2019-06-12,"Car (conventional)",85.127
2335,2019-06-05,NA,5.789
2335,2019-04-24,NA,5.789
2336,2019-06-23,"Car (hybrid)",6.054
2336,2019-04-22,"Car (hybrid)",6.054
2337,2019-05-28,"Car (conventional)",44.436
2337,2019-04-19,"Car (conventional)",44.436
2338,2019-05-05,"Car (conventional)",18.746
2338,2019-06-02,"Car (conventional)",18.746
2338,2019-06-03,"Car (conventional)",52.039
2338,2019-04-29,"Car (conventional)",52.039
2339,2019-05-12,"Car (conventional)",64.476
2339,2019-06-29,"Car (conventional)",64.476
2340,2019-04-19,"Car (conventional)",24.649
2340,2019-05-25,"Car (conventional)",24.649
2341,2019-04-01,"Bicycle",13.669
2341,2019-04-03,"Bicycle",17.094
2341,2019-05-14,"Bicycle",13.669
2341,2019-05-13,"Bicycle",17.094
2342,2019-05-08,"Car (conventional)",16.964
2342,2019-05-29,"Car (conventional)",16.964
2343,2019-05-28,"Car (conventional)",20.109
2343,2019-04-23,"Car (conventional)",20.109
2344,2019-04-20,NA,46.455
2344,2019-06-02,NA,46.455
2345,2019-04-10,NA,102.237
2345,2019-06-03,NA,102.237
2346,2019-07-01,NA,30.068
2346,2019-05-13,NA,30.068
2347,2019-04-17,"Car (conventional)",13.3
2347,2019-05-27,"Car (conventional)",13.3
2348,2019-04-28,NA,12.49
2348,2019-06-09,NA,12.49
2349,2019-06-15,NA,10.248
2349,2019-04-24,NA,10.248
2350,2019-04-26,NA,31.808
2350,2019-06-06,NA,31.808
2351,2019-05-13,"Car (conventional)",6.324
2351,2019-06-15,"Car (conventional)",6.324
2352,2019-05-05,NA,18.995
2352,2019-06-10,NA,18.995
2353,2019-06-06,NA,11.367
2353,2019-04-21,NA,11.367
2354,2019-06-09,NA,3.897
2354,2019-04-14,NA,3.897
2355,2019-06-02,"Car (conventional)",61.403
2355,2019-05-05,"Car (conventional)",61.403
2356,2019-04-19,"Car (conventional)",30.554
2356,2019-04-20,"Car (conventional)",57.262
2356,2019-05-25,"Car (conventional)",57.262
2356,2019-05-18,"Car (conventional)",30.554
2357,2019-06-10,"Car (conventional)",20.816
2357,2019-04-22,"Foot",0.668
2357,2019-05-27,"Car (conventional)",69.488
2357,2019-05-28,"Foot",0.668
2357,2019-04-13,"Car (conventional)",19.658
2357,2019-05-21,"Car (conventional)",19.658
2357,2019-05-24,"Car (conventional)",7.022
2357,2019-04-30,"Car (conventional)",23.579
2357,2019-06-06,"Car (conventional)",23.579
2357,2019-05-04,"Car (conventional)",35.437
2357,2019-04-20,"Car (conventional)",7.022
2357,2019-04-29,"Car (conventional)",20.816
2357,2019-06-01,"Car (conventional)",35.437
2358,2019-05-24,NA,48.136
2358,2019-04-12,NA,48.136
2359,2019-05-31,"Car (conventional)",5.968
2359,2019-04-16,"Car (conventional)",12.424
2359,2019-04-15,"Car (conventional)",5.968
2359,2019-06-05,"Car (conventional)",12.424
2360,2019-06-06,NA,6.222
2360,2019-04-29,NA,6.222
2361,2019-04-13,NA,20.114
2361,2019-06-01,NA,20.114
2362,2019-04-22,NA,16.865
2362,2019-05-26,NA,16.865
2363,2019-05-14,"Car (conventional)",54.177
2363,2019-04-13,"Car (conventional)",54.177
2363,2019-04-17,"Car (conventional)",17.022
2363,2019-05-31,"Car (conventional)",17.022
2364,2019-06-30,"Car (conventional)",12.781
2364,2019-05-15,"Car (conventional)",12.781
2365,2019-05-01,"Car (conventional)",40.932
2365,2019-05-31,"Car (conventional)",40.932
2366,2019-06-19,"Car (conventional)",31.523
2366,2019-05-13,"Car (conventional)",31.523
2367,2019-04-14,NA,834.612
2367,2019-06-05,NA,834.612
2368,2019-06-15,"Car (conventional)",15.47
2368,2019-04-22,"Car (conventional)",15.47
2369,2019-06-26,"Car (conventional)",5.495
2369,2019-04-25,"Car (conventional)",5.495
2370,2019-06-21,"Public transport (Bus)",10.915
2370,2019-04-20,"Public transport (Bus)",19.863
2370,2019-05-13,"Public transport (Bus)",10.915
2370,2019-05-23,"Public transport (Bus)",19.863
2371,2019-04-28,NA,16.084
2372,2019-04-24,NA,9.78
2372,2019-06-29,NA,9.78
2373,2019-05-13,"Car (conventional)",67.892
2373,2019-05-10,"Car (conventional)",74.796
2373,2019-06-26,"Car (conventional)",67.892
2373,2019-06-24,"Car (conventional)",74.796
2374,2019-04-12,"Car (hybrid)",23.724
2374,2019-06-06,"Car (hybrid)",23.724
2375,2019-04-19,"Car (conventional)",46.574
2375,2019-06-30,"Car (conventional)",46.574
2376,2019-06-28,NA,40.47
2376,2019-05-02,NA,40.47
2376,2019-06-23,NA,5.614
2376,2019-05-06,NA,5.614
2377,2019-05-14,NA,21.757
2377,2019-06-29,NA,21.757
2378,2019-05-14,NA,8.552
2378,2019-07-01,NA,8.552
2379,2019-08-13,NA,13.384
2379,2019-05-14,NA,13.384
2380,2019-05-21,NA,0.864
2380,2019-06-22,NA,0.864
2381,2019-04-22,"Car (conventional)",12.516
2381,2019-06-06,"Car (conventional)",12.516
2382,2019-06-28,NA,1.352
2382,2019-04-08,NA,1.352
2383,2019-06-02,"Car (electric)",9.531
2383,2019-05-06,"Car (electric)",9.531
2384,2019-06-01,NA,26.389
2384,2019-04-22,NA,26.389
2385,2019-04-18,NA,17.395
2385,2019-05-21,NA,17.395
2386,2019-05-29,"Foot",4.821
2386,2019-04-23,"Foot",4.821
2387,2019-05-08,"Car (conventional)",6.273
2387,2019-06-13,"Car (conventional)",6.273
2388,2019-06-21,"Car (conventional)",20.995
2388,2019-05-04,"Car (conventional)",20.995
2389,2019-05-02,NA,13.317
2389,2019-05-29,NA,23.076
2389,2019-06-06,NA,13.317
2389,2019-04-26,NA,23.076
2390,2019-04-18,"Car (conventional)",31.616
2390,2019-05-18,"Car (conventional)",31.616
2391,2019-06-21,NA,16.442
2391,2019-04-20,NA,16.442
2392,2019-05-03,"Car (conventional)",9.05
2392,2019-06-08,"Car (conventional)",9.05
2393,2019-04-16,NA,81.516
2393,2019-04-20,NA,78.542
2393,2019-05-06,NA,64.837
2393,2019-04-13,NA,70.881
2393,2019-06-13,NA,70.881
2393,2019-06-30,NA,78.542
2393,2019-06-29,NA,64.837
2393,2019-06-15,NA,81.516
2394,2019-04-19,NA,2.03
2394,2019-04-17,NA,4.403
2394,2019-06-23,NA,42.773
2394,2019-06-17,NA,2.03
2394,2019-04-21,NA,42.773
2394,2019-06-21,NA,4.403
2395,2019-06-18,"Car (conventional)",38.374
2395,2019-04-23,"Car (conventional)",38.374
2396,2019-05-23,"Car (conventional)",51.725
2396,2019-04-23,"Car (conventional)",51.725
2397,2019-04-22,NA,10.211
2397,2019-06-01,NA,10.211
2398,2019-05-25,NA,23.057
2398,2019-04-14,NA,23.057
2399,2019-05-03,NA,32.306
2399,2019-06-21,NA,32.306
2400,2019-04-19,"Bicycle",7.93
2400,2019-06-09,"Bicycle",7.93
2400,2019-04-21,"Car (conventional)",29.52
2400,2019-06-02,"Car (conventional)",29.52
2400,2019-04-22,"Car (conventional)",24.392
2400,2019-06-01,"Car (conventional)",24.392
2400,2019-04-26,"Car (conventional)",33.363
2401,2019-04-21,NA,33.892
2401,2019-06-09,NA,33.892
2402,2019-06-12,NA,6.922
2402,2019-05-07,NA,6.922
2403,2019-05-11,"Car (conventional)",60.078
2403,2019-06-28,"Car (conventional)",60.078
2404,2019-06-23,"Car (conventional)",44.648
2405,2019-05-26,"Car (conventional)",8.602
2405,2019-04-21,"Car (conventional)",8.602
2406,2019-06-09,"Car (conventional)",5.549
2406,2019-04-19,"Car (conventional)",5.549
2407,2019-06-09,"Car (conventional)",15.269
2407,2019-04-21,"Car (conventional)",15.269
2407,2019-06-06,"Car (conventional)",18.224
2407,2019-04-19,"Car (conventional)",18.224
2408,2019-04-23,"Car (conventional)",35.283
2408,2019-04-19,"Car (conventional)",21.114
2408,2019-06-08,"Car (conventional)",35.283
2408,2019-06-05,"Car (conventional)",21.114
2409,2019-05-27,"Car (conventional)",48.459
2409,2019-04-12,"Car (conventional)",48.459
2410,2019-04-29,"Car (conventional)",42.142
2410,2019-06-27,"Car (conventional)",42.142
2411,2019-06-22,"Car (conventional)",17.138
2411,2019-04-23,"Car (conventional)",17.138
2412,2019-05-18,NA,50.887
2412,2019-06-21,NA,50.887
2412,2019-05-19,NA,14.573
2413,2019-05-07,"Car (conventional)",12.854
2413,2019-06-21,"Car (conventional)",12.854
2414,2019-06-28,"Car (conventional)",40.344
2414,2019-05-15,"Car (conventional)",40.344
2415,2019-04-14,"Car (conventional)",18.8
2415,2019-04-26,"Car (conventional)",59.352
2415,2019-05-28,"Car (conventional)",18.8
2415,2019-05-19,"Car (conventional)",59.352
2416,2019-04-29,NA,6.183
2416,2019-05-26,NA,6.183
2417,2019-04-22,"Foot",0.136
2417,2019-05-23,"Foot",0.136
2418,2019-05-25,"Car (conventional)",26.523
2418,2019-04-13,"Car (conventional)",26.523
2419,2019-05-01,NA,34.788
2419,2019-06-14,NA,34.788
2420,2019-05-05,NA,24.971
2420,2019-06-30,NA,24.971
2420,2019-04-20,NA,17.63
2420,2019-06-02,NA,17.63
2421,2019-05-19,NA,96.835
2421,2019-05-07,NA,2.466
2421,2019-06-30,NA,96.835
2421,2019-06-06,NA,2.466
2422,2019-05-09,NA,30.409
2422,2019-06-27,NA,30.409
2423,2019-04-23,"Car (conventional)",21.924
2423,2019-04-28,"Car (conventional)",8.654
2423,2019-06-09,"Car (conventional)",8.654
2423,2019-06-04,"Car (conventional)",21.924
2424,2019-06-16,NA,11.193
2424,2019-04-28,NA,11.193
2425,2019-05-12,NA,6.285
2425,2019-04-09,NA,6.285
2426,2019-05-01,"Car (conventional)",27.095
2426,2019-06-17,"Car (conventional)",27.095
2427,2019-04-20,NA,44.072
2427,2019-06-29,NA,44.072
2428,2019-04-20,"Car (conventional)",60.997
2428,2019-05-19,"Car (conventional)",60.997
2429,2019-05-04,NA,5.96
2429,2019-06-15,NA,5.96
2430,2019-05-24,"Foot",3.866
2430,2019-04-17,"Foot",3.866
2431,2019-06-10,NA,13.834
2431,2019-04-30,NA,13.834
2432,2019-05-25,"Car (conventional)",8.796
2432,2019-04-06,"Car (conventional)",8.796
2432,2019-04-07,"Car (conventional)",32.926
2432,2019-04-22,"Car (conventional)",15.23
2432,2019-05-30,"Car (conventional)",18.342
2432,2019-06-20,"Car (conventional)",30.572
2432,2019-05-29,"Car (conventional)",29.645
2432,2019-05-04,"Car (conventional)",18.342
2432,2019-05-16,"Car (conventional)",32.926
2432,2019-05-20,"Car (conventional)",15.23
2432,2019-05-17,"Car (conventional)",30.572
2432,2019-04-29,"Car (conventional)",29.645
2433,2019-04-26,NA,1.466
2433,2019-05-30,NA,1.466
2434,2019-05-06,NA,24.778
2435,2019-04-20,"Car (conventional)",15.902
2435,2019-06-01,"Car (conventional)",15.902
2436,2019-06-01,"Car (conventional)",48.645
2436,2019-04-22,"Car (conventional)",48.645
2437,2019-05-02,NA,30.298
2437,2019-05-31,NA,30.298
2438,2019-04-21,"Car (conventional)",13.765
2438,2019-06-29,"Car (conventional)",13.765
2439,2019-05-01,"Car (conventional)",27.467
2439,2019-06-05,"Car (conventional)",27.467
2440,2019-04-22,NA,3.878
2440,2019-05-26,NA,3.878
2441,2019-05-06,NA,13.382
2441,2019-06-23,NA,13.382
2442,2019-05-01,NA,282.611
2442,2019-04-29,NA,296.646
2443,2019-06-06,"Car (conventional)",36.981
2443,2019-04-30,"Car (conventional)",34.815
2443,2019-04-22,"Car (conventional)",31.938
2444,2019-06-22,NA,68.694
2444,2019-05-25,NA,6.581
2444,2019-04-14,NA,6.581
2444,2019-04-28,NA,68.694
2445,2019-04-17,"Car (hybrid)",11.288
2445,2019-06-05,"Car (hybrid)",11.288
2446,2019-05-06,"Car (conventional)",24.467
2446,2019-06-22,"Car (conventional)",24.467
2447,2019-05-10,"Car (conventional)",26.618
2447,2019-06-07,"Car (conventional)",26.618
2448,2019-06-18,"Car (conventional)",17.194
2448,2019-06-21,NA,20.603
2448,2019-05-14,"Car (conventional)",17.194
2448,2019-05-16,NA,20.603
2449,2019-05-05,NA,52.11
2449,2019-06-23,NA,51.979
2449,2019-04-20,NA,15.7
2450,2019-05-10,"Car (conventional)",31.667
2450,2019-06-18,"Car (conventional)",31.667
2451,2019-05-04,NA,19.709
2452,2019-05-08,"Car (hybrid)",25.998
2452,2019-06-29,"Car (hybrid)",25.998
2453,2019-05-18,NA,7.539
2453,2019-06-16,NA,7.539
2454,2019-05-05,"Car (conventional)",17.794
2454,2019-06-01,"Car (conventional)",17.794
2455,2019-05-26,NA,2.373
2455,2019-04-14,NA,2.373
2456,2019-04-20,"Car (conventional)",14.431
2456,2019-06-16,"Car (conventional)",14.431
2457,2019-06-06,NA,30.686
2457,2019-06-15,NA,695.672
2457,2019-04-27,NA,695.672
2458,2019-05-31,"Car (conventional)",5.864
2459,2019-06-25,NA,13.882
2459,2019-06-02,NA,72.168
2459,2019-04-27,NA,72.168
2459,2019-04-25,NA,13.882
2460,2019-04-14,NA,4.448
2460,2019-06-28,NA,4.448
2461,2019-05-14,NA,1.838
2461,2019-06-29,NA,1.838
2462,2019-05-18,NA,99.542
2463,2019-05-04,"Car (conventional)",19.394
2463,2019-06-06,"Car (conventional)",19.394
2464,2019-05-06,"Car (conventional)",11.751
2464,2019-06-18,"Car (conventional)",11.751
2465,2019-05-30,"Car (conventional)",37.206
2465,2019-04-18,"Car (conventional)",37.206
2465,2019-04-11,NA,37.984
2465,2019-05-18,NA,37.984
2466,2019-06-19,NA,74.516
2466,2019-05-16,NA,38.843
2466,2019-06-17,NA,38.843
2466,2019-05-13,NA,74.516
2467,2019-05-06,NA,10.716
2467,2019-06-23,NA,10.716
2468,2019-04-21,NA,23.867
2468,2019-05-25,NA,31.179
2468,2019-05-30,NA,23.867
2468,2019-04-20,NA,31.179
2469,2019-06-01,"Car (conventional)",26.329
2469,2019-05-02,"Car (conventional)",26.329
2470,2019-06-23,NA,1.978
2470,2019-05-06,NA,1.978
2471,2019-06-02,NA,424.139
2471,2019-04-16,NA,424.139
2471,2019-04-18,NA,393.412
2471,2019-05-30,NA,393.412
2472,2019-06-10,NA,37.21
2472,2019-04-29,NA,37.21
2473,2019-05-06,NA,14.749
2473,2019-05-05,NA,20.042
2473,2019-06-10,NA,14.749
2473,2019-06-09,NA,20.042
2474,2019-06-16,"Car (conventional)",39.228
2474,2019-05-15,"Car (conventional)",39.228
2475,2019-05-06,NA,17.715
2475,2019-05-12,NA,35.969
2475,2019-06-30,NA,35.969
2475,2019-06-23,NA,17.715
2476,2019-05-10,NA,10.869
2477,2019-04-28,NA,43.431
2477,2019-06-09,NA,43.431
2478,2019-06-30,NA,55.859
2478,2019-05-13,NA,55.859
2479,2019-06-02,"Car (conventional)",4.522
2479,2019-05-04,"Car (conventional)",4.522
2480,2019-05-22,"Car (conventional)",54.556
2480,2019-04-21,"Car (conventional)",54.556
2481,2019-06-03,"Car (conventional)",49.53
2481,2019-05-06,"Car (conventional)",49.53
2482,2019-06-20,NA,21.622
2482,2019-05-05,NA,21.622
2483,2019-05-08,"Car (conventional)",34.057
2483,2019-06-02,"Car (conventional)",34.057
2484,2019-05-11,"Car (conventional)",5.942
2484,2019-06-09,"Car (conventional)",5.942
2485,2019-05-20,"Car (conventional)",26.874
2485,2019-04-20,"Car (conventional)",26.874
2486,2019-06-10,"Car (conventional)",37.835
2486,2019-04-17,"Car (conventional)",37.835
2487,2019-05-11,"Car (conventional)",37.388
2487,2019-04-22,"Car (conventional)",26.358
2487,2019-05-27,"Car (conventional)",26.358
2487,2019-04-23,"Car (conventional)",51.603
2487,2019-05-18,"Car (conventional)",33.457
2487,2019-06-01,"Car (conventional)",51.603
2487,2019-06-14,"Car (conventional)",37.388
2487,2019-06-09,"Car (conventional)",32.348
2487,2019-06-02,"Car (conventional)",55.541
2487,2019-05-06,"Car (conventional)",77.305
2487,2019-04-20,"Car (conventional)",33.457
2488,2019-05-10,"Car (conventional)",12.238
2489,2019-06-21,"Car (conventional)",36.493
2489,2019-05-04,"Car (conventional)",36.493
2490,2019-05-24,"Car (conventional)",29.294
2490,2019-04-18,"Car (conventional)",29.294
2490,2019-04-19,"Car (conventional)",74.286
2490,2019-05-25,"Car (conventional)",74.286
2491,2019-06-09,"Car (conventional)",36.26
2491,2019-05-15,"Car (conventional)",36.26
2492,2019-05-06,"Car (conventional)",54.072
2492,2019-06-23,"Car (conventional)",54.072
2493,2019-06-21,NA,48.479
2493,2019-04-23,NA,48.479
2494,2019-06-04,"Car (conventional)",37.869
