"user_code","square_code","upland_rovers","obs_date","country","home_latitude_rounded","home_longitude_rounded","square_latitude_rounded","square_longitude_rounded","response","transport_mode","more_than_one","sole_purpose","add_walk"
1509,3877,FALSE,2019-04-13,"England",53.5,-2.3,54.1,-2.6,FALSE,NA,NA,NA,NA
1509,3877,FALSE,2019-06-06,"England",53.5,-2.3,54.1,-2.6,FALSE,NA,NA,NA,NA
1509,3876,FALSE,2019-04-24,"England",53.5,-2.3,54.1,-2.6,FALSE,NA,NA,NA,NA
1509,3876,FALSE,2019-06-04,"England",53.5,-2.3,54.1,-2.6,FALSE,NA,NA,NA,NA
1510,3461,FALSE,2019-06-23,"England",51.3,0.5,51.3,0.4,TRUE,"Car (conventional)",NA,TRUE,"1.5"
1510,3461,FALSE,2019-04-11,"England",51.3,0.5,51.3,0.4,TRUE,"Car (conventional)",NA,TRUE,"1.5"
1511,3038,FALSE,2019-04-13,"England",51.2,0.5,51.2,0.5,TRUE,"Car (conventional)",NA,TRUE,"0"
1511,3038,FALSE,2019-05-24,"England",51.2,0.5,51.2,0.5,TRUE,"Car (conventional)",NA,TRUE,"0"
1512,1976,FALSE,2019-04-30,"Wales",51.3,0.5,53.2,-3.1,FALSE,NA,NA,NA,NA
1512,1976,FALSE,2019-06-23,"Wales",51.3,0.5,53.2,-3.1,FALSE,NA,NA,NA,NA
1512,1975,FALSE,2019-06-13,"England",51.3,0.5,51.2,0.5,FALSE,NA,NA,NA,NA
1512,1975,FALSE,2019-04-18,"England",51.3,0.5,51.2,0.5,FALSE,NA,NA,NA,NA
1513,2993,FALSE,2019-04-23,"England",51.2,0.5,51.2,0.7,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1513,2993,FALSE,2019-05-23,"England",51.2,0.5,51.2,0.7,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1514,339,FALSE,2019-06-09,"England",51.3,0.5,51.3,0.4,TRUE,"Car (conventional)",NA,FALSE,"0.5"
1514,339,FALSE,2019-05-05,"England",51.3,0.5,51.3,0.4,TRUE,"Car (conventional)",NA,FALSE,"0.5"
1515,2484,FALSE,2019-06-10,"England",51.4,0.5,51.4,0.6,FALSE,NA,NA,NA,NA
1515,2484,FALSE,2019-05-06,"England",51.4,0.5,51.4,0.6,FALSE,NA,NA,NA,NA
1516,1240,FALSE,2019-05-30,"England",51.4,0.5,51.3,0.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1516,1240,FALSE,2019-04-22,"England",51.4,0.5,51.3,0.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1516,1241,FALSE,2019-06-04,"England",51.4,0.5,51.3,0.7,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1516,1241,FALSE,2019-04-29,"England",51.4,0.5,51.3,0.7,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1517,3183,FALSE,2019-04-29,"England",51.4,0.6,51.3,0.5,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1517,3183,FALSE,2019-06-15,"England",51.4,0.6,51.3,0.5,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1517,3184,FALSE,2019-04-26,"England",51.4,0.6,51.3,0.6,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1517,3184,FALSE,2019-06-14,"England",51.4,0.6,51.3,0.6,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1518,2234,FALSE,2019-06-23,"England",52,-0.8,52.1,-0.9,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1518,2234,FALSE,2019-05-06,"England",52,-0.8,52.1,-0.9,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1519,3024,FALSE,2019-05-16,"England",52.1,-0.8,52,-0.9,FALSE,NA,NA,NA,NA
1519,3024,FALSE,2019-06-06,"England",52.1,-0.8,52,-0.9,FALSE,NA,NA,NA,NA
1519,3022,FALSE,2019-05-30,"England",52.1,-0.8,52,-0.7,FALSE,NA,NA,NA,NA
1519,3022,FALSE,2019-05-03,"England",52.1,-0.8,52,-0.7,FALSE,NA,NA,NA,NA
1519,3023,FALSE,2019-07-12,"England",52.1,-0.8,51.9,-0.7,FALSE,NA,NA,NA,NA
1519,3023,FALSE,2019-05-11,"England",52.1,-0.8,51.9,-0.7,FALSE,NA,NA,NA,NA
1520,120,FALSE,2019-04-28,"England",52.1,-0.7,52.1,-0.7,FALSE,NA,NA,NA,NA
1520,120,FALSE,2019-06-22,"England",52.1,-0.7,52.1,-0.7,FALSE,NA,NA,NA,NA
1521,3881,FALSE,2019-06-23,"England",52.1,-0.7,52.1,-0.8,FALSE,NA,NA,NA,NA
1521,3881,FALSE,2019-05-10,"England",52.1,-0.7,52.1,-0.8,FALSE,NA,NA,NA,NA
1522,289,FALSE,2019-04-24,"England",52,-0.8,51.8,-1.1,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1522,289,FALSE,2019-05-30,"England",52,-0.8,51.8,-1.1,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1522,291,FALSE,2019-05-27,"England",52,-0.8,52,-0.9,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1522,291,FALSE,2019-04-21,"England",52,-0.8,52,-0.9,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1522,290,FALSE,2019-05-31,"England",52,-0.8,51.8,-0.7,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1522,290,FALSE,2019-04-22,"England",52,-0.8,51.8,-0.7,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1522,288,FALSE,2019-05-22,"England",52,-0.8,51.9,-0.7,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1522,288,FALSE,2019-04-23,"England",52,-0.8,51.9,-0.7,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1523,1672,FALSE,2019-06-17,"England",52,-0.9,52,-0.9,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1523,1672,FALSE,2019-05-06,"England",52,-0.9,52,-0.9,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1524,859,FALSE,2019-06-28,"England",52,-0.7,52,-0.6,FALSE,NA,NA,NA,NA
1524,859,FALSE,2019-04-27,"England",52,-0.7,52,-0.6,FALSE,NA,NA,NA,NA
1525,416,FALSE,2019-05-16,"England",52,-0.9,51.9,-1,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1526,1109,FALSE,2019-05-04,"England",51.9,-0.9,51.9,-1,TRUE,"Car (conventional)",NA,TRUE,"0"
1526,1109,FALSE,2019-06-29,"England",51.9,-0.9,51.9,-1,TRUE,"Car (conventional)",NA,TRUE,"0"
1527,239,FALSE,2019-05-19,"England",52,-1,51.9,-1.1,FALSE,NA,NA,NA,NA
1528,2926,FALSE,2019-05-21,"England",52,-1,52,-1.1,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1528,2926,FALSE,2019-04-14,"England",52,-1,52,-1.1,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1528,2925,FALSE,2019-04-13,"England",52,-1,52,-1,FALSE,NA,NA,NA,NA
1528,2925,FALSE,2019-05-20,"England",52,-1,52,-1,FALSE,NA,NA,NA,NA
1529,3680,FALSE,2019-05-05,"England",52,-1,52,-1,FALSE,NA,NA,NA,NA
1529,3680,FALSE,2019-06-16,"England",52,-1,52,-1,FALSE,NA,NA,NA,NA
1530,551,FALSE,2019-05-29,"England",52,-0.9,52,-1.1,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1530,551,FALSE,2019-04-23,"England",52,-0.9,52,-1.1,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1530,553,FALSE,2019-04-29,"England",52,-0.9,51.9,-1,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1530,553,FALSE,2019-06-09,"England",52,-0.9,51.9,-1,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1530,552,FALSE,2019-04-22,"England",52,-0.9,52.1,-0.9,TRUE,"Bicycle","FALSE",TRUE,"0"
1530,552,FALSE,2019-06-01,"England",52,-0.9,52.1,-0.9,TRUE,"Bicycle","FALSE",TRUE,"0"
1531,3227,FALSE,2019-05-03,"England",52.1,-0.5,52.2,-0.4,TRUE,"Car (conventional)",NA,TRUE,"0"
1531,3227,FALSE,2019-06-01,"England",52.1,-0.5,52.2,-0.4,TRUE,"Car (conventional)",NA,TRUE,"0"
1532,3048,FALSE,2019-04-11,"England",52.1,-0.5,52.2,-0.4,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1532,3048,FALSE,2019-05-29,"England",52.1,-0.5,52.2,-0.4,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1533,1763,FALSE,2019-05-06,"England",52.1,-0.5,52.2,-0.6,TRUE,"Car (conventional)",NA,TRUE,"0"
1533,1763,FALSE,2019-06-02,"England",52.1,-0.5,52.2,-0.6,TRUE,"Car (conventional)",NA,TRUE,"0"
1534,3323,FALSE,2019-05-11,"England",52.1,-0.5,52.1,-0.6,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1534,3323,FALSE,2019-06-27,"England",52.1,-0.5,52.1,-0.6,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1535,340,FALSE,2019-04-22,"England",52.2,-0.4,52.2,-0.4,TRUE,"Car (conventional)",NA,TRUE,"0"
1535,340,FALSE,2019-05-27,"England",52.2,-0.4,52.2,-0.4,TRUE,"Car (conventional)",NA,TRUE,"0"
1536,108,FALSE,2019-04-07,"England",52.2,-0.5,52.2,-0.5,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1536,108,FALSE,2019-05-26,"England",52.2,-0.5,52.2,-0.5,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1537,2376,FALSE,2019-05-06,"England",52.2,-0.5,52.2,-0.5,FALSE,NA,NA,NA,NA
1537,2376,FALSE,2019-06-30,"England",52.2,-0.5,52.2,-0.5,FALSE,NA,NA,NA,NA
1538,3360,FALSE,2019-04-14,"England",52.1,-0.5,52.1,-0.5,TRUE,"Car (hybrid)",NA,TRUE,"0"
1538,3360,FALSE,2019-05-25,"England",52.1,-0.5,52.1,-0.5,TRUE,"Car (hybrid)",NA,TRUE,"0"
1539,43,FALSE,2019-04-14,"England",52.1,-0.6,52.1,-0.6,TRUE,"Foot","FALSE",TRUE,"0"
1539,43,FALSE,2019-05-26,"England",52.1,-0.6,52.1,-0.6,TRUE,"Foot","FALSE",TRUE,"0"
1539,42,FALSE,2019-05-25,"England",52.1,-0.6,52.1,-0.6,TRUE,"Foot","FALSE",TRUE,"0"
1539,42,FALSE,2019-04-08,"England",52.1,-0.6,52.1,-0.6,TRUE,"Foot","FALSE",TRUE,"0"
1540,412,FALSE,2019-06-01,"England",52.1,-0.5,52.1,-0.5,TRUE,"Car (conventional)",NA,TRUE,"0"
1540,412,FALSE,2019-04-08,"England",52.1,-0.5,52.1,-0.5,TRUE,"Car (conventional)",NA,TRUE,"0"
1541,3308,FALSE,2019-04-28,"England",52,-0.6,52.1,-0.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1541,3308,FALSE,2019-06-02,"England",52,-0.6,52.1,-0.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1541,3309,FALSE,2019-06-15,"England",52,-0.6,52,-0.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1541,3309,FALSE,2019-05-05,"England",52,-0.6,52,-0.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1542,1706,FALSE,2019-04-21,"England",52.2,-0.6,52.2,-0.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1542,1706,FALSE,2019-05-25,"England",52.2,-0.6,52.2,-0.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1542,1707,FALSE,2019-04-19,"England",52.2,-0.6,52.2,-0.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1542,1707,FALSE,2019-05-26,"England",52.2,-0.6,52.2,-0.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1543,1557,FALSE,2019-06-03,"England",52.2,-0.5,52.2,-0.4,FALSE,NA,NA,NA,NA
1543,1557,FALSE,2019-05-07,"England",52.2,-0.5,52.2,-0.4,FALSE,NA,NA,NA,NA
1544,991,FALSE,2019-04-21,"England",52.2,-0.5,52.2,-0.6,TRUE,"Car (conventional)",NA,TRUE,"1.5"
1544,991,FALSE,2019-05-19,"England",52.2,-0.5,52.2,-0.6,TRUE,"Car (conventional)",NA,TRUE,"1.5"
1545,942,FALSE,2019-06-02,"England",52.1,-0.5,52.1,-0.5,FALSE,NA,NA,NA,NA
1545,942,FALSE,2019-05-05,"England",52.1,-0.5,52.1,-0.5,FALSE,NA,NA,NA,NA
1546,1952,FALSE,2019-04-19,"England",52,-0.8,52,-0.6,TRUE,"Car (conventional)",NA,TRUE,"0"
1546,1952,FALSE,2019-05-23,"England",52,-0.8,52,-0.6,TRUE,"Car (conventional)",NA,TRUE,"0"
1547,2891,FALSE,2019-06-22,"England",52.2,-0.3,52.2,-0.3,TRUE,"Car (conventional)",NA,TRUE,"0"
1547,2891,FALSE,2019-05-12,"England",52.2,-0.3,52.2,-0.3,TRUE,"Car (conventional)",NA,TRUE,"0"
1548,3431,FALSE,2019-06-08,"England",52.1,-0.4,52.1,-0.4,FALSE,NA,NA,NA,NA
1548,3431,FALSE,2019-05-04,"England",52.1,-0.4,52.1,-0.4,FALSE,NA,NA,NA,NA
1549,588,FALSE,2019-06-17,"England",52,-0.4,52,-0.4,TRUE,"Car (conventional)",NA,TRUE,"0"
1549,588,FALSE,2019-04-26,"England",52,-0.4,52,-0.4,TRUE,"Car (conventional)",NA,TRUE,"0"
1550,3754,FALSE,2019-06-09,"England",52,-0.5,51.9,-0.5,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1550,3754,FALSE,2019-05-12,"England",52,-0.5,51.9,-0.5,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1551,3646,FALSE,2019-05-06,"England",52,-0.5,52,-0.5,FALSE,NA,NA,NA,NA
1551,3646,FALSE,2019-06-24,"England",52,-0.5,52,-0.5,FALSE,NA,NA,NA,NA
1552,2757,FALSE,2019-05-03,"England",52.2,-0.7,52.2,-0.8,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1552,2757,FALSE,2019-06-23,"England",52.2,-0.7,52.2,-0.8,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1552,2756,FALSE,2019-05-04,"England",52.2,-0.7,52.2,-0.8,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1552,2756,FALSE,2019-06-22,"England",52.2,-0.7,52.2,-0.8,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1553,679,FALSE,2019-04-30,"England",52.2,-0.7,52.2,-0.8,TRUE,"Car (conventional)",NA,TRUE,"0"
1553,679,FALSE,2019-06-06,"England",52.2,-0.7,52.2,-0.8,TRUE,"Car (conventional)",NA,TRUE,"0"
1554,3198,FALSE,2019-04-26,"England",52,-0.7,52,-0.8,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1554,3198,FALSE,2019-06-01,"England",52,-0.7,52,-0.8,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1555,3177,FALSE,2019-06-23,"Scotland",55.7,-4.1,55.5,-4,TRUE,"Car (conventional)",NA,TRUE,"0"
1555,3177,FALSE,2019-05-22,"Scotland",55.7,-4.1,55.5,-4,TRUE,"Car (conventional)",NA,TRUE,"0"
1556,1889,TRUE,2019-04-20,"Scotland",55.7,-3.8,55.4,-3.5,TRUE,"Car (conventional)",NA,TRUE,"1.5"
1556,1889,TRUE,2019-06-07,"Scotland",55.7,-3.8,55.4,-3.5,TRUE,"Car (conventional)",NA,TRUE,"1.5"
1557,1047,FALSE,2019-04-28,"Scotland",55.6,-3.6,55.6,-3.6,TRUE,"Bicycle",NA,TRUE,"0"
1557,1047,FALSE,2019-06-16,"Scotland",55.6,-3.6,55.6,-3.6,TRUE,"Bicycle",NA,TRUE,"0"
1558,1037,FALSE,2019-04-29,"Scotland",55.8,-4.1,55.7,-4.2,FALSE,NA,NA,NA,NA
1558,1037,FALSE,2019-06-15,"Scotland",55.8,-4.1,55.7,-4.2,FALSE,NA,NA,NA,NA
1558,1039,FALSE,2019-06-10,"Scotland",55.8,-4.1,55.5,-3.9,FALSE,NA,NA,NA,NA
1558,1039,FALSE,2019-05-01,"Scotland",55.8,-4.1,55.5,-3.9,FALSE,NA,NA,NA,NA
1558,1038,TRUE,2019-06-10,"Scotland",55.8,-4.1,55.4,-3.8,FALSE,NA,NA,NA,NA
1558,1038,TRUE,2019-05-02,"Scotland",55.8,-4.1,55.4,-3.8,FALSE,NA,NA,NA,NA
1558,1036,TRUE,2019-05-07,"Scotland",55.8,-4.1,55.5,-3.7,FALSE,NA,NA,NA,NA
1558,1036,TRUE,2019-06-18,"Scotland",55.8,-4.1,55.5,-3.7,FALSE,NA,NA,NA,NA
1558,1040,FALSE,2019-05-07,"Scotland",55.8,-4.1,55.6,-3.5,FALSE,NA,NA,NA,NA
1558,1040,FALSE,2019-06-06,"Scotland",55.8,-4.1,55.6,-3.5,FALSE,NA,NA,NA,NA
1559,2538,FALSE,2019-04-21,"Scotland",55.7,-3.8,55.5,-3.9,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1559,2538,FALSE,2019-05-25,"Scotland",55.7,-3.8,55.5,-3.9,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1559,2537,FALSE,2019-05-20,"Scotland",55.7,-3.8,55.8,-3.9,TRUE,"Car (conventional)","FALSE",TRUE,"3.5"
1559,2537,FALSE,2019-04-13,"Scotland",55.7,-3.8,55.8,-3.9,TRUE,"Car (conventional)","FALSE",TRUE,"3.5"
1560,124,FALSE,2019-04-22,"England",51.6,-0.1,51.6,-0.2,FALSE,NA,NA,NA,NA
1560,124,FALSE,2019-05-30,"England",51.6,-0.1,51.6,-0.2,FALSE,NA,NA,NA,NA
1561,3380,FALSE,2019-05-28,"England",51.6,-0.1,51.6,-0.2,FALSE,NA,NA,NA,NA
1561,3380,FALSE,2019-05-06,"England",51.6,-0.1,51.6,-0.2,FALSE,NA,NA,NA,NA
1562,1645,FALSE,2019-04-18,"England",51.5,-0.1,51.5,-0.1,TRUE,"Public transport (Train)",NA,TRUE,"0.5"
1562,1645,FALSE,2019-05-21,"England",51.5,-0.1,51.5,-0.1,TRUE,"Public transport (Train)",NA,TRUE,"0.5"
1563,2543,FALSE,2019-05-16,"England",51.5,-0.1,51.5,-0.1,FALSE,NA,NA,NA,NA
1564,1422,FALSE,2019-04-18,"England",51.5,-0.1,50.8,-0.2,FALSE,NA,NA,NA,NA
1565,487,FALSE,2019-06-29,"England",51.6,-0.1,51.6,-0.1,TRUE,"Foot",NA,TRUE,"0"
1565,487,FALSE,2019-05-15,"England",51.6,-0.1,51.6,-0.1,TRUE,"Foot",NA,TRUE,"0"
1566,3012,FALSE,2019-06-16,"England",51.6,-0.1,51.6,-0.1,TRUE,"Foot",NA,TRUE,"0"
1566,3012,FALSE,2019-05-05,"England",51.6,-0.1,51.6,-0.1,TRUE,"Foot",NA,TRUE,"0"
1567,3541,FALSE,2019-04-07,"England",51.6,-0.1,51.6,-0.1,TRUE,"Foot",NA,TRUE,"0"
1567,3541,FALSE,2019-06-05,"England",51.6,-0.1,51.6,-0.1,TRUE,"Foot",NA,TRUE,"0"
1568,1890,FALSE,2019-04-23,"England",51.6,-0.1,51.6,-0.1,TRUE,"Car (conventional)",NA,TRUE,"0"
1568,1890,FALSE,2019-06-09,"England",51.6,-0.1,51.6,-0.1,TRUE,"Car (conventional)",NA,TRUE,"0"
1569,3235,FALSE,2019-06-20,"England",51.6,-0.1,51.6,0,FALSE,NA,NA,NA,NA
1569,3235,FALSE,2019-05-07,"England",51.6,-0.1,51.6,0,FALSE,NA,NA,NA,NA
1570,3009,FALSE,2019-05-19,"England",51.6,-0.1,51.6,-0.1,TRUE,"Car (electric)",NA,TRUE,"0"
1570,3009,FALSE,2019-04-19,"England",51.6,-0.1,51.6,-0.1,TRUE,"Car (electric)",NA,TRUE,"0"
1571,328,FALSE,2019-05-27,"England",51.6,-0.1,51.6,-0.1,FALSE,NA,NA,NA,NA
1572,3501,FALSE,2019-04-10,"England",51.6,-0.2,51.6,-0.2,TRUE,"Foot",NA,TRUE,"0"
1572,3501,FALSE,2019-06-17,"England",51.6,-0.2,51.6,-0.2,TRUE,"Foot",NA,TRUE,"0"
1573,1515,FALSE,2019-06-09,"England",51.6,-0.1,50.9,0.7,FALSE,NA,NA,NA,NA
1573,1515,FALSE,2019-05-11,"England",51.6,-0.1,50.9,0.7,FALSE,NA,NA,NA,NA
1574,1203,FALSE,2019-07-08,"England",55,-1.6,55.2,-1.6,TRUE,"Car (conventional)",NA,TRUE,"0"
1574,1203,FALSE,2019-05-06,"England",55,-1.6,55.2,-1.6,TRUE,"Car (conventional)",NA,TRUE,"0"
1575,3377,FALSE,2019-06-15,"England",55,-1.7,55,-1.7,FALSE,NA,NA,NA,NA
1575,3377,FALSE,2019-04-30,"England",55,-1.7,55,-1.7,FALSE,NA,NA,NA,NA
1575,3378,FALSE,2019-06-15,"England",55,-1.7,55,-1.7,FALSE,NA,NA,NA,NA
1575,3378,FALSE,2019-05-07,"England",55,-1.7,55,-1.7,FALSE,NA,NA,NA,NA
1576,3465,FALSE,2019-06-04,"England",54.9,-1.7,54.9,-1.8,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1576,3465,FALSE,2019-05-01,"England",54.9,-1.7,54.9,-1.8,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1576,3466,FALSE,2019-04-30,"England",54.9,-1.7,54.8,-1.7,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1576,3466,FALSE,2019-06-10,"England",54.9,-1.7,54.8,-1.7,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
1577,697,FALSE,2019-06-07,"England",54.9,-1.8,54.9,-1.8,TRUE,"Car (conventional)",NA,TRUE,"1.5"
1577,697,FALSE,2019-05-03,"England",54.9,-1.8,54.9,-1.8,TRUE,"Car (conventional)",NA,TRUE,"1.5"
1578,1260,TRUE,2019-05-07,"England",55.1,-1.8,55.4,-2.2,FALSE,NA,NA,NA,NA
1578,2529,FALSE,2019-06-07,"England",55.1,-1.8,55.5,-2,FALSE,NA,NA,NA,NA
1578,2529,FALSE,2019-05-11,"England",55.1,-1.8,55.5,-2,FALSE,NA,NA,NA,NA
1579,727,FALSE,2019-05-01,"England",55.1,-1.8,55.3,-2.4,TRUE,"Car (conventional)",NA,TRUE,"0"
1579,727,FALSE,2019-06-26,"England",55.1,-1.8,55.3,-2.4,TRUE,"Car (conventional)",NA,TRUE,"0"
1580,1941,FALSE,2019-06-11,"England",55.1,-1.6,55.2,-1.7,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1580,1941,FALSE,2019-04-30,"England",55.1,-1.6,55.2,-1.7,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1580,1943,FALSE,2019-04-24,"England",55.1,-1.6,55.1,-1.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1580,1943,FALSE,2019-06-05,"England",55.1,-1.6,55.1,-1.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1580,1942,FALSE,2019-04-25,"England",55.1,-1.6,55.1,-1.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1580,1942,FALSE,2019-06-04,"England",55.1,-1.6,55.1,-1.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1580,1944,FALSE,2019-04-21,"England",55.1,-1.6,55.1,-1.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1580,1944,FALSE,2019-06-03,"England",55.1,-1.6,55.1,-1.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1581,224,FALSE,2019-07-08,"England",55,-1.6,55.5,-2,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1581,224,FALSE,2019-05-12,"England",55,-1.6,55.5,-2,TRUE,"Car (conventional)",NA,TRUE,"0.5"
1582,2152,FALSE,2019-06-12,"England",55,-1.6,55.5,-1.8,TRUE,"Car (conventional)",NA,FALSE,"0"
1582,2152,FALSE,2019-05-14,"England",55,-1.6,55.5,-1.8,TRUE,"Car (conventional)",NA,FALSE,"0"
1583,3436,FALSE,2019-05-11,"England",55.1,-1.6,55.1,-1.6,TRUE,"Car (conventional)",NA,TRUE,"0"
1583,3436,FALSE,2019-07-08,"England",55.1,-1.6,55.1,-1.6,TRUE,"Car (conventional)",NA,TRUE,"0"
1584,2530,FALSE,2019-06-18,"England",55,-1.6,55,-1.7,TRUE,"Bicycle",NA,TRUE,"0"
1584,2530,FALSE,2019-04-30,"England",55,-1.6,55,-1.7,TRUE,"Bicycle",NA,TRUE,"0"
1585,2083,FALSE,2019-05-16,"England",55,-1.6,55.5,-1.8,TRUE,"Car (conventional)",NA,TRUE,"0"
1585,2083,FALSE,2019-06-15,"England",55,-1.6,55.5,-1.8,TRUE,"Car (conventional)",NA,TRUE,"0"
1586,2429,FALSE,2019-06-11,"England",55,-1.6,55,-1.9,FALSE,NA,NA,NA,NA
1586,2429,FALSE,2019-05-14,"England",55,-1.6,55,-1.9,FALSE,NA,NA,NA,NA
1587,749,FALSE,2019-07-05,"England",55.1,-1.5,55.2,-1.6,FALSE,NA,NA,NA,NA
1587,749,FALSE,2019-05-14,"England",55.1,-1.5,55.2,-1.6,FALSE,NA,NA,NA,NA
1588,2888,FALSE,2019-05-12,"England",55,-1.5,55.1,-2,TRUE,"Car (hybrid)",NA,TRUE,"0"
1588,2888,FALSE,2019-06-22,"England",55,-1.5,55.1,-2,TRUE,"Car (hybrid)",NA,TRUE,"0"
1589,2349,FALSE,2019-05-25,"England",55.1,-1.5,55.3,-2.5,FALSE,NA,NA,NA,NA
1589,2350,FALSE,2019-05-25,"England",55.1,-1.5,55.3,-2.4,FALSE,NA,NA,NA,NA
1590,619,FALSE,2019-06-17,"England",55,-1.5,55.6,-1.8,FALSE,NA,NA,NA,NA
1590,619,FALSE,2019-04-20,"England",55,-1.5,55.6,-1.8,FALSE,NA,NA,NA,NA
1591,664,FALSE,2019-04-22,"England",55.1,-1.5,55.2,-1.6,FALSE,NA,NA,NA,NA
1592,3762,FALSE,2019-06-29,"England",55,-1.5,54.9,-2.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1592,3762,FALSE,2019-05-10,"England",55,-1.5,54.9,-2.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1592,3761,FALSE,2019-05-16,"England",55,-1.5,55,-1.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1592,3761,FALSE,2019-06-29,"England",55,-1.5,55,-1.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
1593,2823,FALSE,2019-04-23,"England",55,-1.5,55.3,-1.9,TRUE,"Car (conventional)",NA,FALSE,"0"
1593,2823,FALSE,2019-05-25,"England",55,-1.5,55.3,-1.9,TRUE,"Car (conventional)",NA,FALSE,"0"
1594,871,FALSE,2019-05-14,"England",55,-1.4,55.2,-2,FALSE,NA,NA,NA,NA
1594,871,FALSE,2019-06-16,"England",55,-1.4,55.2,-2,FALSE,NA,NA,NA,NA
1594,870,FALSE,2019-05-15,"England",55,-1.4,55.1,-1.5,FALSE,NA,NA,NA,NA
1594,870,FALSE,2019-06-17,"England",55,-1.4,55.1,-1.5,FALSE,NA,NA,NA,NA
1595,2194,FALSE,2019-06-23,"England",55,-1.6,55.2,-1.9,FALSE,NA,NA,NA,NA
1595,2194,FALSE,2019-04-28,"England",55,-1.6,55.2,-1.9,FALSE,NA,NA,NA,NA
1596,2548,FALSE,2019-06-25,"England",55,-1.6,55.1,-1.8,TRUE,"Car (conventional)",NA,TRUE,"0"
1596,2548,FALSE,2019-05-29,"England",55,-1.6,55.1,-1.8,TRUE,"Car (conventional)",NA,TRUE,"0"
