"parentId","fact","value","factLabel","valueLabel","hab","year","month","NNN","EEE","kausi","year2","route","feeders","f1","f2","fhab","loglengthkm","fkausi","year2st","NNNst","EEEst","fyear"
"JX.1198248","routeLengthBiotopeB",5200,"Route length urban","5200","B",2020,12,684,351,2,2021,"MNP.428",12,12,0,"B",1.64865862558738,"2",15.0253451256483,-2.83958030783458,14.4324155917247,"2020"
"JX.119827","routeLengthBiotopeB",8000,"Route length urban","8000","B",2001,1,697,328,2,2001,"MNP.586",28,20,8,"B",2.07944154167984,"2",-4.9746548743517,10.1604196921654,-8.56758440827525,"2001"
"JX.119830","routeLengthBiotopeB",8000,"Route length urban","8000","B",2002,1,697,328,2,2002,"MNP.586",22,15,7,"B",2.07944154167984,"2",-3.9746548743517,10.1604196921654,-8.56758440827525,"2002"
"JX.119833","routeLengthBiotopeB",8000,"Route length urban","8000","B",2003,1,697,328,2,2003,"MNP.586",31,23,8,"B",2.07944154167984,"2",-2.9746548743517,10.1604196921654,-8.56758440827525,"2003"
"JX.119836","routeLengthBiotopeB",8000,"Route length urban","8000","B",2004,1,697,328,2,2004,"MNP.586",18,14,4,"B",2.07944154167984,"2",-1.9746548743517,10.1604196921654,-8.56758440827525,"2004"
"JX.119839","routeLengthBiotopeB",8000,"Route length urban","8000","B",2004,12,697,328,2,2005,"MNP.586",22,17,5,"B",2.07944154167984,"2",-0.9746548743517,10.1604196921654,-8.56758440827525,"2004"
"JX.119842","routeLengthBiotopeB",8000,"Route length urban","8000","B",2006,1,697,328,2,2006,"MNP.586",24,16,8,"B",2.07944154167984,"2",0.0253451256483004,10.1604196921654,-8.56758440827525,"2006"
"JX.119845","routeLengthBiotopeB",8000,"Route length urban","8000","B",2007,1,697,328,2,2007,"MNP.586",26,18,8,"B",2.07944154167984,"2",1.0253451256483,10.1604196921654,-8.56758440827525,"2007"
"JX.119848","routeLengthBiotopeB",8000,"Route length urban","8000","B",2008,1,697,328,2,2008,"MNP.586",19,14,5,"B",2.07944154167984,"2",2.0253451256483,10.1604196921654,-8.56758440827525,"2008"
"JX.119851","routeLengthBiotopeB",8000,"Route length urban","8000","B",2009,1,697,328,2,2009,"MNP.586",19,13,6,"B",2.07944154167984,"2",3.0253451256483,10.1604196921654,-8.56758440827525,"2009"
"JX.1198719","routeLengthBiotopeB",5500,"Route length urban","5500","B",2020,12,671,334,2,2021,"MNP.3673",0,0,0,NA,1.70474809223843,"2",15.0253451256483,-15.8395803078346,-2.56758440827525,"2020"
"JX.1198751","routeLengthBiotopeB",9200,"Route length urban","9200","B",2020,12,667,339,2,2021,"MNP.83",6,5,1,"B",2.21920348405499,"2",15.0253451256483,-19.8395803078346,2.43241559172475,"2020"
"JX.1198757","routeLengthBiotopeB",3000,"Route length urban","3000","B",2020,12,678,359,2,2021,"MNP.4079",14,9,5,"B",1.09861228866811,"2",15.0253451256483,-8.83958030783458,22.4324155917247,"2020"
"JX.1198773","routeLengthBiotopeB",800,"Route length urban","800","B",2020,12,667,339,2,2021,"MNP.3321",0,0,0,NA,-0.22314355131421,"2",15.0253451256483,-19.8395803078346,2.43241559172475,"2020"
"JX.1198814","routeLengthBiotopeB",4500,"Route length urban","4500","B",2020,12,694,335,2,2021,"MNP.536",12,12,0,"B",1.50407739677627,"2",15.0253451256483,7.16041969216542,-1.56758440827525,"2020"
"JX.1198850","routeLengthBiotopeB",12400,"Route length urban","12400","B",2020,12,665,330,2,2021,"MNP.1185",28,15,13,"B",2.51769647261099,"2",15.0253451256483,-21.8395803078346,-6.56758440827525,"2020"
"JX.1198854","routeLengthBiotopeB",6900,"Route length urban","6900","B",2020,12,676,344,2,2021,"MNP.260",22,0,22,NA,1.93152141160321,"2",15.0253451256483,-10.8395803078346,7.43241559172475,"2020"
"JX.1198860","routeLengthBiotopeB",7800,"Route length urban","7800","B",2020,12,708,330,2,2021,"MNP.3264",19,16,3,"B",2.05412373369555,"2",15.0253451256483,21.1604196921654,-6.56758440827525,"2020"
"JX.1198868","routeLengthBiotopeB",3580,"Route length urban","3580","B",2020,12,678,359,2,2021,"MNP.3869",1,0,1,NA,1.27536280041261,"2",15.0253451256483,-8.83958030783458,22.4324155917247,"2020"
"JX.1198870","routeLengthBiotopeB",5800,"Route length urban","5800","B",2020,12,667,337,2,2021,"MNP.76",5,4,1,"B",1.75785791755237,"2",15.0253451256483,-19.8395803078346,0.432415591724748,"2020"
"JX.1198921","routeLengthBiotopeB",5100,"Route length urban","5100","B",2021,1,667,337,2,2021,"MNP.19221",3,3,0,"B",1.62924053973028,"2",15.0253451256483,-19.8395803078346,0.432415591724748,"2021"
"JX.1198965","routeLengthBiotopeB",7300,"Route length urban","7300","B",2019,12,711,362,2,2020,"MNP.3629",14,14,0,"B",1.98787434815435,"2",14.0253451256483,24.1604196921654,25.4324155917247,"2019"
"JX.1198969","routeLengthBiotopeB",9500,"Route length urban","9500","B",2020,12,671,334,2,2021,"MNP.1060",0,0,0,NA,2.2512917986065,"2",15.0253451256483,-15.8395803078346,-2.56758440827525,"2020"
"JX.1198989","routeLengthBiotopeB",1800,"Route length urban","1800","B",2020,12,737,343,2,2021,"MNP.1840",12,8,4,"B",0.587786664902119,"2",15.0253451256483,50.1604196921654,6.43241559172475,"2020"
"JX.1199006","routeLengthBiotopeB",8500,"Route length urban","8500","B",2020,12,668,338,2,2021,"MNP.3810",7,2,5,"B",2.14006616349627,"2",15.0253451256483,-18.8395803078346,1.43241559172475,"2020"
"JX.1199018","routeLengthBiotopeB",7000,"Route length urban","7000","B",2020,12,708,331,2,2021,"MNP.669",23,23,0,"B",1.94591014905531,"2",15.0253451256483,21.1604196921654,-5.56758440827525,"2020"
"JX.1199100","routeLengthBiotopeB",9300,"Route length urban","9300","B",2020,12,697,353,2,2021,"MNP.591",2,2,0,"B",2.23001440015921,"2",15.0253451256483,10.1604196921654,16.4324155917247,"2020"
"JX.1199113","routeLengthBiotopeB",7600,"Route length urban","7600","B",2020,12,698,327,2,2021,"MNP.3839",16,14,2,"B",2.02814824729229,"2",15.0253451256483,11.1604196921654,-9.56758440827525,"2020"
"JX.1199114","routeLengthBiotopeB",1300,"Route length urban","1300","B",2020,12,667,335,2,2021,"MNP.63",8,8,0,"B",0.262364264467491,"2",15.0253451256483,-19.8395803078346,-1.56758440827525,"2020"
"JX.1199154","routeLengthBiotopeB",4600,"Route length urban","4600","B",2020,12,728,339,2,2021,"MNP.718",8,8,0,"B",1.52605630349505,"2",15.0253451256483,41.1604196921654,2.43241559172475,"2020"
"JX.1199171","routeLengthBiotopeB",5000,"Route length urban","5000","B",2020,12,731,359,2,2021,"MNP.757",5,3,2,"B",1.6094379124341,"2",15.0253451256483,44.1604196921654,22.4324155917247,"2020"
"JX.1199718","routeLengthBiotopeB",2800,"Route length urban","2800","B",2020,12,681,328,2,2021,"MNP.19013",9,0,9,NA,1.02961941718116,"2",15.0253451256483,-5.83958030783458,-8.56758440827525,"2020"
"JX.1199721","routeLengthBiotopeB",9500,"Route length urban","9500","B",2020,12,668,333,2,2021,"MNP.116",0,0,0,NA,2.2512917986065,"2",15.0253451256483,-18.8395803078346,-3.56758440827525,"2020"
"JX.1199724","routeLengthBiotopeB",9800,"Route length urban","9800","B",2020,12,708,330,2,2021,"MNP.662",10,10,0,"B",2.28238238567653,"2",15.0253451256483,21.1604196921654,-6.56758440827525,"2020"
"JX.1199741","routeLengthBiotopeB",7800,"Route length urban","7800","B",2020,12,668,333,2,2021,"MNP.110",7,6,1,"B",2.05412373369555,"2",15.0253451256483,-18.8395803078346,-3.56758440827525,"2020"
"JX.1199781","routeLengthBiotopeB",7600,"Route length urban","7600","B",2020,12,683,331,2,2021,"MNP.4004",0,0,0,NA,2.02814824729229,"2",15.0253451256483,-3.83958030783458,-5.56758440827525,"2020"
"JX.1199782","routeLengthBiotopeB",700,"Route length urban","700","B",2020,12,679,334,2,2021,"MNP.339",4,3,1,"B",-0.356674943938732,"2",15.0253451256483,-7.83958030783458,-2.56758440827525,"2020"
"JX.1199783","routeLengthBiotopeB",3900,"Route length urban","3900","B",2020,12,730,338,2,2021,"MNP.719",4,3,1,"B",1.3609765531356,"2",15.0253451256483,43.1604196921654,1.43241559172475,"2020"
"JX.1199790","routeLengthBiotopeB",4400,"Route length urban","4400","B",2020,12,693,325,2,2021,"MNP.3865",4,4,0,"B",1.48160454092422,"2",15.0253451256483,6.16041969216542,-11.5675844082753,"2020"
"JX.119997","routeLengthBiotopeB",20000,"Route length urban","20000","B",1987,1,697,353,2,1987,"MNP.591",220,200,20,"B",2.99573227355399,"2",-18.9746548743517,10.1604196921654,16.4324155917247,"1987"
"JX.120000","routeLengthBiotopeB",20000,"Route length urban","20000","B",1988,1,697,353,2,1988,"MNP.591",220,200,20,"B",2.99573227355399,"2",-17.9746548743517,10.1604196921654,16.4324155917247,"1988"
"JX.120002","routeLengthBiotopeB",20000,"Route length urban","20000","B",1989,1,697,353,2,1989,"MNP.591",0,0,0,NA,2.99573227355399,"2",-16.9746548743517,10.1604196921654,16.4324155917247,"1989"
"JX.120003","routeLengthBiotopeB",20000,"Route length urban","20000","B",1989,12,697,353,2,1990,"MNP.591",0,0,0,NA,2.99573227355399,"2",-15.9746548743517,10.1604196921654,16.4324155917247,"1989"
"JX.120006","routeLengthBiotopeB",20000,"Route length urban","20000","B",1993,1,697,353,2,1993,"MNP.591",170,150,20,"B",2.99573227355399,"2",-12.9746548743517,10.1604196921654,16.4324155917247,"1993"
"JX.120009","routeLengthBiotopeB",20000,"Route length urban","20000","B",1994,12,697,353,2,1995,"MNP.591",0,0,0,NA,2.99573227355399,"2",-10.9746548743517,10.1604196921654,16.4324155917247,"1994"
"JX.120011","routeLengthBiotopeB",9300,"Route length urban","9300","B",1998,1,697,353,2,1998,"MNP.591",0,0,0,NA,2.23001440015921,"2",-7.9746548743517,10.1604196921654,16.4324155917247,"1998"
"JX.1200127","routeLengthBiotopeB",6500,"Route length urban","6500","B",2021,1,729,338,2,2021,"MNP.907",0,0,0,NA,1.87180217690159,"2",15.0253451256483,42.1604196921654,1.43241559172475,"2021"
"JX.1200129","routeLengthBiotopeB",7600,"Route length urban","7600","B",2021,1,675,343,2,2021,"MNP.3954",0,0,0,NA,2.02814824729229,"2",15.0253451256483,-11.8395803078346,6.43241559172475,"2021"
"JX.1200131","routeLengthBiotopeB",1000,"Route length urban","1000","B",2021,1,673,350,2,2021,"MNP.9856",4,0,4,NA,0,"2",15.0253451256483,-13.8395803078346,13.4324155917247,"2021"
"JX.1200133","routeLengthBiotopeB",1600,"Route length urban","1600","B",2021,1,729,339,2,2021,"MNP.3372",0,0,0,NA,0.470003629245736,"2",15.0253451256483,42.1604196921654,2.43241559172475,"2021"
"JX.120014","routeLengthBiotopeB",9300,"Route length urban","9300","B",1998,12,697,353,2,1999,"MNP.591",0,0,0,NA,2.23001440015921,"2",-6.9746548743517,10.1604196921654,16.4324155917247,"1998"
"JX.1200150","routeLengthBiotopeB",6000,"Route length urban","6000","B",2021,1,682,331,2,2021,"MNP.391",0,0,0,NA,1.79175946922805,"2",15.0253451256483,-4.83958030783458,-5.56758440827525,"2021"
"JX.1200166","routeLengthBiotopeB",700,"Route length urban","700","B",2021,1,667,336,2,2021,"MNP.10135",1,0,1,NA,-0.356674943938732,"2",15.0253451256483,-19.8395803078346,-0.567584408275252,"2021"
"JX.1200169","routeLengthBiotopeB",1600,"Route length urban","1600","B",2021,1,670,324,2,2021,"MNP.153",0,0,0,NA,0.470003629245736,"2",15.0253451256483,-16.8395803078346,-12.5675844082753,"2021"
"JX.120017","routeLengthBiotopeB",9300,"Route length urban","9300","B",1999,12,697,353,2,2000,"MNP.591",10,10,0,"B",2.23001440015921,"2",-5.9746548743517,10.1604196921654,16.4324155917247,"1999"
"JX.1200171","routeLengthBiotopeB",5700,"Route length urban","5700","B",2020,12,670,324,2,2021,"MNP.3772",5,5,0,"B",1.7404661748405,"2",15.0253451256483,-16.8395803078346,-12.5675844082753,"2020"
"JX.1200179","routeLengthBiotopeB",700,"Route length urban","700","B",2021,1,692,365,2,2021,"MNP.3806",2,0,2,NA,-0.356674943938732,"2",15.0253451256483,5.16041969216542,28.4324155917247,"2021"
"JX.1200185","routeLengthBiotopeB",3800,"Route length urban","3800","B",2021,1,681,362,2,2021,"MNP.3929",30,8,22,"B",1.33500106673234,"2",15.0253451256483,-5.83958030783458,25.4324155917247,"2021"
"JX.1200186","routeLengthBiotopeB",2490,"Route length urban","2490","B",2020,12,668,339,2,2021,"MNP.3956",3,3,0,"B",0.912282710476616,"2",15.0253451256483,-18.8395803078346,2.43241559172475,"2020"
"JX.1200194","routeLengthBiotopeB",5000,"Route length urban","5000","B",2020,12,690,340,2,2021,"MNP.4025",7,5,2,"B",1.6094379124341,"2",15.0253451256483,3.16041969216542,3.43241559172475,"2020"
"JX.1200199","routeLengthBiotopeB",11000,"Route length urban","11000","B",2021,1,690,343,2,2021,"MNP.3566",9,9,0,"B",2.39789527279837,"2",15.0253451256483,3.16041969216542,6.43241559172475,"2021"
"JX.120020","routeLengthBiotopeB",9300,"Route length urban","9300","B",2000,12,697,353,2,2001,"MNP.591",6,6,0,"B",2.23001440015921,"2",-4.9746548743517,10.1604196921654,16.4324155917247,"2000"
"JX.1200225","routeLengthBiotopeB",7200,"Route length urban","7200","B",2021,1,668,334,2,2021,"MNP.11897",6,6,0,"B",1.97408102602201,"2",15.0253451256483,-18.8395803078346,-2.56758440827525,"2021"
"JX.1200228","routeLengthBiotopeB",5600,"Route length urban","5600","B",2020,12,678,333,2,2021,"MNP.974",7,7,0,"B",1.7227665977411,"2",15.0253451256483,-8.83958030783458,-3.56758440827525,"2020"
"JX.120023","routeLengthBiotopeB",9300,"Route length urban","9300","B",2001,12,697,353,2,2002,"MNP.591",7,7,0,"B",2.23001440015921,"2",-3.9746548743517,10.1604196921654,16.4324155917247,"2001"
"JX.1200235","routeLengthBiotopeB",7000,"Route length urban","7000","B",2020,12,667,338,2,2021,"MNP.3350",7,5,2,"B",1.94591014905531,"2",15.0253451256483,-19.8395803078346,1.43241559172475,"2020"
"JX.1200247","routeLengthBiotopeB",6300,"Route length urban","6300","B",2021,1,712,353,2,2021,"MNP.3893",16,8,8,"B",1.84054963339749,"2",15.0253451256483,25.1604196921654,16.4324155917247,"2021"
"JX.1200248","routeLengthBiotopeB",6000,"Route length urban","6000","B",2021,1,731,360,2,2021,"MNP.756",18,14,4,"B",1.79175946922805,"2",15.0253451256483,44.1604196921654,23.4324155917247,"2021"
"JX.120026","routeLengthBiotopeB",9300,"Route length urban","9300","B",2002,12,697,353,2,2003,"MNP.591",9,9,0,"B",2.23001440015921,"2",-2.9746548743517,10.1604196921654,16.4324155917247,"2002"
"JX.1200267","routeLengthBiotopeB",4600,"Route length urban","4600","B",2021,1,733,355,2,2021,"MNP.11846",4,4,0,"B",1.52605630349505,"2",15.0253451256483,46.1604196921654,18.4324155917247,"2021"
"JX.1200273","routeLengthBiotopeB",5000,"Route length urban","5000","B",2021,1,737,344,2,2021,"MNP.3944",0,0,0,NA,1.6094379124341,"2",15.0253451256483,50.1604196921654,7.43241559172475,"2021"
"JX.120029","routeLengthBiotopeB",9300,"Route length urban","9300","B",2003,12,697,353,2,2004,"MNP.591",7,7,0,"B",2.23001440015921,"2",-1.9746548743517,10.1604196921654,16.4324155917247,"2003"
"JX.1200296","routeLengthBiotopeB",7000,"Route length urban","7000","B",2021,1,737,344,2,2021,"MNP.772",8,6,2,"B",1.94591014905531,"2",15.0253451256483,50.1604196921654,7.43241559172475,"2021"
"JX.1200297","routeLengthBiotopeB",3000,"Route length urban","3000","B",2021,1,727,355,2,2021,"MNP.3562",5,3,2,"B",1.09861228866811,"2",15.0253451256483,40.1604196921654,18.4324155917247,"2021"
"JX.1200298","routeLengthBiotopeB",9000,"Route length urban","9000","B",2021,1,729,339,2,2021,"MNP.733",34,34,0,"B",2.19722457733622,"2",15.0253451256483,42.1604196921654,2.43241559172475,"2021"
"JX.1200301","routeLengthBiotopeB",3800,"Route length urban","3800","B",2021,1,671,324,2,2021,"MNP.4020",11,6,5,"B",1.33500106673234,"2",15.0253451256483,-15.8395803078346,-12.5675844082753,"2021"
"JX.1200305","routeLengthBiotopeB",3000,"Route length urban","3000","B",2021,1,676,342,2,2021,"MNP.19069",2,2,0,"B",1.09861228866811,"2",15.0253451256483,-10.8395803078346,5.43241559172475,"2021"
"JX.1200306","routeLengthBiotopeB",4000,"Route length urban","4000","B",2021,1,672,338,2,2021,"MNP.3455",4,1,3,"B",1.38629436111989,"2",15.0253451256483,-14.8395803078346,1.43241559172475,"2021"
"JX.1200307","routeLengthBiotopeB",3000,"Route length urban","3000","B",2021,1,668,337,2,2021,"MNP.117",2,2,0,"B",1.09861228866811,"2",15.0253451256483,-18.8395803078346,0.432415591724748,"2021"
"JX.1200309","routeLengthBiotopeB",6090,"Route length urban","6090","B",2021,1,693,320,2,2021,"MNP.4051",2,2,0,"B",1.80664808172181,"2",15.0253451256483,6.16041969216542,-16.5675844082753,"2021"
"JX.1200310","routeLengthBiotopeB",4700,"Route length urban","4700","B",2021,1,690,333,2,2021,"MNP.3547",3,2,1,"B",1.54756250871601,"2",15.0253451256483,3.16041969216542,-3.56758440827525,"2021"
"JX.1200313","routeLengthBiotopeB",3800,"Route length urban","3800","B",2021,1,722,342,2,2021,"MNP.9865",11,5,6,"B",1.33500106673234,"2",15.0253451256483,35.1604196921654,5.43241559172475,"2021"
"JX.1200318","routeLengthBiotopeB",2000,"Route length urban","2000","B",2021,1,673,345,2,2021,"MNP.3671",4,0,4,NA,0.693147180559945,"2",15.0253451256483,-13.8395803078346,8.43241559172475,"2021"
"JX.120032","routeLengthBiotopeB",9300,"Route length urban","9300","B",2004,12,697,353,2,2005,"MNP.591",3,3,0,"B",2.23001440015921,"2",-0.9746548743517,10.1604196921654,16.4324155917247,"2004"
"JX.1200320","routeLengthBiotopeB",3000,"Route length urban","3000","B",2021,1,667,334,2,2021,"MNP.19072",0,0,0,NA,1.09861228866811,"2",15.0253451256483,-19.8395803078346,-2.56758440827525,"2021"
"JX.1200326","routeLengthBiotopeB",4600,"Route length urban","4600","B",2021,1,730,337,2,2021,"MNP.3981",0,0,0,NA,1.52605630349505,"2",15.0253451256483,43.1604196921654,0.432415591724748,"2021"
"JX.1200332","routeLengthBiotopeB",9200,"Route length urban","9200","B",2021,1,668,333,2,2021,"MNP.109",6,2,4,"B",2.21920348405499,"2",15.0253451256483,-18.8395803078346,-3.56758440827525,"2021"
"JX.1200337","routeLengthBiotopeB",700,"Route length urban","700","B",2021,1,666,333,2,2021,"MNP.12018",0,0,0,NA,-0.356674943938732,"2",15.0253451256483,-20.8395803078346,-3.56758440827525,"2021"
"JX.1200346","routeLengthBiotopeB",5900,"Route length urban","5900","B",2020,12,678,344,2,2021,"MNP.352",18,18,0,"B",1.77495235091167,"2",15.0253451256483,-8.83958030783458,7.43241559172475,"2020"
"JX.120035","routeLengthBiotopeB",9300,"Route length urban","9300","B",2005,12,697,353,2,2006,"MNP.591",2,2,0,"B",2.23001440015921,"2",0.0253451256483004,10.1604196921654,16.4324155917247,"2005"
"JX.1200360","routeLengthBiotopeB",3914,"Route length urban","3914","B",2021,1,712,353,2,2021,"MNP.9883",4,3,1,"B",1.36455986897388,"2",15.0253451256483,25.1604196921654,16.4324155917247,"2021"
"JX.1200363","routeLengthBiotopeB",5300,"Route length urban","5300","B",2021,1,667,339,2,2021,"MNP.82",0,0,0,NA,1.66770682055808,"2",15.0253451256483,-19.8395803078346,2.43241559172475,"2021"
"JX.120038","routeLengthBiotopeB",9300,"Route length urban","9300","B",2006,12,697,353,2,2007,"MNP.591",3,3,0,"B",2.23001440015921,"2",1.0253451256483,10.1604196921654,16.4324155917247,"2006"
"JX.1200380","routeLengthBiotopeB",10000,"Route length urban","10000","B",2020,12,667,338,2,2021,"MNP.938",12,11,1,"B",2.30258509299405,"2",15.0253451256483,-19.8395803078346,1.43241559172475,"2020"
"JX.1200394","routeLengthBiotopeB",5400,"Route length urban","5400","B",2020,12,699,353,2,2021,"MNP.978",12,12,0,"B",1.68639895357023,"2",15.0253451256483,12.1604196921654,16.4324155917247,"2020"
"JX.1200403","routeLengthBiotopeB",6100,"Route length urban","6100","B",2021,1,671,323,2,2021,"MNP.3800",23,15,8,"B",1.80828877117927,"2",15.0253451256483,-15.8395803078346,-13.5675844082753,"2021"
"JX.120041","routeLengthBiotopeB",9300,"Route length urban","9300","B",2007,12,697,353,2,2008,"MNP.591",2,2,0,"B",2.23001440015921,"2",2.0253451256483,10.1604196921654,16.4324155917247,"2007"
"JX.1200411","routeLengthBiotopeB",14000,"Route length urban","14000","B",2021,1,708,331,2,2021,"MNP.665",0,0,0,NA,2.63905732961526,"2",15.0253451256483,21.1604196921654,-5.56758440827525,"2021"
"JX.1200412","routeLengthBiotopeB",12900,"Route length urban","12900","B",2021,1,679,320,2,2021,"MNP.278",8,8,0,"B",2.55722731136763,"2",15.0253451256483,-7.83958030783458,-16.5675844082753,"2021"
"JX.1200416","routeLengthBiotopeB",16100,"Route length urban","16100","B",2021,1,709,330,2,2021,"MNP.10233",11,9,2,"B",2.77881927199042,"2",15.0253451256483,22.1604196921654,-6.56758440827525,"2021"
"JX.1200426","routeLengthBiotopeB",8000,"Route length urban","8000","B",2021,1,698,353,2,2021,"MNP.949",0,0,0,NA,2.07944154167984,"2",15.0253451256483,11.1604196921654,16.4324155917247,"2021"
"JX.1200437","routeLengthBiotopeB",3100,"Route length urban","3100","B",2021,1,707,328,2,2021,"MNP.653",4,4,0,"B",1.1314021114911,"2",15.0253451256483,20.1604196921654,-8.56758440827525,"2021"
"JX.120044","routeLengthBiotopeB",9300,"Route length urban","9300","B",2009,1,697,353,2,2009,"MNP.591",2,2,0,"B",2.23001440015921,"2",3.0253451256483,10.1604196921654,16.4324155917247,"2009"
"JX.1200446","routeLengthBiotopeB",2400,"Route length urban","2400","B",2021,1,672,340,2,2021,"MNP.9944",6,3,3,"B",0.8754687373539,"2",15.0253451256483,-14.8395803078346,3.43241559172475,"2021"
"JX.1200460","routeLengthBiotopeB",4000,"Route length urban","4000","B",2021,1,761,352,2,2021,"MNP.797",16,16,0,"B",1.38629436111989,"2",15.0253451256483,74.1604196921654,15.4324155917247,"2021"
"JX.1200524","routeLengthBiotopeB",3250,"Route length urban","3250","B",2021,1,673,324,2,2021,"MNP.3915",20,9,11,"B",1.17865499634165,"2",15.0253451256483,-13.8395803078346,-12.5675844082753,"2021"
"JX.1200530","routeLengthBiotopeB",5000,"Route length urban","5000","B",2021,1,721,342,2,2021,"MNP.701",0,0,0,NA,1.6094379124341,"2",15.0253451256483,34.1604196921654,5.43241559172475,"2021"
"JX.1200531","routeLengthBiotopeB",3000,"Route length urban","3000","B",2021,1,694,320,2,2021,"MNP.3867",5,2,3,"B",1.09861228866811,"2",15.0253451256483,7.16041969216542,-16.5675844082753,"2021"
"JX.1200533","routeLengthBiotopeB",3900,"Route length urban","3900","B",2020,12,697,353,2,2021,"MNP.3251",1,0,1,NA,1.3609765531356,"2",15.0253451256483,10.1604196921654,16.4324155917247,"2020"
"JX.1200536","routeLengthBiotopeB",4300,"Route length urban","4300","B",2021,1,676,341,2,2021,"MNP.298",6,5,1,"B",1.45861502269952,"2",15.0253451256483,-10.8395803078346,4.43241559172475,"2021"
"JX.1200540","routeLengthBiotopeB",9700,"Route length urban","9700","B",2021,1,667,337,2,2021,"MNP.3967",0,0,0,NA,2.27212588550934,"2",15.0253451256483,-19.8395803078346,0.432415591724748,"2021"
"JX.1200558","routeLengthBiotopeB",7000,"Route length urban","7000","B",2020,1,678,342,2,2020,"MNP.3948",19,12,7,"B",1.94591014905531,"2",14.0253451256483,-8.83958030783458,5.43241559172475,"2020"
"JX.1200560","routeLengthBiotopeB",5000,"Route length urban","5000","B",2021,1,705,351,2,2021,"MNP.3681",13,13,0,"B",1.6094379124341,"2",15.0253451256483,18.1604196921654,14.4324155917247,"2021"
"JX.1200633","routeLengthBiotopeB",1798,"Route length urban","1798","B",2021,1,668,310,2,2021,"MNP.51",0,0,0,NA,0.586674936049429,"2",15.0253451256483,-18.8395803078346,-26.5675844082753,"2021"
"JX.1200659","routeLengthBiotopeB",8000,"Route length urban","8000","B",2021,1,669,340,2,2021,"MNP.3534",9,4,5,"B",2.07944154167984,"2",15.0253451256483,-17.8395803078346,3.43241559172475,"2021"
"JX.1200669","routeLengthBiotopeB",8500,"Route length urban","8500","B",2021,1,671,334,2,2021,"MNP.1061",0,0,0,NA,2.14006616349627,"2",15.0253451256483,-15.8395803078346,-2.56758440827525,"2021"
"JX.1200671","routeLengthBiotopeB",12800,"Route length urban","12800","B",2021,1,698,353,2,2021,"MNP.11862",3,3,0,"B",2.54944517092557,"2",15.0253451256483,11.1604196921654,16.4324155917247,"2021"
"JX.1200672","routeLengthBiotopeB",2600,"Route length urban","2600","B",2021,1,672,323,2,2021,"MNP.3713",0,0,0,NA,0.955511445027436,"2",15.0253451256483,-14.8395803078346,-13.5675844082753,"2021"
"JX.1200678","routeLengthBiotopeB",8200,"Route length urban","8200","B",2021,1,737,344,2,2021,"MNP.3599",0,0,0,NA,2.10413415427021,"2",15.0253451256483,50.1604196921654,7.43241559172475,"2021"
"JX.1200700","routeLengthBiotopeB",4100,"Route length urban","4100","B",2021,1,721,342,2,2021,"MNP.3468",13,13,0,"B",1.41098697371026,"2",15.0253451256483,34.1604196921654,5.43241559172475,"2021"
"JX.1200702","routeLengthBiotopeB",3000,"Route length urban","3000","B",2021,1,667,336,2,2021,"MNP.1002",1,0,1,NA,1.09861228866811,"2",15.0253451256483,-19.8395803078346,-0.567584408275252,"2021"
"JX.1200706","routeLengthBiotopeB",16000,"Route length urban","16000","B",2021,1,669,339,2,2021,"MNP.128",10,10,0,"B",2.77258872223978,"2",15.0253451256483,-17.8395803078346,2.43241559172475,"2021"
"JX.1200719","routeLengthBiotopeB",7000,"Route length urban","7000","B",2021,1,678,342,2,2021,"MNP.3948",21,11,10,"B",1.94591014905531,"2",15.0253451256483,-8.83958030783458,5.43241559172475,"2021"
"JX.1200722","routeLengthBiotopeB",1000,"Route length urban","1000","B",2021,1,670,324,2,2021,"MNP.154",0,0,0,NA,0,"2",15.0253451256483,-16.8395803078346,-12.5675844082753,"2021"
"JX.1200724","routeLengthBiotopeB",8400,"Route length urban","8400","B",2020,12,671,323,2,2021,"MNP.3721",17,7,10,"B",2.12823170584927,"2",15.0253451256483,-15.8395803078346,-13.5675844082753,"2020"
"JX.1200729","routeLengthBiotopeB",4900,"Route length urban","4900","B",2021,1,671,323,2,2021,"MNP.3720",13,8,5,"B",1.58923520511658,"2",15.0253451256483,-15.8395803078346,-13.5675844082753,"2021"
"JX.1200734","routeLengthBiotopeB",300,"Route length urban","300","B",2021,1,668,339,2,2021,"MNP.3492",2,2,0,"B",-1.20397280432594,"2",15.0253451256483,-18.8395803078346,2.43241559172475,"2021"
"JX.1200752","routeLengthBiotopeB",4000,"Route length urban","4000","B",2021,1,732,359,2,2021,"MNP.755",9,0,9,NA,1.38629436111989,"2",15.0253451256483,45.1604196921654,22.4324155917247,"2021"
"JX.1200756","routeLengthBiotopeB",700,"Route length urban","700","B",2021,1,674,329,2,2021,"MNP.246",7,5,2,"B",-0.356674943938732,"2",15.0253451256483,-12.8395803078346,-7.56758440827525,"2021"
"JX.1200784","routeLengthBiotopeB",5400,"Route length urban","5400","B",2021,1,667,338,2,2021,"MNP.3361",12,0,12,NA,1.68639895357023,"2",15.0253451256483,-19.8395803078346,1.43241559172475,"2021"
"JX.1200785","routeLengthBiotopeB",7200,"Route length urban","7200","B",2021,1,721,342,2,2021,"MNP.19041",14,14,0,"B",1.97408102602201,"2",15.0253451256483,34.1604196921654,5.43241559172475,"2021"
